global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24
855.4326221119024	n/a	n/a	731764.9709732449	1052.4509069346848	n/a	1107652.9115076405	n/a	723.1952244349889	n/a	523011.3326455739	n/a	777.6117981724769	726.9996755587788	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0200536314227832	n/a	n/a	0.0004021481332408	-0.0011212061656209	n/a	n/a	1.2571032658263212e-06	0.3867231255923045	n/a	0.1495547758678813	n/a	0.0006239999053131	n/a	3.893758818307578e-07	n/a	0.0001590000015556	n/a	2.5281000494680807e-08	n/a	-4.960799467030154e-08	n/a	2.460953135208666e-15	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
616.0789987434632	-239.35362336843923	57290.15701960066	379553.33269274817	602.1118279995198	-450.3390789351649	362538.65341692336	202805.2860161727	576.0517845346146	-147.14343990037423	331835.6584655141	21651.191905715044	570.3494719499312	482.8668521783603	14.990995	440.548462	0.7252932586137213	0.4470437538601891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0292955178327076	0.0092418864099244	8.541246441394533e-05	0.0008582273650864	0.1088365818241783	0.1099577879897992	0.0120907151396096	0.011845401543171	-0.0573987093290497	-0.4441218349213542	0.0032946118326407	0.1972442042539106	-0.0013178392496689	-0.001941839154982	1.7367002879678894e-06	3.770739303821208e-06	-0.0005343985171943	-0.0006933985187499	2.8558177517946656e-07	4.808015058045555e-07	0.0006041477041263	0.0006041973121209	3.649944484010794e-07	3.6505439197420525e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
604.9816403113463	-11.097358432116948	123.15136417087712	366002.7851138071	599.2705113075299	-2.8413166919899595	359125.1457227883	8.073080544180767	573.4269927209165	-2.6247918136981525	328818.515980954	6.889532065256837	567.9915460742494	472.3577632203269	1.254991	36.881084	0.1769858194816279	0.0880525580705299	-0.0570901467	0.1045090626	0.0004735849	0.0025363181	0.0508637918	-0.095881582	-0.0659969498	0.0237464902	-0.0341297759	-0.0576701184	-0.0470248902	-0.0975962994	0.0275255848	-0.0653267796	-0.0213546338	0.0455654981	-0.0004597602	0.0334059927	-0.0015256143	0.0167237725	-0.0459643662	0.0227234253	-0.0892777885	0.1028304633	-0.1185576952	0.0132678039	-0.0118825245	0.0421242105	0.0253702666	-0.0305520002	0.0321643727	-0.0560644916	0.0261664445	-0.0186893611	0.0526154565	-0.1162100205	0.0573238749	-0.0955178164	-0.032391747	0.0307776709	0.1061317485	0.0408656019	-0.028207867	0.0474210331	-0.0701775774	0.0298548687	-0.1340619085	0.0276012205	-0.0181830647	0.0162903119	-0.0284952056	-0.0308185455	0.1967150693	-0.0375963185	0.0600332846	-0.0714150343	0.1908615427	-0.0557267608	0.0909375186	-0.032688362	0.0324535606	-0.0541610562	0.1005006188	0.1004911309	0.1004753183	0.1004531821	0.1004247237	0.0	0.0	0.026269123483118	-0.0030263943495896	9.15906275922787e-06	0.0006900668485713	0.1532813521207146	0.0444447702965362	0.0019753376067118	0.0234951729079544	-0.0132231486071177	0.044175560721932	0.0001748516590859	0.0019514801650971	-0.0022448285143629	-0.0009269892646939	5.039255058896744e-06	8.593090968579224e-07	-0.0010423738065516	-0.0005079752893572	1.0865431525848722e-06	2.580388945976325e-07	0.0003323303759062	-0.0002718173282201	1.1044347874995621e-07	7.388465992071357e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
602.419850202338	-2.561790109008257	6.562768562612536	362909.6759178074	591.7161434748986	-7.554367832631328	350127.99444880674	57.06847335069495	571.9757787880777	-1.4512139328387548	327156.291520228	2.106021878865326	564.6699486114694	467.4836557223774	0.956163	28.099285	0.2042962686845844	0.0994101232760171	-0.0723079793	0.1069073262	-0.0460229906	0.0043899018	0.060260317	-0.0242867587	-0.0234352504	-0.0008864356	0.028150733	0.0592815595	-0.1339622084	-0.0312036437	0.0788221411	0.0906340977	-0.0508491095	-0.0432811497	-0.0003549498	-0.0075487762	-0.0099195815	0.0934512682	0.0526434442	0.1841022364	-0.1265089314	0.0483855759	0.0399313677	-0.0377593175	-0.0501951065	-0.0006452751	-0.0123990717	0.0115527498	-0.0490654019	0.0226621906	-0.0572647816	0.0859368496	0.2058450722	-0.0773637928	0.004978162	0.0714728515	-0.0333872861	0.0337642112	0.1048258749	0.0865549823	-0.0033571614	0.1643428998	-0.0307221188	0.1472000179	-0.1153299385	0.0065073233	-0.0085381995	0.0768044544	-0.0406926857	-0.0737632302	0.1421589117	-0.0286884301	0.0396553897	-0.0397364459	-0.0081888162	0.0025255839	0.0767385565	0.0720833139	0.0678796014	0.0009961384	0.1004753183	0.1003899448	0.1002477094	0.1000486926	0.0997930072	0.0	0.0	0.0324166495752678	0.0061475260921497	3.779207705366258e-05	0.0010508391696857	0.104775086388841	-0.0485062657318735	0.0023528578152511	0.010977818727789	0.035906048223552	0.0491291968306697	0.001289244299032	0.0024136779812266	-0.0031720020798013	-0.0009271735654384	1.0061597194263771e-05	8.59650820447755e-07	-0.0002680372331467	0.0007743365734048	7.184395835293843e-08	5.995971289124419e-07	2.3574914151673577e-05	-0.0003087554617545	5.557765772587791e-10	9.532993516325081e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
603.3880267895097	0.9681765871716834	0.9373659039474084	364077.11087293806	592.7283898891683	1.0122464142697254	351326.9441806059	1.0246428032019166	574.0783015916328	2.102522803555076	329565.8963583337	4.420602139469094	567.3723683099327	467.537720884378	0.7581609999999999	22.280479	0.2181038242752291	0.1190502561004745	-0.0622950275	0.0951604192	-0.0123957594	0.0251584449	0.0883340142	-0.0224864857	-0.0646501291	0.0784564874	0.0488019282	0.02656379	0.0110881255	-0.0216353815	0.0452127524	0.0204643294	-0.0004836812	0.0090216518	0.0412547321	0.014773842	-0.0206202825	0.0021743175	-0.0156159416	0.0371432312	-0.0545230486	0.0162376382	0.1461578881	-0.1204262977	-0.0020195534	0.0177513945	-0.0187686382	0.0039377723	0.0522040837	-0.0193088378	0.0214860771	-0.0156734306	0.0710384426	0.0353167466	0.070334591	0.1013451896	-0.0360561325	0.0294775459	0.1099188393	0.0351334791	-0.0333143844	0.0322111246	-0.0877831723	0.0036968812	-0.1432849564	0.0642600568	0.0046440259	0.0603716443	-0.039655983	-0.0678824105	0.1464927279	-0.0120005693	0.0267364398	-0.0313889675	-0.0525513152	-0.0246083187	0.1873158865	0.0528917131	-0.1213456606	0.015371863	0.1004247237	0.1001876746	0.0997930072	0.0992413423	0.0985335479	0.0	0.0	0.0177742189626144	-0.0146424306126533	0.0002144007742463	0.0003159228597309	0.1593340999968688	0.0545590136080277	0.0029766859658809	0.0253873554218121	-0.0544496593148622	-0.0903557075384142	0.0029647653995045	0.0081641538847674	-0.0024680449096283	0.0007039571701729	6.091245675942164e-06	4.955556974379776e-07	-0.0005332800903476	-0.0002652428572008	2.843876547611444e-07	7.0353773296097e-08	-0.0001781585087971	-0.0002017334229487	3.1740454256806365e-08	4.0696373934628766e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
604.0457328928164	0.6577061033067366	0.4325773183269317	364871.24742601975	595.1923163216874	2.463926432519088	354253.8934083756	6.07093346486624	574.1019001423812	0.0235985507483746	329592.9917470926	0.0005568915974236	567.3189350823936	474.7021003820645	0.717618	21.089018	0.1704777437850188	0.0945749692911349	-0.0702634208	0.1224344589	-0.0306959239	-0.0042347403	0.076155951	-0.0548916493	-0.0636879894	0.047314254	-0.0067447043	0.0802881851	-0.0033411679	0.0452684949	0.0652246802	-0.0058179824	-0.0034879736	0.0647782598	0.0034350543	0.0326039645	-0.0379501841	-0.0172997487	-0.0693102876	-0.0778220383	-0.0185418755	0.0250724079	-0.0869289999	0.0194811223	-0.0046589815	0.0558084649	0.0392839717	-0.0279341829	0.0623175856	-0.0558189402	0.023291552	-0.0401616399	-0.0435774963	-0.0408471608	-0.019037356	-0.0120039536	-0.031869192	0.0339632157	0.1109771907	0.0260854916	-0.0598477893	-0.0276977545	-0.1300749666	-0.076377496	-0.1437997106	0.0248501781	0.0325329523	0.0038528843	-0.0710906385	0.0502264931	0.1470151748	-0.0225682778	0.0215975348	-0.0807225304	0.0508992782	-0.0335570592	0.1381322126	-0.0135122919	0.0074514022	0.0464843162	0.1003488477	0.0998845239	0.0991122417	0.0980343822	0.0966542685	0.0	0.0	-0.0237595663580663	-0.0415337853206807	0.0017250553230643	0.0005645169935233	0.1334162036358179	-0.0259178963610508	0.0006717373517821	0.017799883392594	-0.017925549946625	0.0365241093682372	0.0003213253408889	0.0013340105651429	-0.0023413679501878	0.0001266769594405	5.48200387816662e-06	1.6047052053090127e-08	-0.0005303868881265	2.8932022211000143e-06	2.813102510965124e-07	8.370619092178055e-12	-0.0013786274018365	-0.0012004688930394	1.9006135130944584e-06	1.4411255631552422e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
602.9265846733973	-1.119148219419117	1.2524927370289791	363520.4665059273	592.2623225377258	-2.929993783961549	350774.65869778115	8.584863574053319	573.897738724396	-0.2041614179851194	329358.61451297515	0.0416818845936946	566.7344688559479	471.6978919330877	0.529545	15.562036	0.0741470840726666	0.0378920229378913	-0.0724928976	0.121418049	-0.0301621651	0.0009874948	0.0787948564	-0.0222008872	-0.0632079511	0.043180868	0.0353047313	-0.0017168193	0.0139420115	0.0832817731	-0.0965479211	0.0270393766	-0.009182005	0.1121994794	-0.0223893539	0.0187147393	-0.022401369	0.0060846228	-0.0638144158	-0.0688383316	-0.0506255488	0.0345436265	-0.0758924381	0.0285546697	-0.0122601543	0.0716371909	0.0781266231	-0.0232447382	0.0434135009	-0.0647145501	-0.01199211	-0.0387024757	-0.0419284164	-0.0724654601	-0.0566455249	-0.0510209236	-0.0302855589	0.0329031004	0.1114763911	0.0326459873	-0.0617201708	-0.0337042859	-0.1275831907	-0.0712065547	-0.1490174978	0.0270600894	0.0374775681	0.0127475626	-0.0692377664	0.0457608331	0.1167819903	-0.0122141204	-0.0139551921	-0.1043261687	0.0361258847	-0.0411791114	0.1102365278	-0.0034492274	0.0429138333	0.0875153465	0.1002477094	0.0994807979	0.0982069551	0.0964326722	0.0941669905	0.0	0.0	-0.0241332097039332	-0.0003736433458668	1.3960934991061e-07	0.000582411810614	0.1537969725277861	0.0203807688919681	0.0004153757406278	0.0236535087587125	-0.0086405690686035	0.0092849808780215	7.465943382930757e-05	8.62108699052249e-05	-0.0020291435519274	0.0003122243982604	4.117423554328544e-06	9.7484074869069e-08	-0.00100170309055	-0.0004713162024235	1.0034090816174216e-06	2.221389626669097e-07	-0.0012800141833842	9.861321845229988e-05	1.6384363096647205e-06	9.724566853521016e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
603.3387254524821	0.4121407790847797	0.1698600217846092	364017.6176306256	594.23230500461	1.969982466884176	353112.03231109184	3.8808309198310624	574.7413884010635	0.8436496766674964	330327.6635411822	0.7117447769411711	567.319993025102	469.2233191724784	0.650773	19.124615	0.1367957698117948	0.0929813341143527	-0.0754487893	0.1101914237	-0.0415532661	0.0079109838	0.0650687132	-0.0293877123	-0.0903003327	-0.0001553558	0.0614936513	-0.0191315164	-0.1058100578	-0.0103068874	-0.0381487643	0.0309745378	0.0134041765	0.0339010677	0.0467291569	0.0677672435	0.0288517854	-0.0800103105	-0.0416042979	0.031012198	0.0627498579	0.0191153804	-0.0213784726	-0.0018874353	0.00795273	0.0805534546	-0.0281651943	-0.0116621337	0.013608489	0.0179198189	0.0863189213	0.0471573197	-0.0120163291	0.0157049573	-0.0765691981	0.0226706832	-0.0191075452	0.031042442	0.087873895	0.0310417601	-0.0776484495	-0.0448545541	-0.0701812696	-0.0370406168	-0.0927715865	0.0201677164	0.062277653	0.033085129	-0.0125674537	0.0211545717	0.0853020999	0.0457225525	-0.0185173798	-0.0821045017	-0.0165874565	0.0624520665	0.0437449185	0.070147115	0.0894938165	0.0093256392	0.1001213343	0.0989769033	0.0970791982	0.0944426619	0.0910873598	0.0	0.0	-0.0169070753869817	0.0072261343169514	5.22170171666241e-05	0.000285849198141	0.1551154146557962	0.0013184421280101	1.7382896449118154e-06	0.0240607918638395	0.0508705978586547	0.0595111669272582	0.0025878177264969	0.0035415789890439	-0.0031870362875522	-0.0011578927356248	1.0157200298174508e-05	1.340715587212683e-06	-0.0009707593108521	3.094377969790007e-05	9.42373639606044e-07	9.575175019921723e-10	-0.0010940501699154	0.0001859640134688	1.1969457742919157e-06	3.4582614305424075e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
600.5443384467337	-2.7943870057483764	7.808598737895377	360653.502440425	585.936872855245	-8.295432149364956	343322.0189713836	68.8141945447177	572.3165773023077	-2.4248110987558675	327546.2646550283	5.879708864649637	565.0715056797244	474.6256418304321	0.907004	26.654615	0.252500307288622	0.1428297297600119	-0.0576400526	0.1017162599	-0.0450672782	-0.0134662759	0.0860856758	0.0736266531	-0.0288293079	0.0580506914	0.1446063489	0.0054275109	0.0658719916	-0.0645101143	0.0060646787	-0.0305225744	-0.0522262588	0.0629426141	-0.012594213	-0.0082408225	0.0138892201	-0.0696808986	-0.0118478187	-0.0763753294	-0.0035739756	0.0749251587	-0.0881534158	-0.1105069334	-0.0472403811	0.017018287	0.0572601709	0.0099867882	0.0052060275	-0.0064628206	0.0701536221	-0.0829959958	-0.0178173112	0.0415469041	0.1808373954	-0.0322278013	-0.0296707175	0.0360538424	0.0949113085	0.0411676998	-0.0541653603	-0.0592831651	-0.1134590621	-0.0791175613	-0.1216775881	0.0416836137	0.0217941986	0.0259997064	-3.84766e-05	0.0282273888	-0.0286085453	-0.020842435	0.0369535555	-0.1101659508	0.0551196396	0.1173442564	0.0954651207	-0.0013679902	0.0034776427	0.0237852338	0.0999697542	0.0983733472	0.0957315257	0.0920723643	0.0874347489	0.0	0.0	-0.0467917873276917	-0.02988471194071	0.0008930960077792	0.0021894713613199	0.2748549175880441	0.1197395029322478	0.0143375485624618	0.0755452257223305	-0.0163420995721494	-0.0672126974308041	0.000267064218426	0.0045175466959248	-0.0031218761242851	6.51601632670998e-05	9.746110535381356e-06	4.245846876995102e-09	-0.0016028223087227	-0.0006320629978706	2.569039353339166e-06	3.9950363327717014e-07	-0.0010780054313559	1.6044738559500013e-05	1.16209571003282e-06	2.5743363544270657e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
602.1288556062585	1.5845171595248075	2.5106946288285643	362559.1587537025	588.43309737051	2.4962245152649984	346253.51008105214	6.231136830609977	573.5301038726037	1.2135265702960396	328936.7800481196	1.472646736814469	566.4442062857765	474.7892782741461	0.988245	29.042076	0.314190189567661	0.1822381928658525	-0.0109102841	0.0323242406	0.0115110974	-0.0058671535	-0.010235322	0.02571425	0.040067242	-0.0473224465	-0.1304286041	0.150704948	0.1155673822	0.0634813949	0.09827075	-0.0019940708	-0.0140624676	0.0284653677	-0.0162218091	0.0106218366	0.058769615	-0.022573207	-0.0493579764	-0.0559757614	0.0222235725	0.0015942442	-0.0283629718	-0.0630853853	-0.015552037	0.030637993	0.0226662902	-0.0220939409	-0.0419290806	-0.0699107679	0.0477074201	-0.0139640682	-0.0914031092	-0.0283434542	-0.0515351138	0.0029321016	-0.0095034028	0.0131058145	0.0406406198	-0.0066238531	-0.0342847112	-0.0467483564	-0.0501561888	-0.0976956149	-0.0246554475	-0.0176164456	0.0034819721	-0.0448830316	-0.0147624645	0.0494348676	-0.0824816785	0.0036762036	-0.0444595342	-0.0251990133	-0.0109040899	0.0412904668	-0.0484244516	-0.0115974409	-0.0133121384	0.039771259	0.0997930072	0.0976707375	0.0941669905	0.0893313237	0.0832321342	0.0	0.0	-0.0697906768437377	-0.022998889516046	0.0005289489189712	0.004870738574307	0.2063433042976328	-0.0685116132904112	0.0046938411556548	0.0425775592284654	0.0117932850249644	0.0281353845971138	0.00013908157168	0.0007915998664275	-0.0059481830530369	-0.0028263069287517	3.5380881632435375e-05	7.98801085551043e-06	-0.0023543870181168	-0.0007515647093941	5.543138231076917e-06	5.64849512406638e-07	-0.0013910198364918	-0.0003130144051359	1.934936185513674e-06	9.797801782258134e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
