global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
781.5863442700071	n/a	610877.213549354	n/a	1171.556192251352	n/a	n/a	1372543.911602487	563.2312466745419	n/a	317229.4372305587	n/a	611.081860794163	884.9889007649523	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	-0.0111547419625281	n/a	0.0001244282682505	n/a	2.101813464605584e-06	n/a	n/a	4.417619839997329e-12	-0.4315467418710526	n/a	0.1862325904195209	n/a	1.2000000871049356e-05	n/a	n/a	1.4400002090518527e-10	-0.0002730000056025	n/a	n/a	7.452900305896502e-08	1.638000162954638e-09	n/a	2.6830445338394213e-18	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
626.161651719289	-155.42469255071808	392078.4140838282	24156.83505448524	821.3072277215811	-350.248964529771	122674.33715417678	674545.562307709	472.3228208601742	-90.90842581436772	223088.84710531225	8264.341884046398	500.4208624283971	720.2797059295871	14.278373	314.658783	0.5513380345002357	0.496968548838596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.00747376806261	0.0186285100251381	5.585720905368923e-05	0.0003470213857566	-0.0095326643545234	-0.009534766167988	9.091176587820868e-05	9.087168969600104e-05	0.064227794612826	0.4957745364838786	0.0041252096008273	0.2457923910258046	4.800024084031681e-05	3.600023996926745e-05	1.2960172778448416e-09	2.3040231207284172e-09	-1.994215992784376e-06	0.0002710057896097	7.344413800198545e-08	3.976897425876975e-12	0.0002410000448858	0.0002409984068856	5.8081021634957615e-08	5.808023212141508e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
602.9691033142848	-23.19254840500423	363571.7395516326	537.8943015184643	721.3968584354108	-99.9103692861703	9982.08189089892	520413.42736048007	468.877841761294	-3.4449790988801965	219846.43049472905	11.86788099172141	487.8331647171116	675.4641470942937	3.007218	66.271385	0.106846224054138	0.0572564259389729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0035391231053125	-0.0110128911679225	1.2525392354556792e-05	0.0001212837718765	-0.0230213079389756	-0.0134886435844522	0.0001819435057483	0.0005299806192211	0.0142823268923777	-0.0499454677204483	0.0002039848614607	0.0024945497458143	-0.0003990211377194	-0.0004470213785597	1.9982811288942966e-07	1.5921786834688438e-07	0.0001419405452089	0.0001439347612016	2.0717215482185908e-08	2.0147118374199793e-08	0.0002980283367507	5.7028291864900016e-05	8.882088950638866e-08	3.252226073028221e-09	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
597.2198698282722	-5.749233486012599	356671.5729176984	33.05368567668859	690.9529909720787	-30.443867463332023	926.8290661249264	477416.0357332615	469.2375648053773	0.3597230440832959	220183.89222448063	0.1294006684445528	485.516611616635	649.8951652229255	1.554791	34.263622	0.0747796636163733	0.0330831220865567	-0.0584105688	0.1050949213	-0.0605959234	0.0918559334	0.1388944562	0.3031647785	0.1475580718	-0.0705637307	0.2461492927	-0.0053418735	0.0167738827	-0.0843607793	0.0505325724	-0.0841706571	0.0483081682	-0.03879828	0.076307895	-0.039691705	0.041591927	-0.1689252313	0.0980642266	-0.014186871	0.0322844422	-0.0687180832	0.0138571627	-0.0640439182	0.0454087043	-0.0770915557	0.2007603579	-0.1129003528	0.0541940094	-0.0197396717	0.0182323152	0.1076497462	0.0141243819	-0.0469271895	0.1570588107	-0.0795848543	0.0232228841	-0.0613123071	0.007398962	-0.0530693304	0.014754187	-0.013771982	0.0277701226	-0.0107218372	0.0700291962	-0.0847122211	0.074629876	-0.0504961805	-0.1056835528	0.0196299272	0.0988205968	-0.0027742552	0.0101105116	-0.0168565767	0.0496571999	-0.0760800317	0.0500243182	-0.212709662	-0.0721011584	0.031793493	-0.0244361653	0.1456971878	-0.027942687	0.1240382145	-0.089007363	0.0760491353	-0.1460684819	0.0719186482	-0.0598174848	0.0682582889	-0.0808252769	0.0854008292	-0.1042477601	-0.1030588564	0.15921333	-0.0315174047	0.1496124648	-0.0168332356	0.0284805995	-0.0131441688	0.0170673734	-0.0544913753	-0.0002109221	0.0439819883	0.0068238025	-0.1838525989	0.0717935754	-0.0628371953	0.1899026497	-0.0532813855	0.0688819223	-0.0875634547	0.0453700499	-0.0608840611	-0.0071954389	0.1520061553	-0.1893497074	0.012848761	-0.1063509984	0.0053560715	-0.0392082671	0.3499185316	-0.021280654	0.2807944141	-0.0498827431	0.1918371588	0.1007553414	0.1007457326	0.1007297186	0.1007073005	0.1006784796	0.0	0.0	0.0	-0.0185312007774172	-0.0149920776721047	0.0003434054022529	0.0002247623929264	-0.0279191600375554	-0.0048978520985798	2.398895517956257e-05	0.0007794794972026	0.0062199362432338	-0.0080623906491439	3.86876068698934e-05	6.500214297940299e-05	-0.0007326283933322	-0.0003336072556127	1.1129380099750406e-07	5.367443627165207e-07	0.0003957632578879	0.0002538227126789	6.442596947172619e-08	1.5662855629404444e-07	0.0006471452323898	0.0003491168956391	4.187969518048482e-07	1.2188260682068226e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
595.2063972306742	-2.0134725975980245	354270.65530431905	4.054071901278136	679.0409319950984	-11.912058976980347	141.89714907105807	461096.5873247719	469.4420578618755	0.2044930564982223	220375.84568959248	0.0418174101559851	485.38598783078106	657.5477368456252	1.745417	38.464523	0.2727154508458872	0.1700543178254064	-0.1152861769	-0.0923944122	0.1450176219	0.1152411757	-0.0076799774	-0.0314739161	0.2115055858	-0.1285409338	0.1888298634	0.0144326519	0.1116388299	-0.1258495989	0.023497104	-0.0495283855	0.0231671665	-0.0733626697	0.0066345025	-0.0082357706	-0.0787066635	0.0037868268	0.068690368	-0.1171330871	-0.055190809	-0.036576895	0.1877724833	-0.1056249965	-0.1175079798	-0.0281190887	-0.079766843	0.0355825137	-0.1957645064	-0.0792455015	0.1295079057	-0.024356563	-0.1116881771	0.0858226056	0.092258796	0.1312734035	-0.14908094	-0.0146265684	0.0120444669	-0.0929637385	-0.0730646071	-0.023282286	-0.2342689551	-0.0736771521	0.0483057878	-0.066328577	0.023448375	0.1153112463	-0.1479030645	0.0097277074	0.0645033774	-0.0762112861	-0.034090247	-0.0963691035	0.0583682343	-0.0228685064	-0.0447168027	-0.0430407786	0.0675993148	0.0764731523	0.1012342291	-0.1212252847	-0.0879394559	0.1862780414	0.1322969584	0.0944044599	-0.0296024546	0.0644261612	-0.0445293516	-0.1283737669	0.0760814923	0.1768801563	0.1845111441	-0.0340352033	0.0904878765	0.0010502561	0.100530559	0.0397593151	0.1634200291	0.0415790377	-0.0565629197	-0.077461926	-0.023878035	-0.184726772	-0.0697562774	-0.1132812154	0.0298358605	-0.1035274378	0.2256022672	-0.2360596396	-0.3137178031	-0.0044810456	0.0066370272	0.0112640268	-0.0251200853	-0.1272584033	-0.1120680775	0.1811765486	-0.0272176477	0.0589460816	-0.120307062	-0.2262798701	0.1600601765	0.0999285435	0.2378779148	-0.2307092312	0.1007297186	0.1006432578	0.1004992113	0.1002976618	0.1000387243	0.0	0.0	0.0	-0.0119426739107382	0.006588526866679	0.0001426274601382	4.340868627295103e-05	-0.031777876682483	-0.0038587166449275	1.488969414584128e-05	0.001009833446447	-0.1497363900577468	-0.1559563263009806	0.0224209865075256	0.0243223757132979	-0.0022373487043692	-0.0015047203110369	2.264183214447285e-06	5.005729224942537e-06	0.0007980314084297	0.0004022681505418	1.6181966494032034e-07	6.368541288402907e-07	0.000866394391477	0.0002192491590872	7.506392415828012e-07	4.8070193760444354e-08	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
596.167131099356	0.960733868681814	355415.24820323667	0.9230095664323248	678.5145410391001	-0.5263909559982949	0.2770874385567988	460381.98240150063	470.1832751629064	0.741217301030872	221072.3122429173	0.5494030873474903	486.4372449856095	673.6031281220997	1.275371	28.105913	0.1121260981210328	0.0623987602165245	-0.0794220791	-0.1127089316	0.1591955276	-0.1015693339	0.0360663634	-0.066572938	0.263297366	0.0171583227	-0.0362593127	-0.0433702406	0.1260124895	-0.2010097563	0.0530879336	-0.0531685256	0.0891434499	-0.0490048029	-0.0409143546	-0.0517138428	-0.2386975965	-0.0438762071	0.0567464122	-0.1415453982	-0.0425827493	-0.0292140864	0.0973729162	0.0263859851	-0.0201994448	-0.1684495222	-0.2678891122	-0.1153305935	-0.0282715123	0.044952943	-0.0367808739	-0.0643734986	-0.1547483084	-0.0271762886	-0.1006715654	0.0146500589	0.1562674553	0.1191647486	0.1038815762	0.0621075543	-0.1136406119	-0.0878356032	-0.0556123686	0.0001768157	-0.1785576567	0.0174634843	0.0589974663	0.0034756804	-0.2130273277	0.0688283952	0.0584882156	-0.1808088489	0.0159261223	-0.18262723	-0.0415970597	-0.1560909154	0.0072279796	0.0650781847	0.085152801	-0.0214748667	0.114480318	0.0643742778	0.0137572059	0.1949500525	0.2588164855	-0.0219487314	0.085064199	0.0603862147	-0.06953927	-0.1031224	0.112258974	0.0548783108	0.0914769311	-0.0639019501	-0.0013146775	-0.0316248488	-0.2414805944	-0.1411743777	-0.1034211058	0.0063108495	-0.1275827895	0.001205676	-0.0328392656	-0.2605507303	-0.1076983783	-0.0471592776	0.107993176	0.0122165153	0.2470816984	-0.2742908035	-0.2761853147	0.0475220715	0.110030379	0.050521195	0.0039603062	-0.0511308637	-0.0610508816	-0.0338410979	0.0422110812	-0.04091331	-0.0060989585	-0.1004623445	-0.052929515	-0.1149076109	-0.050598299	0.041551086	0.1006784796	0.1004384124	0.1000387243	0.0994800506	0.0987632792	0.0	0.0	0.0	-0.0201748470173868	-0.0082321731066486	0.0004070244521749	6.776867405782847e-05	-0.0683341434771449	-0.0365562667946619	0.0013363606419625	0.004669555164755	-0.1499069663716241	-0.0001705763138772	0.0224720985667432	2.9096278855964063e-08	-0.0029129870392585	-0.0006756383348893	4.564871595719859e-07	8.485493490888e-06	0.0006839332481778	-0.0001140981602519	1.3018390172868266e-08	4.6776468796303613e-07	0.0014199995344527	0.0005536051429756	2.0163986778458844e-06	3.0647865432914506e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
593.4455978518826	-2.721533247473417	352177.6776097783	7.406743217103203	677.7830930856558	-0.7314479534443308	0.5350161085978998	459389.9212727587	468.9682892940504	-1.2149858688559902	219931.25636338812	1.4761906615197455	484.7712770357875	651.9619415932514	1.346499	29.673391	0.3415009642883553	0.1874564308142648	-0.0207907239	0.0191954612	0.0384214717	-0.0121710335	-0.0625633669	-0.0036674135	0.1421342875	-0.0180624632	-0.0531591494	-0.0427461925	0.0593652905	-0.0892452238	0.041728666	0.0367218858	0.0031156099	-0.0443754805	-0.0138219465	-0.069789333	-0.0446579595	0.0111736131	0.0012396007	-0.0309327687	-0.1103383709	-0.134880977	0.1054769739	0.1018745328	0.0070095653	-0.0241116618	-0.0142038854	0.0764996305	0.0417401009	0.1205247701	-0.1147289897	-0.1861822642	0.0368984521	-0.1017930232	0.0878253983	-0.0550525237	-0.0470002089	-0.099135409	0.0101870733	0.0910912313	-0.0416978277	0.1023362369	-0.1453105855	-0.0270484771	-0.1300047271	0.1403501033	-0.1353773334	-0.0118050111	-0.0833011119	0.0619933615	-0.0023101557	-0.0584627966	-0.0192285739	-0.0074805782	-0.0088377279	-0.0449334078	0.0445891264	0.0034353732	-0.1117406298	0.1089000284	0.0732786875	0.0129684494	0.0258605635	0.0778159073	0.1286927983	-0.0671884902	0.1871277377	-0.0344534246	-0.0580951214	0.1173286105	-0.041661964	-0.0976015367	0.0339854388	0.1355207334	0.0416087987	-0.0209808104	0.1166710725	0.0851103618	-0.0550045314	-0.0402579736	0.0065674521	0.042003139	-0.0052564976	-0.0617446128	-0.021058721	-0.0305379843	0.1268475963	0.0310387364	0.0684533941	-0.1532336827	0.0192634622	-0.0529008861	0.0720788565	0.0419264975	-0.1229161658	-0.1020235083	0.055583879	-0.0424933092	-0.024496295	0.0605965042	0.0792270921	0.0172264036	-0.0063877508	-0.1140651971	-0.1700847503	0.1603920967	0.1006016373	0.1001314048	0.0993493113	0.0982577928	0.0968602488	0.0	0.0	0.0	1.5410600312293354e-05	0.020190257617699	2.3748660198525604e-10	0.000407646502669	-0.0284937262899802	0.0398404171871647	0.0015872588416473	0.0008118924378883	-0.0111926826690975	0.1387142837025266	0.0001252761453311	0.019241652503105	-0.0005666385468629	0.0023463484923956	5.505351247767104e-06	3.210792427908989e-07	0.0001981045475738	-0.000485828700604	2.360295263305711e-07	3.9245411769419994e-08	0.001397056611833	-2.2942922619699798e-05	1.951767176666302e-06	5.263776983335325e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
593.7346133756196	0.2890155237370209	352520.79112029646	0.0835299729609844	676.0331860322219	-1.7499070534338443	3.0621746956575198	457020.8686168768	468.9712855933493	0.0029962992988998	219934.0667110788	8.977809488587942e-06	484.6264109803613	660.6529511336739	0.982297	21.647306	0.0734607595079757	0.0456164858333389	-0.0248220138	0.0098022584	0.0768941865	-0.0425339513	-0.0005895407	-0.0331971212	0.1046832787	0.0681488328	0.0105667244	-0.0262376065	-0.0376207653	-0.0966685948	0.011633149	0.0809711633	-0.0175336461	-0.0338721984	0.000814314	-0.0752315225	-0.0819592677	-0.0175650459	0.0923293954	-0.1263931734	-0.0113300577	0.0235503003	0.0753831691	0.0829819125	0.0923103854	-0.1102957734	-0.1339865932	0.0578602805	0.0147267729	-0.0036463207	-0.0354393657	0.0564093865	0.1555427023	0.168338769	0.2039090346	0.1050599561	0.0718067277	0.0031515227	-0.1731550009	0.0380698576	-0.1141206039	-0.0992496593	-0.0348424685	-0.0902522797	0.1125340969	0.0322308011	0.1452018956	-0.02783294	-0.0929843857	0.0546538583	-0.0344387587	-0.0845130451	-0.0685275703	-0.0093371968	-0.0057774578	-0.1421829374	-0.012738828	-0.012924723	0.1310716764	-0.0326124933	0.0938046005	0.02599879	0.0766154274	0.0578022695	0.1191228973	-0.0026941378	0.0462078024	-0.0223713376	0.1386435513	-0.1827787923	-0.1635839672	-0.0887832536	0.0583359953	0.0304334883	0.2099630296	-0.0317097656	0.0517278883	0.0524519394	-0.0257000986	0.0244160243	0.0784895311	0.0379111832	-0.0113772281	-0.0871851774	-0.0270411791	-0.0454294419	0.0975775554	0.0315732003	0.066351056	-0.1613458477	-0.0625573512	0.0506843589	0.1804655218	-0.0147550555	0.0756125617	0.0182528161	0.0993878651	-0.012940679	0.0176959661	-0.0847329263	0.003324988	0.0498816971	-0.1767622088	0.0066472552	-0.1138979914	0.0968412622	0.1004992113	0.0997225472	0.09843255	0.09663586	0.0943417259	0.0	0.0	0.0	-0.0099288292564381	-0.0099442398567503	9.858165040350115e-05	9.888790632858308e-05	-0.0691547057763699	-0.0406609794863896	0.0016533152527926	0.0047823733310162	-0.0079002428482368	0.0032924398208607	6.241383706111671e-05	1.0840159973989238e-05	-0.0006108553721242	-4.421682526130008e-05	1.9551276361883446e-09	3.731442856529949e-07	0.0004890565679556	0.0002909520203817	8.465307816425135e-08	2.391763266605104e-07	0.0014531497730694	5.60931612364e-05	2.111644262971649e-06	3.146442737492767e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
592.3550101563821	-1.379603219237424	350884.4580573676	1.903305042530264	675.0661662175105	-0.9670198147114206	0.9351273220445104	455714.3287716075	468.5496079654437	-0.4216776279055807	219538.73512457105	0.1778120218760774	484.0775728968498	656.2286408120013	0.983945	21.683638	0.1440524339393404	0.0772886186254058	-0.0193762322	0.0339085188	-0.0120835583	-0.0446247876	-0.0651289417	0.0119219744	0.0016246073	0.0214975715	-0.0633351611	-0.1369337383	0.0108848858	-0.0585267241	-0.0327252303	0.0622367721	0.0374357024	0.0274645663	0.021509831	-0.0031071847	-0.0052085251	0.0110479946	0.0949768693	0.0365554978	0.0024359211	-0.081513551	0.1554072626	0.1486667372	0.0752376673	-0.0836497601	0.031160109	0.0523063226	0.0226032863	-0.0738895068	-0.1996686109	0.0339805564	0.157275728	0.0130120369	-0.1342119773	-0.1866368189	0.1416334455	-0.0917226668	-0.0197541427	-0.1037932961	-0.0102836092	0.0111327127	0.0339027649	0.0859524641	0.0008194712	-0.0434053951	0.0348848935	0.0070099801	-0.057554539	0.0294713478	-0.062822714	-0.0196210644	0.0336297409	0.0268300987	0.0099880445	-0.0418278788	-0.0818944668	-0.0293812179	-0.0539012549	0.0155325723	-0.0391727621	0.0661804975	-0.0223064632	0.0453168705	0.0841860479	0.0169606325	0.1289065762	-0.0443974014	0.1565532886	0.1083378054	-0.1334931975	-0.2236491568	-0.130100399	-0.0209756448	0.0370355482	0.0615268182	-0.0934597612	-0.0740454434	0.0226704378	0.134957191	0.0818857177	0.0090135306	0.0148319745	-0.0116617103	-0.0498804983	-0.0244438897	0.0547343459	0.0307822882	0.0428113159	0.0131914592	0.0762692271	0.0437701076	0.0912583133	-0.0471426376	-0.0963214154	0.018451923	0.0402441938	-0.0010181987	0.0179277352	0.0505237374	-0.0926654028	0.2455442095	-0.0694509965	-0.0368642495	-0.0783318888	0.0339816385	0.1003712278	0.0992122556	0.0972905381	0.0946208495	0.0912237143	0.0	0.0	0.0	-0.0350248780499669	-0.0250960487935288	0.001226742082415	0.0006298116650471	-0.0145217948794567	0.0546329108969131	0.00298475495307	0.000210882526521	0.0012875848227267	0.0091878276709635	1.6578746757161473e-06	8.441617731132259e-05	5.771903884769928e-05	0.0006685744109718	4.4699174300642213e-07	3.3314874455022183e-09	0.0005300302149164	4.097364696080007e-05	1.6788397452682803e-09	2.809320287243252e-07	0.0010599848994434	-0.000393164873626	1.1235679870480343e-06	1.545786178533487e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
591.9426667060914	-0.4123434502907912	350396.12066711875	0.1700271209977142	673.9397961543157	-1.1263700631948268	1.268709519261518	454194.8488405205	468.2698884288292	-0.2797195366145502	219276.68840914813	0.0782430191638586	483.3732985562263	645.2971950639225	0.871221	19.199474	0.0730725490560659	0.0445001655709045	-0.0414234643	0.05757273	-0.0356773985	0.0028955666	0.0079033152	-0.0546468041	-0.1035885207	-0.0650861176	0.1014538224	-0.0814319372	-0.0159645122	-0.0110343829	-0.0054974164	-0.006197206	-0.0448085919	-0.0202404898	0.0638667731	0.0490882453	-0.0339777509	-0.068751546	0.0832843412	-0.0501803391	0.0509650154	0.1137462709	-0.1172408238	0.0354261569	0.066948413	0.0015635577	0.0381911262	-0.0136304886	-0.0812823569	-0.029065701	-0.2847280964	-0.0300056328	-0.0463182234	0.1037552998	-0.0674859393	-0.031500053	-0.06097071	-0.1110895792	0.0441596146	0.011550019	-0.0310779911	-0.0244778528	0.0889470915	0.1373249438	-0.0193338992	0.0189316143	-0.0478066702	0.042212669	0.0144285082	0.0277592767	-0.0268404439	0.0334480856	-0.0480273628	-0.091668843	0.0465878901	-0.027002245	-0.0280060827	-0.1301256736	0.1214872404	-0.1035475918	-0.0452536644	0.0296821836	-0.0075200193	-0.0218511231	-0.0501653288	-0.0728967933	0.0770527427	0.0457821312	-0.0380966441	0.0599955362	-0.1526437756	-0.1374030789	0.0609433534	-0.0499167096	-0.0707668093	0.1419533994	-0.0107800356	-0.0639095959	0.0137610131	0.148682124	0.0412850201	-0.0653184438	0.0209797169	0.0406221377	-0.0292488835	-0.0332007871	0.0190857185	-0.0008963912	0.0386225977	0.0617638212	0.0304722205	0.0402368283	0.0549362791	-0.104115776	0.0957935192	-0.015064175	0.0880166551	0.0678668687	-0.0681250102	-0.0680478466	0.0502190036	0.0373716333	-0.0047609769	-0.0781574503	0.0613120902	0.023037155	0.1002177191	0.098601049	0.0959258892	0.0922209577	0.0875260273	0.0	0.0	0.0	-0.0375029368584449	-0.0024780588084779	0.0014064702730085	6.140775458275395e-06	0.0038735994547636	0.0183953943342203	0.0003383905327114	1.500477273594486e-05	0.0050973736054729	0.0038097887827462	2.598321767377179e-05	1.4514490569138772e-05	3.794860986137049e-05	-1.97704289863288e-05	3.908698623034698e-10	1.4400969904105052e-09	0.000337005787196	-0.0001930244277204	3.725842969678793e-08	1.1357290060359565e-07	0.0003049936135377	-0.0007549912859056	9.302110429878393e-08	5.700118417935423e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
