global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
893.2647970549733	n/a	797921.9976576626	n/a	1124.6049978120732	n/a	n/a	1264736.401103893	744.1069444965242	n/a	553695.1448479533	n/a	757.1344705376744	1471.4670692469535	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0003849330475844	n/a	n/a	1.4817345112261398e-07	-0.0063600464804949	n/a	n/a	4.045019123405557e-05	-0.3156535884648264	n/a	n/a	0.0996371879107219	0.0017479905072029	n/a	3.0554708132714517e-06	n/a	-0.0003030548350297	n/a	n/a	9.18422330348787e-08	-6.223516460477914e-05	n/a	n/a	3.873215713383954e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
728.436668344291	-164.82812871068234	530619.9797885306	27168.312014265262	825.4592584078429	-299.1457394042303	89488.17340370367	681382.9872912259	642.6459078526059	-101.4610366439183	412993.7628797	10294.341956858532	641.5788484578619	1254.719188497524	16.186474	313.244598	0.3382631155599782	0.2065542773023682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.0400316125825526	-0.0404165456301369	0.0016334971606729	0.0016025300059595	-0.0909857006551106	-0.0846256541746156	0.0071615013444816	0.0082783977237013	-0.1341412470337388	0.1815123414310875	0.0329467300917957	0.0179938741557665	0.0021820022945475	0.0004340117873445	4.761134013410554e-06	1.8836623155405418e-07	-0.0004399993298846	-0.0001369444948549	1.8753794671063736e-08	1.9359941029889706e-07	9.800396784784195e-07	6.321520428325756e-05	3.9961620525739845e-09	9.60477771392084e-13	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
698.0068534847089	-30.42981485958205	487213.5675116239	925.9736323884408	737.9467305876518	-87.51252782019105	7658.442525479713	544565.3771850044	633.8373032507793	-8.808604601826573	401749.7269922204	77.59151503132028	627.0564280580883	1173.153381032976	3.888776	75.256546	0.2025217830585126	0.1538280767176196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0495575717394984	-0.0095259591569458	9.074389785979962e-05	0.0024559529167155	-0.0784066405021377	0.0125790601529728	0.0001582327543321	0.0061476012748314	0.0177695613288193	0.1519108083625581	0.0230768936973658	0.0003157573098186	0.0021840031530608	2.000858513300213e-06	4.769869772579516e-06	4.003434790245937e-12	0.0001270001951758	0.0005669995250604	3.214884614187192e-07	1.6129049574691292e-08	-1.3868446853827594e-07	-1.1187241470166957e-06	1.2515437171182328e-12	1.9233381813744053e-14	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
688.5257080037858	-9.481145480923146	474067.65058211447	89.8921196304294	711.9529849193135	-25.993745668338303	675.6748138702565	506877.0527355202	632.563454502214	-1.2738487485653422	400136.5239717745	1.6226906342214886	624.4522569934855	1121.1301543624313	1.783078	34.506561	0.2352296568489643	0.1144867880687451	-0.0885687319	-0.0449608761	0.0968237259	0.1815249044	-0.1621157056	-0.0925258241	-0.0858870701	-0.0451138269	0.0801534837	0.0198709002	-0.2174698744	0.2640857157	0.0641583845	-0.0690275504	0.0427711042	0.096163058	-0.0388931088	0.0656672246	-0.1073377091	0.020333174	-0.0755586883	0.0271048038	-0.0338585808	0.0811197932	-0.125732403	0.0024551241	-0.1113561068	0.0491196603	-0.0070908409	0.0143544215	-0.0092216394	0.1015964414	-0.1476538286	0.0036208088	-0.1070554616	0.0967862908	-0.0091818961	0.0162760325	-0.0126178428	0.0324763737	-0.0582653373	0.0347055666	-0.0192319375	0.0103812602	-0.1296914921	0.0566680189	-0.1245346418	0.0145852443	-0.0467775604	0.1004153488	0.0638091517	-0.0760106661	0.033152532	-0.1431179785	0.0469248943	-0.1102942175	0.0093876739	-0.0205433426	0.048897383	-0.0682803753	-0.0145007972	0.0422488234	-0.0846607328	0.0731312254	-0.1033490983	0.1810278496	-0.0626799474	0.0067778535	-0.0179602843	0.1171645546	-0.1258183896	-0.0184766765	0.1165965328	-0.0084730976	0.107182124	-0.0318139618	0.0056485029	-0.0211906955	0.1249725811	-0.2118478102	0.0867313492	-0.0406056579	0.123232816	-0.0639304479	0.0084505289	-0.0172500266	0.0314484338	-0.0225711726	0.0256034597	0.126541703	-0.1124553488	0.0207271915	-0.0853568435	0.0561675466	-0.1660033611	0.075775925	-0.0293675795	0.0408006743	-0.1333629124	0.0558035725	-0.10754377	-0.0631028299	0.0607276036	-0.0647177637	0.0644348154	-0.0365647977	0.0753239124	-0.1200746136	0.0304475604	-0.1680990366	0.05706168	0.1007553414	0.1007457326	0.1007297186	0.1007073005	0.1006784796	0.0	0.0	0.0	-0.0430641422854307	0.0064934294540677	4.2164626074953977e-05	0.0018545203507798	-0.0038651610710047	0.074541479431133	0.005556432155782	1.49394701048102e-05	0.072490875878671	0.0547213145498516	0.0029944222660638	0.0052549270856568	0.0009354374933671	-0.0012485656596937	8.750433039969233e-07	1.558916206566364e-06	0.000686085339002	0.0005590851438262	3.125761980471628e-07	4.707130923934893e-07	0.0001816791802898	0.0001818178647583	3.305773594528139e-08	3.3007324550773655e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
686.3116893074088	-2.2140186963770248	471023.7348799892	4.9018787879070205	701.9300205668465	-10.022964352467056	100.45981441082536	492705.7537729735	632.4949725474261	-0.0684819547878987	400049.8902977693	0.0046897781315718	623.3797131688142	1123.3804348775434	1.49037	28.841997	0.0584061299233516	0.0305255369866361	-0.0658615223	0.1032968539	0.1765997572	0.0817318155	0.0263583186	-0.0703689018	-0.0099636452	-0.018859132	-0.1031878882	-0.2232540731	-0.1278980939	0.1774528868	-0.0325567366	-0.0585730104	-0.0409406921	0.0896731731	-0.0173630066	-0.0284512491	-0.0932691958	0.0563062642	-0.1370648723	0.1272304004	-0.0098879066	0.0390619353	-0.1914839156	0.043673732	-0.0295479053	0.1065333821	-0.1182642303	-0.0393712398	-0.045328318	0.046206033	-0.0138850071	0.0108064166	0.1755451903	-0.0832023989	-0.0461179344	-0.0284645434	0.1258115679	-0.0298950261	0.0569008701	0.1213759206	-0.0581601549	0.0525259632	0.0521253182	-0.064164947	0.0156563629	0.0317720345	-0.0634459054	-0.0169354098	-0.0053306297	-0.0611115298	-0.0438597894	-0.0895096946	-0.0001205629	-0.1387115767	0.0806724475	-0.0349259817	0.0739899526	-0.2268864698	-0.0445650701	0.1673006897	-0.0423198736	0.0282556058	-0.0080637446	-0.013711564	-0.0044214699	0.1245325376	0.192047313	-0.1610666896	0.0156078919	0.1179231449	0.1441588679	0.0705540097	-0.036685242	-0.065625786	0.0707066927	-0.0268736822	-0.053752626	-0.1308633247	-0.1031684179	-0.1380500634	0.0012346299	-0.0136100602	-0.0340265402	0.0220027305	0.0095525323	-0.0370005614	0.0163159355	0.1730654947	-0.0146721066	0.0971696312	0.0290422753	0.0709217172	-0.0652648618	0.0824136737	0.093366395	-0.0549602286	-0.0792350613	0.0767163456	0.0209068941	-0.0371772685	-0.1120955204	0.0450343568	0.0483984079	-0.0896570603	0.1582614769	-0.0048171462	-0.0494122017	-0.0092875222	0.040479802	0.1007297186	0.1006432578	0.1004992113	0.1002976618	0.1000387243	0.0	0.0	0.0	-0.0481692425864963	-0.0051051003010655	2.6062049083940053e-05	0.0023202759313567	0.0045960763788031	0.0084612374498078	7.159253918203001e-05	2.1123918079791817e-05	0.0526117535737427	-0.0198791223049282	0.0003951795036142	0.0027679966141042	0.0013579394352025	0.0004225019418353	1.8439995096780849e-06	1.785078908546837e-07	0.0007451114753642	5.902613636219996e-05	3.4840847738490246e-09	5.551911107194148e-07	0.0001639938611364	-1.76853191534e-05	3.127705135576169e-10	2.6893986490424848e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
684.4951933640718	-1.8164959433369177	468533.6697385181	3.2996575121594782	698.0004478412899	-3.929572725556568	15.441541805438074	487204.6251866412	630.630951742895	-1.8640208045310371	397695.3972961496	3.474573559724536	622.0205794405346	1096.7246728698012	1.301126	25.179712	0.1444577891492707	0.0916027998635348	0.0111791825	0.0283126728	0.1158610967	0.1328995355	-0.151429299	0.0478710727	-0.0307863842	-0.0769153397	0.077955395	0.1172729388	-0.1054368378	0.0993155452	0.0176149828	0.0887815048	0.0074901371	0.1302419091	0.0237274448	-0.0324399217	0.0089350933	0.1024761328	-0.1471947231	0.0255022577	0.0825429437	0.075490959	0.0942204882	-0.1651397107	-0.1691369359	0.0977481679	-0.0977773734	-0.1204675052	-0.0939477473	-0.0199592949	-0.0460774816	0.1023231359	-0.0005781584	0.0972360542	-0.0258532257	0.0515202843	0.0038435376	-0.0090724907	-0.0650215193	-0.1437748227	-0.0712830178	0.083195404	-0.0258407432	0.1364693026	-0.0646984244	-0.0111036543	0.2245699996	-0.0488550256	0.0458133301	0.0853736168	0.0221546039	-0.1607714553	-0.0422787158	-0.0234198773	0.0834846409	-0.0396392727	0.0788669739	-0.1697759932	0.1864067041	-0.0972317425	-0.1185328531	0.090865336	-0.1745916217	-0.0320720508	-0.1179122159	0.0686816085	0.0903672384	0.0937462676	-0.0622999838	-0.1403985886	-0.0644465818	-0.1272545493	-0.099320189	0.1801135561	0.0665251745	0.011712411	0.0078394116	0.0761009589	0.0268263524	0.1015336658	0.0073243089	0.0287011777	0.0366471337	-0.0671883193	0.0325769585	-0.0147072101	0.0357621454	0.0894021672	-0.1508443773	-0.006718923	0.0185725985	-0.0064684451	-0.1301744152	0.0603782735	0.0270419047	-0.001260529	-0.1309233814	-0.0335727375	-0.0059250778	0.0034713106	-0.1193380709	-0.0161869215	0.055166146	0.0275788651	0.0865975369	0.0423903593	0.0228717106	-0.1108739645	0.0350886583	0.1006784796	0.1004384124	0.1000387243	0.0994800506	0.0987632792	0.0	0.0	0.0	-0.0615254081736509	-0.0133561655871546	0.0001783871591914	0.0037853758509343	0.0289632999409832	0.02436722356218	0.0005937615841292	0.0008388727434713	0.1397550485726526	0.0871432949989099	0.007593953863267	0.0195314736015444	0.0012780181136716	-7.992132153089994e-05	1.6333302988727149e-06	6.3874176352454904e-09	0.0008519739606709	0.0001068624853067	1.1419590765924694e-08	7.258596296612603e-07	-4.104443204652286e-05	-0.0002050382931829	4.204070167136624e-08	1.6846454020216327e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
685.3505794262529	0.8553860621810827	469705.4167199006	0.7316853153736591	697.4418033120411	-0.5586445292487952	0.3120837100596079	486425.0690071518	630.9366126975949	0.3056609546998743	398081.0092423149	0.0934286192280386	621.3307906852281	1107.0156694277368	1.162284	22.492811	0.0785903357574435	0.0369593400051052	-0.0122675108	0.0675875475	0.1358991911	0.0478634047	0.0365499788	0.0059061336	0.025910066	0.0423691372	0.0018001838	-0.1213832948	-0.1424315063	0.1075591905	-0.0462888474	0.046266547	-0.0055400581	0.037954024	0.0660732467	-0.0721506334	0.0444168117	0.0701090352	-0.1061372234	0.0261324394	-0.1216216635	-0.064821261	-0.019367905	-0.0868888328	-0.1241607372	-0.0345574525	9.5396e-05	0.1591442682	-0.0862446466	0.0811028377	-0.0292950253	0.0347978888	0.0332246117	0.0484766811	0.0745423003	0.0654223044	-0.0603026451	0.0181362963	-0.0514719714	0.0732173039	-0.045244334	-0.1850139072	-0.1753308799	-0.0463681805	0.0607320183	0.0276065013	-0.0671431384	0.0387834785	-0.0550161087	0.0461534584	-0.0152651774	0.0064875562	-0.0314487844	-0.017704428	0.1132684399	0.0095415836	0.0711310235	-0.1465082643	-0.0549506333	0.0535310892	0.07719551	0.0503261094	-0.1538135686	0.0168829123	-0.0554205656	0.0351236269	-0.0659681764	-0.1652513607	0.0842714678	0.0084667284	0.0554069556	-0.1200055306	-0.0485927684	-0.0538551016	-0.0261783915	-0.019026423	0.0231512803	-0.0903907268	0.0124378421	0.0743391246	0.06603238	-0.0338129185	0.0637768685	-0.0956595197	0.0034719947	-0.0220292121	0.0203882351	0.129396572	-0.0135044127	0.0707924789	-0.0301316553	0.0256426803	-0.0059231675	0.0539220652	0.0721665394	-0.0625681878	-0.116672573	-0.0428776511	0.0312952122	-0.1038846641	-0.1032806542	0.1050046036	0.0328517003	-0.0551991157	-0.0439458004	-0.0223009659	0.0460171792	-0.1164089285	-0.1346948771	0.1006016373	0.1001314048	0.0993493113	0.0982577928	0.0968602488	0.0	0.0	0.0	-0.0556881804820506	0.0058372276916003	3.4073227123585426e-05	0.0031011734454014	0.0153325116333036	-0.0136307883076795	0.0001857983898887	0.0002350859129853	0.1158616048642358	-0.0238934437084168	0.0005708966522472	0.0134239114817163	0.0009609758714004	-0.0003170422422712	9.23474625413758e-07	1.0051578338435032e-07	0.0011560202647706	0.0003040463040996	9.244415503668723e-08	1.336382852560288e-06	4.244454257751307e-05	8.348897462403593e-05	6.970408883772916e-09	1.8015391946143202e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
684.9324345323179	-0.4181448939350503	469132.4398743679	0.1748451523239544	697.7736212725197	0.3318179604785882	0.1101031588961699	486888.02654376574	631.8449205707429	0.9083078731480329	399228.00365104846	0.8250231924227027	622.9564639425147	1096.1243584533331	1.19178	23.063618	0.1095449679493817	0.0641460542157217	0.0016897121	0.0656170018	0.0548890915	0.0662198765	-0.1437437433	0.0416371445	-0.062976845	-0.0109861538	0.028100878	0.1584595399	-0.0696817357	-0.0029028067	-0.0009627981	-0.0156798872	0.0100815808	0.0822691376	0.0259961219	0.0251193977	0.0279095428	0.0191269394	-0.0201222711	0.0582769378	0.0222403095	0.0150713975	0.068582042	-0.0161313063	-0.1397761538	0.0475897167	0.0129403991	-0.0321784766	-0.0740790963	0.0240301263	-0.0770708311	0.009971109	0.011626326	-0.1083443782	0.0333232885	0.1330997339	-0.074349154	-0.0222992828	-0.0007232501	0.0757905746	-0.0684265785	-0.0660702369	0.0381606103	-0.0165124902	0.046217296	-0.1367514412	0.130995104	-0.1093068	-0.0882045617	-0.0131809173	0.0063456075	-0.104360552	0.0015875237	0.0296572286	0.0480278498	-0.0213703526	0.0332533933	-0.0374273719	0.0588051811	-0.1416265087	-0.0522124687	0.0864676446	-0.1064326526	-0.0027129104	-0.0014880629	0.0143212924	0.0291756941	0.058242783	0.0059802331	0.015274008	0.1225337698	-0.0813992243	-0.0782446223	0.0434856804	-0.1123299133	-0.0914407086	-0.1321252198	-0.0015568483	-0.034464556	0.0992163957	-0.0129090852	0.0392220762	0.0093956212	0.0900765715	0.0136700139	-0.0507603934	0.0290556779	0.1196898225	-0.1322796987	0.0166524656	0.0741690281	0.0359555944	-0.0399861826	0.0951455886	0.0087662597	-0.0389212626	-0.0536044551	0.0473844567	0.0331763602	0.0187275024	-0.0122750666	-0.0722010966	0.0503317001	0.0799411277	0.0345764698	0.0524089444	-0.0031073843	0.0260998049	0.0590397312	0.1004992113	0.0997225472	0.09843255	0.09663586	0.0943417259	0.0	0.0	0.0	-0.046498664512697	0.0091895159693536	8.444720375100482e-05	0.0021621258014643	0.0145721672955829	-0.0007603443377207	5.781235119039298e-07	0.0002123480596904	0.0980202242813419	-0.0178413805828939	0.0003183148611036	0.0096079643681645	0.0020619889394883	0.0011010130680879	4.251798386572084e-06	1.2122297761003309e-06	0.0006220446649127	-0.0005339755998579	2.8512994124360415e-07	3.869395651463532e-07	4.235866933504197e-05	-8.58732424711007e-08	7.37421377250045e-15	1.794256867835425e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
685.1132334798057	0.1807989474878013	469380.1426891547	0.0326882594126967	694.1484679341968	-3.625153338322889	13.141736726353583	481842.09553539264	631.9855698217733	0.1406492510303678	399405.7604629515	0.0197822118154034	621.6996219519413	1106.06783016603	1.28304	24.829704	0.1085076734225587	0.0493833061399814	-0.0069697681	0.0617103801	0.0510719902	0.1004386336	0.1034504238	0.0302472256	0.1180981487	0.0415290538	-0.0451481001	-0.0229579906	-0.0597317751	0.0110483259	-0.0296068619	-0.0337805731	-0.0122512987	-0.0346532274	0.1156641798	-0.1281444772	0.0265844957	-0.0326572145	-0.0548566266	-0.0411769837	0.019396424	0.0265934201	-0.0461169849	-0.0063250395	-0.1254993956	-0.0918347388	0.0415713205	-0.1450424322	0.1562523742	-0.1266766028	0.0125294837	-0.1214516185	-0.036133255	0.2215876166	-0.0084770025	0.0937520903	-0.1247275978	-0.0805641863	0.0325754282	0.0199118387	-0.1245589921	-0.0474605526	-0.074731911	-0.1098323687	0.1113560357	-0.0798289238	0.0868693083	0.0319408701	0.1195107858	-0.0282012703	-0.0018794064	0.1131607492	-0.1085681486	0.0062376137	0.0979771715	0.0019870357	-0.036163398	-0.0246635749	0.0421340926	0.0736016515	-0.0127796538	-0.0258266953	-0.0621608391	0.1391617028	0.0799212946	0.0441995409	0.0331324058	0.1924089408	0.0809998034	-0.0920175112	-0.1500271855	0.0738222542	0.0348974309	0.0804190939	-0.0970789307	-0.0231226371	-0.0014142671	-0.1449711604	-0.0654595496	0.0820100313	-0.0339127565	0.0803809752	0.0118622432	0.0708229415	-0.078394328	-0.0568904914	0.0021709884	0.1130846224	-0.0371004114	0.047941252	-0.0980180074	-0.0098311192	0.0222664928	0.0404883874	0.1369164984	-0.0300632879	-0.0364794673	0.0330100577	0.0810389943	-0.0431802366	-0.0606946431	-0.087835978	-0.1198532906	-0.0497193745	-0.0374363566	0.0585198218	-0.0511380837	-0.0400329223	-0.0780403412	0.1003712278	0.0992122556	0.0972905381	0.0946208495	0.0912237143	0.0	0.0	0.0	-0.0672842259745607	-0.0207855614618637	0.0004320395652849	0.0045271670649957	-0.0177291447187286	-0.0323013120143115	0.0010433747578459	0.0003143225724576	0.0788729673942754	-0.0191472568870664	0.0003666174462993	0.0062209449855784	0.0022680932575408	0.0002061043180525	5.144247024902038e-06	4.24789899198861e-08	0.0004971012693462	-0.0001249433955665	1.5610852095686892e-08	2.471096719856033e-07	-0.0003520644782323	-0.0003944231475673	1.555696193369292e-07	1.2394939683298162e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
683.9709192105165	-1.1423142692891588	467816.2183256789	1.3048818898216248	696.3274491523784	2.178981218181661	4.747959149188437	484871.9164430582	632.1331339789949	0.1475641572216091	399592.2990741059	0.0217751804965237	622.8709200814408	1096.3098083778664	1.243775	24.06983	0.2138186284207502	0.1399835096748067	-0.0042226069	0.0752320047	-0.0146963098	0.0895596344	-0.0669631309	0.0230944781	-0.0122811951	0.0496533317	0.104974619	0.049217098	-0.0679166829	0.0469945343	-0.047899746	-0.0265881719	-0.0798323079	0.0925677357	0.0250548557	-0.0545637697	-0.1095208168	0.0739666703	-0.1136660122	0.018598819	0.1302328033	-0.0102576475	0.1491412511	-0.2345788434	0.0407566617	0.0486939454	0.137502296	-0.020747487	0.1568221861	-0.0555270805	-0.104423411	0.0488871921	-0.008994958	-0.0627622576	-0.0904379302	-0.1401325803	0.1137662188	0.0468209082	0.1578848281	0.0247510138	0.0735064881	0.0787018311	-0.1424339574	-0.1023468204	-0.1320319135	0.1539174413	-0.0220989813	0.0247952009	-0.1020758054	-0.0159625787	-0.0665171677	-0.0739094919	-0.069934663	-0.0850438626	0.0620863971	-0.0257469666	0.0804864679	-0.1157563598	0.1930606566	-0.1171600851	0.0353540987	-0.04697755	0.0186065078	-0.0813753491	-0.0837205553	0.109867834	-0.2161195913	0.0132465788	-0.096157048	0.0371333717	-0.01465864	0.2109664991	-0.0118429508	0.0342034355	0.0324295987	0.0172291614	0.0313775968	0.0326133813	-0.0274666839	-0.238531431	-0.0280232234	-0.045750892	0.0913574366	-0.0281032334	0.1239194086	-0.0081647056	0.0078022937	0.1020481351	-0.0794547059	0.0280998787	0.0739871666	0.0413364393	-0.0831375131	0.0249159895	0.0048785657	-0.0702584297	-0.0792696762	0.0740806833	-0.0292473404	-0.0066296794	-0.1686369649	-0.0154023903	0.0485062799	0.0529914586	-0.0201143508	0.0362625528	-0.0735737426	-0.082719503	0.3236959157	0.1002177191	0.098601049	0.0959258892	0.0922209577	0.0875260273	0.0	0.0	0.0	-0.0612985104162504	0.0059857155583102	3.5828790744997946e-05	0.0037575073792511	0.1128178667619721	0.1305470114807007	0.0170425222065421	0.012727871060722	0.0930193198547897	0.0141463524605142	0.000200119287937	0.0086525938662476	0.0016404486247577	-0.000627644632783	2.691071690469429e-06	3.9393778506143234e-07	0.0005831617559113	8.606048656510006e-05	7.406407347821767e-09	3.400776335575507e-07	0.000197021380844	0.0005490858590762	3.014952806375584e-07	3.881742450967649e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
