global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
807.8105179926924	n/a	652557.8329796221	n/a	1040.8640294025854	n/a	n/a	1083397.9277041862	615.9950067171934	n/a	n/a	379449.8483005152	626.3256492322272	893.7858522639555	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0034139698538382	n/a	1.165519016291602e-05	n/a	-0.0114523435906335	n/a	n/a	0.0001311561737179	-0.4041081201315677	n/a	n/a	0.1633033727562695	-0.0005059999705732	n/a	2.560359702200792e-07	n/a	-9.999999714027652e-05	n/a	n/a	9.999999428055313e-09	-2.5299998393654103e-08	n/a	n/a	6.400899187189003e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
648.6525383718612	-159.15797962083127	420750.1155362589	25331.262476984943	805.6192173908667	-235.24481201171875	55340.121578428894	649022.3234294725	520.1449485175941	-95.85005819959927	9187.23365686657	270550.7674683706	521.7271953135696	722.8809341770287	16.554668	306.99411	0.5516906508857077	0.4756483879682782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.010909415626287	-0.0143233854801252	0.000119015349307	0.0002051593716122	0.0365887053644229	0.0480410489550564	0.0023079423847021	0.0013387333602445	0.0677154623355988	0.4718235824671665	0.222617492972151	0.0045853838393239	-0.0004240000013215	8.199996925169998e-05	1.7977600112063198e-07	6.723994957279741e-09	-0.0003679999915537	-0.0002679999944134	7.182399700559503e-08	1.354239937835233e-07	-7.801600046100144e-08	-5.2716002067347346e-08	2.778976873964569e-15	6.086496327930977e-15	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
628.190000827401	-20.462537544460133	394622.6771395301	418.7154427584405	758.3320357332525	-47.28718165761416	2236.0775491202007	575067.476419339	514.994100004191	-5.150848513403162	26.53124040802756	265218.9230391266	513.2612665851171	678.7799981879884	3.153713	58.483288	0.2530609131342309	0.1350588108601779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0461385145919877	-0.0352290989657007	0.002128762528755	0.0012410894139351	0.1491456009073317	0.1125568955429087	0.0126690547342572	0.022244410270009	0.0927304221165883	0.0250149597809895	0.0006257482128445	0.0085989311859206	0.0005859584573264	0.0010099584586479	3.433473137123345e-07	1.020016088194442e-06	-0.0001966237320365	0.0001713762595172	2.9369822326106693e-08	3.8660891999961364e-08	-0.000423942474728	-0.0004238644587275	1.7966107937238957e-07	1.797272218785009e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
626.0974320597336	-2.0925687676674443	391997.9944317927	4.378844047417246	749.8208049498883	-8.511230783364226	72.44104944768682	562231.2395356984	513.9363354259356	-1.0577645782553873	1.1188659030117971	264130.55687103973	510.8247982330155	675.8589383536189	1.625061	30.135555	0.2767883639584487	0.2275806286349421	-0.0139166038	0.0320236057	-0.113022416	0.0424957921	-0.0018911877	0.096116707	0.0469109944	0.0025525133	0.0783256595	-0.1391396047	0.0488996207	-0.1070887388	0.0106854384	-0.0258256362	0.0843668972	0.0984705127	-0.0411601656	0.0239544887	-0.0821440951	0.0581970767	-0.0515586713	0.0308436226	-0.0574610959	-0.0139816708	0.0891473144	-0.0513816094	0.0341517081	-0.0163895443	0.0153607599	-0.0026773603	0.0633118357	-0.0332147676	0.1264297304	-0.0016422305	-0.1207407198	-0.0162887644	0.0477188224	-0.0234891201	0.1095482308	-0.0482465352	0.0756342185	-0.0987213446	0.1680447409	-0.0515487769	0.0345529907	-0.0306060397	0.1000880247	-0.0965381866	-0.023970961	0.0940006972	0.0720388358	-0.0945650846	0.0022833626	-0.022832361	0.0222570366	-0.0902165744	0.0323928798	-0.0323039418	0.0700211599	0.0787063776	-0.0131791912	0.042678374	-0.0397526575	0.0260423812	-0.0122561269	0.0393849565	-0.0464671944	0.0258402232	-0.1251146189	0.0298507146	-0.0271013956	-0.1139173894	0.0016006656	-0.0455319144	0.0312380172	-0.148682649	0.0289610918	-0.0104497561	0.0249695177	-0.1536409525	0.1181931075	-0.0036258492	-0.047393227	-0.0630875314	0.0107433374	-0.0842623652	0.0116239286	-0.0906499101	0.014200658	-0.0123122975	0.0415036645	-0.049429478	0.0050874454	-0.1144465963	0.0176835022	-0.1711103642	0.008780124	-0.1305937382	0.1898556751	-0.0223741756	0.063168022	-0.0864576344	0.110242689	-0.0628329563	0.0463765498	0.1007553414	0.1007457326	0.1007297186	0.1007073005	0.1006784796	0.0	0.0	0.0	-0.0283069996669667	0.017831514925021	0.0008012862301456	0.0003179629245212	-0.0755672202578949	-0.2247128211652266	0.0504958519960351	0.0057104047775052	0.0914597009159763	-0.001270721200612	1.614732369684807e-06	0.0083648768916398	0.0004670191415607	-0.0001189393157656	2.181068785840932e-07	1.4146560834812884e-08	5.283307392778269e-05	0.0002494568059642	6.22286980419018e-08	2.791333700658551e-09	-0.0007150124863498	-0.0002910700116218	8.472175166551477e-08	5.112428556361229e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
625.0295955501198	-1.0678365096138125	390661.99531354633	1.1402748112642094	747.7070639698776	-2.1137409800106752	4.46790093057649	559065.8535104546	513.6722801270862	-0.2640552988493709	0.0697252008504306	263859.2113709597	510.794656876797	678.8567394929773	1.321823	24.512236	0.3361525575671519	0.2159086677819054	-0.0347361888	0.0338970487	-0.0359433164	0.0694735242	-0.0453575449	0.0606267991	0.0340755202	0.0214416039	-0.0607658696	-0.1161224659	-0.120132282	-0.0064936961	-0.0375253707	-0.0485743709	0.069056974	0.1307014634	-0.0440579886	-0.0330955037	0.0298824747	-0.0772032237	-0.0784184185	0.0876051035	-0.0058764912	-0.0236255075	0.0560840031	-0.0018749004	0.0871705982	0.0414087235	-0.1524074673	-0.2248304037	-0.0118016676	0.0464343978	0.1897033124	-0.0398796218	0.0544706806	-0.0504361936	0.0802299767	-0.0947661333	0.0109522983	0.0633321773	0.1180152151	0.1094129545	0.0039776751	0.0097452212	0.1018617647	-0.0465351095	0.0771524552	-0.0707144658	-0.026780785	0.0821940811	0.1242269598	0.0310249542	0.1206760362	0.0409339711	-0.0640669859	-0.0477493131	0.050112787	-0.0912594097	0.0234070339	0.0298587775	-0.0695958678	0.0359060268	-0.0820246575	0.0469492078	-0.2056088172	-0.0127545263	0.0420726642	0.1545451759	-0.0890992672	0.1683455066	-0.0729423057	0.0135835642	-0.0667089504	0.0751286593	-0.0735966295	-0.0948744078	-0.0493477524	-0.0924902215	-0.0517410677	-0.1875859225	0.1130559137	0.0114081566	-0.0145463266	0.0947749867	0.0624421335	0.1046949955	-0.0042286731	0.0453092739	-0.0760272706	-0.0061879004	0.0178138139	0.0077721106	-0.0167336147	-0.024273817	-0.1061450282	-0.0236329683	-0.0244882321	-0.1413580101	0.1752044627	0.0230717175	-0.0044755252	-0.1194916576	0.111343207	0.0428033379	0.0209432722	0.1007297186	0.1006432578	0.1004992113	0.1002976618	0.1000387243	0.0	0.0	0.0	-0.0137075061047511	0.0145994935622156	0.0001878957236117	0.0002131452122731	0.1208766783754811	0.196443898633376	0.0385902053102801	0.0146111713750895	0.1705604060247907	0.0791007051088144	0.0062569215487116	0.0290908521033414	0.0009861625518235	0.0005191434102628	9.72516578619037e-07	2.6950988041928986e-07	0.0004536477118652	0.0004008146379374	1.6065237398490294e-07	2.057962464805315e-07	-0.0007152236434045	-2.11157054700044e-07	4.4587301749597375e-14	5.115448600848074e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
625.6256119261201	0.596016376000307	391407.4062979322	0.3552355204605393	746.5670888841767	-1.1399750857009394	1.299543196018864	557362.4182049942	514.6618559626858	0.9895758355995669	0.9792603344025808	264876.82598295633	511.5831293647156	671.0433626341706	1.204932	22.344578	0.2817645753776442	0.1501254833029124	0.003899731	0.0372326982	0.0137627608	0.0803925296	-0.0336610047	0.0370167298	0.0230750799	-0.0177351078	0.0015666935	-0.0664686609	0.0631085073	-0.0030600011	-0.0046685058	0.0078003684	0.0282781872	0.0834162961	-0.0597937544	0.0347026947	-0.0057444315	0.0155914358	-0.0836247772	-0.1297172402	-0.0522303452	0.0954224782	0.0238779033	0.0143448611	-0.0221129556	0.0284659586	-0.0380080738	-0.0207577835	0.0448846968	0.1010906577	0.1882213152	-0.0388594781	-0.0758550142	-0.0894938767	0.0728135347	-0.1239975361	0.025032369	-0.0850225593	-0.106284136	0.1842345901	-0.048250962	-0.0377791366	-0.027990742	-0.0238136881	-0.0020493075	0.0727134067	0.0090908583	0.0431241841	0.0556615881	-0.0877412327	0.0405340085	0.0162974272	-0.0093137264	-0.0611774903	-0.0134830334	0.1365568705	0.0688133853	-0.0072665744	0.0034034479	-0.0517247248	0.0544586591	0.000939056	-0.0136638712	-0.0041958549	-0.0375947839	0.1205211006	-0.059495921	0.0607153204	-0.1026171138	0.0354874957	-0.1071858206	-0.0151161292	0.1760374503	-0.0963582549	-0.0638062421	-0.062638337	-0.0753021615	0.0077172388	-0.001999088	-0.0021692394	-0.038045261	-0.0173649989	-0.0062399892	-0.1366655713	0.0536161575	0.0167063017	-0.0314479913	-0.0165953844	-0.005637129	0.0321822089	0.1130114212	-0.0503532261	-0.0921074519	-0.0225134033	0.0172016269	0.024508463	0.033115426	-0.1308018592	-0.0646963536	-0.0160650696	0.0879488134	0.0101826835	0.0708194491	0.1006784796	0.1004384124	0.1000387243	0.0994800506	0.0987632792	0.0	0.0	0.0	-0.0418335232156152	-0.0281260171108641	0.0017500436646314	0.0007910728385206	0.0488272849156601	-0.072049393459821	0.005191115097928	0.002384103752235	0.0571456287699874	-0.1134147772548033	0.0128629116997566	0.0032656228875172	9.376918247628284e-05	-0.0008923933693472	8.792659582270428e-09	7.963659256548786e-07	0.0004539444503515	2.967384862999963e-07	8.80537292516131e-14	2.0606556400492546e-07	-0.0011860212866141	-0.0004707976432096	2.216504208517139e-07	1.4066464923017651e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
624.3491732088912	-1.2764387172288707	389811.89008662605	1.629295798840885	745.220107245691	-1.3469816384856586	1.8143595344175092	555353.0082432792	514.9048323046609	0.2429763419751225	0.0590375027596116	265126.98633069097	511.8468558738683	682.482110355541	1.206092	22.366083	0.1356009095221292	0.0950702178147492	-0.0322728077	0.0308806499	-0.0570085652	0.0830018304	-0.0439238156	-0.0253809052	-0.0040671239	0.0476680508	-0.0401386995	0.0585898426	0.0040296067	-0.0271284937	-0.0225980874	0.0154575721	-0.0385814815	0.0187483112	0.0074195287	-0.0022086613	-0.0012443886	-0.038021864	0.0700801162	0.0598421138	-0.0205715559	0.024236823	0.0906696278	0.0324963502	-0.1271659194	0.0109940237	-0.007539453	0.0147786052	-0.0493143781	-0.0139667552	0.055292218	0.1592078237	0.0004320107	0.118727089	0.0346673579	-3.22505e-05	-0.0387007535	0.0883553559	-0.1134853559	-0.0116970253	-0.0339154468	0.0845756954	-0.0612908054	-0.0029972177	-0.0103888651	0.0626456807	0.0171631327	-0.0285936072	0.0200456948	0.014343244	0.0011608934	-0.0287728546	-0.0147917614	0.0460702204	0.0288710074	-0.0770127381	0.0327398247	0.0587934248	-0.0228059778	-0.0482969948	0.0957670909	-0.0278139154	0.100491938	-0.0920626173	0.046640105	-0.009975245	0.0108973884	0.1557182656	-0.0142762958	0.0329622917	-0.0690672711	-0.0825914052	0.0799601753	0.1802625031	-0.0038241671	0.0021956376	0.1374454157	0.0741991552	-0.008144996	-0.0031585197	-0.0297943885	0.051046716	0.0114489112	0.1102688271	-0.0262799807	0.0194854634	-0.0703976632	0.018366082	-0.0124144433	-0.0802404414	0.0693819582	0.0432405353	-0.096069174	0.0772082242	0.0235735159	-0.0022354401	0.0039286565	-0.0081846843	-0.0344631847	0.0236620944	0.0359425247	0.0389515831	-0.0891859697	0.1006016373	0.1001314048	0.0993493113	0.0982577928	0.0968602488	0.0	0.0	0.0	-0.0416120174886458	0.0002215057269693	0.0017315599994753	4.906478708024157e-08	0.1360257281970405	0.0871984432813804	0.0076035685106961	0.0185029987315351	0.0927233035746866	0.0355776748046992	0.0012657709445089	0.0085976110258034	7.469378221767884e-05	-1.9075400258604e-05	5.5791611019820355e-09	3.6387089502594955e-10	0.0003759618109753	-7.798263937619997e-05	6.081292044078454e-09	1.413472833118272e-07	-0.0010310136120673	0.0001550076745468	2.4027379168406706e-08	1.062989068268061e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
624.2023366697463	-0.1468365391449424	389628.55710397125	0.0215609692280642	746.8345071065057	1.6143998608147283	2.606286910598615	557761.7810050173	515.9090098866975	1.0041775820366183	1.0083726162649094	266162.10648227256	512.820321658616	666.9684470499642	1.309074	24.275806	0.2270038836744495	0.1653145507111424	0.0108812343	0.0228717977	-0.0113228623	0.0031794087	-0.0025321729	0.0175406806	0.0060576815	-0.000194969	0.0379417226	0.029059771	-0.0086052692	-0.010568032	0.0319287889	0.0709778429	-0.0824588472	-0.0370363955	0.0459216303	-0.0176546009	-0.0058583755	0.0544871208	0.0343889457	-0.1121535394	0.0380502756	-0.1138758769	0.0030059393	0.0934520618	-0.0839042943	0.0061909294	0.0919344202	0.0948539115	0.1692489744	-0.0490011699	-0.0594049106	-0.0940914877	0.0263243143	0.0672845117	-0.0015662725	0.0192374484	-0.0113278043	-0.032124889	0.0401991846	0.0457735393	-0.162402235	-0.0107323038	0.0038862572	-0.0386294427	0.0350650138	-0.0473395654	0.0598842166	-0.0696930115	-0.021842603	0.0040506251	-0.0655998521	-0.0177624976	0.0889223726	0.0182574892	-0.0604409839	0.0794445224	-0.0934999254	0.0906004905	-0.0299043298	-0.0147698999	0.101196434	-0.1160226546	0.0550389698	0.1129875614	-0.0015418554	-0.1216064659	-0.0059656441	-0.1583682365	-0.0210054401	-0.0246611072	-0.0710332981	-0.0466124189	-0.0291309804	0.0355578264	0.0391208631	-0.0571705039	0.0216959018	0.0380279838	0.0242483344	-0.00859318	-0.0574416582	-0.0750454985	-0.0143327872	-0.0785443416	0.020058567	-0.0759216473	0.0064059536	0.0052984165	0.0048681813	0.0887291569	-0.0081900142	-0.0814933726	0.0476325274	-0.0772709634	-0.0007961564	-0.0079492451	0.0657784788	-0.0130397035	0.0326146982	0.0105468442	0.0369177852	-0.0206237844	0.035601047	0.1004992113	0.0997225472	0.09843255	0.09663586	0.0943417259	0.0	0.0	0.0	-0.0415521071276288	5.991036101699737e-05	0.0017265776067459	3.589251357186958e-09	-0.0275525868239014	-0.1635783150209419	0.0267578651450905	0.0007591450406886	0.069809892042862	-0.0229134115318245	0.0005250244280267	0.004873421027036	0.0005190569935744	0.0004443632113567	2.694201625784947e-07	1.9745866360725805e-07	0.0001232615830606	-0.0002527002279147	6.385740518814134e-08	1.519341785860519e-08	-0.0009190321161254	0.0001119814959419	1.2539855433385766e-08	8.446200304699307e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
623.5650699680442	-0.6372667017020603	388833.3964842519	0.4061088490982227	746.250841593005	-0.583665513500705	0.3406654316500416	556890.3185782683	515.3240567241118	-0.584953162585748	0.3421702024190686	265558.8834385956	512.4094426300283	666.9489305826742	1.14889	21.305323	0.3376392867157338	0.2330411857821531	-0.0013468101	0.0133951283	-0.0031667075	-0.0055337013	0.0607752809	-0.0359545556	-0.042056701	0.0229902835	-0.0854673174	0.0904847	0.0133566097	0.0002310897	0.0572727989	0.045578891	-0.0781532001	-0.00463615	0.0073802698	-0.0108269848	-0.0580564497	-0.0824892204	0.1044085367	-0.0747486224	0.0499758709	0.0165208942	-0.0554577555	-0.0023790982	-0.0570019867	-0.0031168582	-0.0617418329	0.0886532561	0.0714036884	-0.0145970483	0.0287049208	0.0406812001	0.0461897079	-0.0045373883	0.0613352608	0.0875416538	-0.0208528055	-0.0696837359	0.1055992164	-0.1258267946	-0.1105085009	-0.0160390563	0.0687479394	0.0617373811	-0.0646927357	0.0491501455	0.0467076465	-0.0724448043	0.0120728199	0.0098100079	-0.0297828825	-0.0937759827	-0.0532657079	0.0748278953	-0.1048828334	-0.000287994	0.0056092234	-0.0473660041	-0.0035969506	0.0178949578	0.0449077608	0.0252886702	0.047107758	0.0109762807	-0.084254668	-0.0417883959	-0.0148692597	-0.0286497496	-0.0753231068	0.0918620686	-0.0353404706	-0.0815264585	-0.0431084327	-0.0452706037	0.1172335527	0.0120487493	0.0577833012	-0.0538610366	0.0246888081	-0.0021041757	-0.0107076982	0.0879020464	0.0014608578	0.0596827466	0.045468396	0.0513511621	-0.0093261452	-0.0580884285	0.0012400517	-0.0816790408	-0.0046830443	0.1321647099	-0.0585175651	0.0809149004	0.0100827684	0.0098242658	-0.071196926	0.0531438135	-0.0203735841	-0.011029868	0.0237841603	-0.0317720961	-0.0664421479	0.1003712278	0.0992122556	0.0972905381	0.0946208495	0.0912237143	0.0	0.0	0.0	-0.0451341013331898	-0.0035819942055609	0.0020370871031546	1.2830682488672557e-05	0.1988317998395672	0.2263843866634686	0.0512498905249948	0.0395340846274417	0.1106153695324962	0.0408054774896342	0.001665086993157	0.0122357599768106	-0.0001160339104096	-0.000635090903984	1.3463868364943078e-08	4.033404563232143e-07	-0.0001409721051679	-0.0002642336882285	6.981944199483614e-08	1.9873134435469457e-08	-0.0004810081411965	0.0004380239749288	1.9186500261251357e-07	2.313688318973121e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
623.9135571437994	0.3484871757551673	389268.126787829	0.1214433116658128	746.930822549407	0.6799809564020052	0.4623741010693856	557905.6536743338	514.9798793532868	-0.3441773708249229	0.1184580625879565	265204.27613872587	511.9518895060445	667.3205154370428	1.336147	24.777861	0.405936359631241	0.2679167785838366	-0.0060607866	-0.0124885321	-0.0259760254	-0.0526467661	-0.0418749017	-0.0042338235	0.0077420202	0.0020953509	0.0455117271	0.0976525593	-0.0775411887	-0.0746457352	-0.0643834985	0.0270358362	-0.0207841417	-0.0006132817	0.0281364534	-0.0828171143	0.045326813	0.0501315929	0.018746874	0.0100796042	-0.0788386039	-0.1599649848	0.1034562319	0.0806654803	0.0595109172	0.0526270142	0.0135993019	0.055024236	0.0742956037	-0.0479563303	-0.0741815881	0.0257895464	-0.1015917784	0.1794202802	-0.0539256095	-0.0139143063	0.0747702609	-0.0890659463	-0.1612289059	-0.0946330503	-0.048339492	-0.0885157186	0.0117779743	0.0391145948	-0.1200243844	0.0837551961	0.0277858284	-0.018956508	-0.0156880401	0.0741850996	0.0165312193	-0.0168049031	0.092285484	0.0182991509	0.0850760555	0.0203878788	-0.073532146	0.1646867467	-0.0708579361	-0.0209427338	0.0160821703	-0.0679898894	0.0684060203	-0.0464682193	-0.0794634441	-0.0192463627	0.0396638703	-0.0635723676	0.066880494	-0.1234939079	0.0484247965	-0.2052449403	0.123010187	0.0792712381	-0.0325151974	0.0203964089	0.0144286457	-0.0401339244	0.0514292407	0.0009968085	-0.0683332629	-0.1110416562	0.0165869979	0.0135941707	-0.0320899342	-0.0688973066	-0.0934605659	0.0428873743	0.0520457942	0.1274122759	0.0375108959	-0.1180645617	0.0280610457	0.0016306096	-0.0083331089	-0.0003081975	0.0570974086	0.0071356351	0.0089039665	0.0226245634	-0.0392829033	0.0909776211	-0.0247120705	0.1002177191	0.098601049	0.0959258892	0.0922209577	0.0875260273	0.0	0.0	0.0	-0.0452127893022265	-7.8687969036699e-05	0.0020441963164875	6.191796471120501e-09	-0.051264437132545	-0.2500962369721122	0.0625481277476109	0.0026280425145166	0.0306547032443091	-0.0799606662881871	0.0063937081532508	0.0009397108309966	0.0005599179371184	0.000675951847528	3.135080963069245e-07	4.569109001765166e-07	-0.0001258657454956	1.51063596723e-05	2.2820210254889176e-10	1.5842185889163152e-08	-0.0013059653020343	-0.0008249571608378	6.805543172175638e-07	1.7055453701175405e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
