global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38
858.4371934304668	n/a	n/a	736914.4150647767	1268.998600078996	n/a	1610357.447002452	n/a	650.1661185331122	n/a	422715.98168841295	n/a	719.9151927027209	1169.8422350241424	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0044245011557535	n/a	1.957621047726406e-05	n/a	-0.0047989882600631	n/a	n/a	2.303028832022346e-05	-0.3617314194397139	n/a	n/a	0.1308496198098702	0.000644000281294	n/a	n/a	4.147363623067511e-07	0.0003040001311531	n/a	9.241607974110201e-08	n/a	-9.788808908020369e-08	n/a	9.582077983773892e-15	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
684.9066604701976	-173.53053296026917	30112.845869475062	469097.13355643855	908.482838624602	-360.5157614543941	825341.0680754146	129971.6142570416	541.7336797411799	-108.43243879193231	293475.3797659193	11757.59378236615	579.564161653429	936.9190483572668	13.227694	327.455078	0.6392181894108763	0.4112833145355887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0268334035735904	0.0224089024178369	0.0007200315473431	0.0005021589075721	0.071353734885605	0.0761527231456681	0.0057992372425007	0.0050913554821252	0.0153694153091734	0.3771008347488873	0.1422050395683076	0.0002362189269458	0.0031860227516883	0.0025420224703943	6.46187823998954e-06	1.0150740974275484e-05	-0.0002101585248248	-0.0005141586559779	4.416660555653608e-08	2.643591235170006e-07	0.0002148355675084	0.0002149334555974	4.6154321066656296e-08	4.6196390335074e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
662.5442334994517	-22.3624269707459	500.0781400219437	438964.861343376	832.4799137965889	-76.00292482801308	693022.8068747761	5776.444582412607	537.5205015541383	-4.213178187041649	288928.28959101235	17.750870435763556	564.4354224369444	896.8940664048255	2.918378	72.245232	0.5120834069615758	0.277736627991299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0381897402116635	0.0113563366380731	0.0014584562574343	0.0001289663818372	0.2391225043303677	0.1677687694447627	0.0281463600010099	0.0571795720772267	0.2164250143748134	0.20105559906564	0.0404233539156433	0.0468397868471381	0.0011464681024893	-0.002039554649199	4.159783167069256e-06	1.3143891100254158e-06	-0.0004520815566986	-0.0002419230318738	2.043777339070295e-07	5.8526753351011654e-08	-0.0001417407876808	-0.0003565763551892	2.0090450892373623e-08	1.271466970800145e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
651.5763999410682	-10.967833558383518	120.29337296440366	424551.8049601629	800.3988109029782	-32.081102893610705	640638.2564949015	1029.197162870437	535.5855538043613	-1.9349477497769385	286851.8854439244	3.744022794366838	560.3293604357489	872.5123737230763	1.850258	45.803619	0.5700572092441702	0.3876126144822205	-0.0858191679	-0.0511384598	0.1034267114	-0.1366711594	0.0957320941	0.1980438816	0.0997495419	-0.199459395	-0.0063441498	-0.0097811419	-0.0634343383	0.0981160219	-0.0763144134	0.1260608439	-0.0346206732	0.0285129958	-0.0054177394	0.0201665072	-0.0674919309	0.0824880267	-0.0496780446	0.0787730828	-0.0862611128	0.1514932196	-0.0027479351	0.0487806549	-0.0092516537	0.0686800579	-0.0654606814	0.0839707101	-0.0788902786	0.0478890227	-0.1168028449	-0.0262848073	-0.007643435	0.143525307	0.0198964256	-0.1393312223	0.0685913313	-0.0716088303	0.0675767844	-0.002768462	0.1077483849	-0.0754090406	-0.1228019474	0.1921064827	-0.0323828508	0.2606274075	-0.1670765382	0.0664124722	-0.0979340758	0.1767581958	-0.1108745659	-0.0229634811	-0.1282988	0.0029607337	-0.0227549309	0.0943827179	-0.037337309	0.0807028479	-0.0667005239	0.0610667467	-0.0641055291	0.037381966	-0.1529630229	0.0569384592	-0.0599163328	-0.0329728526	0.1346859474	-0.0838497323	0.0310721297	-0.1910351519	0.0502350832	-0.1351577438	0.077195953	-0.0732625485	0.03612354	0.1007553414	0.1007457326	0.1007297186	0.1007073005	0.1006784796	0.0	0.0	0.0	0.01448496828732	-0.0237047719243434	0.0002098143062846	0.0005619162119851	-0.1374751764771389	-0.3765976808075065	0.1418258131895926	0.0188994241474204	0.1339100607880539	-0.0825149535867595	0.006808717565425	0.0179319043802602	0.0021469915842357	0.0010005234817464	1.0010472375259394e-06	4.609572862778922e-06	-4.801734873138841e-05	0.0004040642079672	2.305665779191768e-09	1.6326788416017005e-07	-0.0004819491564784	-0.0003402083687976	2.322749894302413e-07	1.1574173419992386e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
648.7939928802099	-2.782407060858304	7.7417890523141475	420933.6451974458	787.5922406433494	-12.806570259628757	620301.5375216117	164.00824181480775	535.3875264657728	-0.1980273385885311	286639.8034951386	0.0392148268284567	558.0320080604673	838.7177163608626	1.127842	27.920031	0.3274378544527422	0.2568768589311864	-0.0346415957	-0.0998525295	-0.0295999978	-0.0531243851	0.0843492559	0.0716401541	-0.0549849848	-0.0785423983	-0.0083984517	-0.0183594692	0.0276030713	0.0646786642	0.0709692339	0.0379293387	-0.0674836486	0.023060185	0.0275848544	-0.0947982746	-0.0803137784	0.0495830857	-0.0265393729	0.0725997733	-0.0571881349	-0.1142799249	-0.0759589185	-0.0508991624	0.1145590042	0.0096658176	-0.0228543818	0.0922114643	-0.0202684916	-0.0289273902	-0.0560703223	-0.015824084	0.0674625986	0.0139616273	0.0892007303	-0.0533268759	0.0355385436	-0.0551672094	0.0591668484	-0.0627200355	-0.0602439843	-0.0404940848	-0.0939238259	0.0796364114	0.0260446269	-0.0207891553	-0.0083179938	-0.0527166058	-0.1105241277	0.0674132923	-0.0063245591	0.0723658955	-0.0541981206	-0.0431068227	-0.0708547301	0.044999831	0.0128786597	-0.0331481548	0.0131029439	0.08620065	0.0213757109	0.0255708996	-0.0519890068	0.10565339	-0.043044278	-0.01558694	0.0697536723	0.0119787543	-0.0222976556	-0.0582942853	0.006610626	-0.0215164356	-0.0539413821	0.1039842987	-0.0321092048	0.1007297186	0.1006432578	0.1004992113	0.1002976618	0.1000387243	0.0	0.0	0.0	0.0138522797693383	-0.0006326885179817	0.000191885654808	4.002947607858802e-07	0.1180429114960759	0.2555180879732148	0.0652894932814875	0.0139341289544704	0.1521032083840552	0.0181931475960012	0.0003309906194498	0.0231353860007233	0.0015685571002551	-0.0005784344839806	3.345864522579033e-07	2.460371376760688e-06	0.0003097205304143	0.0003577378791456	9.592680696011533e-08	1.2797639017565514e-07	-0.0003562429122938	0.0001257062441846	1.269090125595681e-07	1.5802059826998286e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
647.3545769418678	-1.4394159383421083	2.0719182435532923	419067.9482875846	786.1008846987585	-1.491355944590964	617954.6009241708	2.2241425534668067	534.3686774417159	-1.0188490240568626	285549.88343080867	1.0380533338216211	557.1328433284939	847.5380288060735	0.8882069999999999	21.987787	0.106877396659502	0.0613497798278174	-0.0499109156	-0.0898519318	0.0534878959	-0.0314436207	0.098323373	-0.0160841627	0.0481046942	-0.0555572861	0.1000373734	0.0334189089	-0.0243475288	0.0462991061	-0.0250797222	0.0452873694	-0.0470543003	-0.0503307549	0.0509844514	-0.0643932402	-0.02364192	-0.017075285	-0.1168867003	0.0575472855	-0.0277594727	0.0020949588	0.1427149348	-0.0118771928	0.0143017209	0.0112202122	-0.0687651522	-0.0120503919	-0.0379918286	-0.1217549519	-0.0330319681	0.0354864127	0.0133139935	0.0757674001	0.0151074262	-0.0370165717	0.0674937854	0.0343858966	-0.0114926902	0.0074547667	-0.0375258317	0.0316024695	-0.0805269246	0.1808142022	-0.0638565479	0.0708849698	-0.0408713286	-0.0426391397	0.0879227602	-0.0206659238	0.1024671339	0.0288400163	-0.0906373056	-0.0370737699	-0.0595643515	0.0210531991	-0.0661454471	0.0079195347	0.0110874102	0.0777785117	-0.0298493803	0.0066693649	-0.0049697914	0.0605487978	-0.0626148881	-0.074018604	0.0310883045	0.003058401	-0.0262177554	-0.1278146564	0.0788176656	-0.0617155535	0.0107820381	0.0526321447	0.045435632	0.1006784796	0.1004384124	0.1000387243	0.0994800506	0.0987632792	0.0	0.0	0.0	0.0130188962411494	-0.0008333835281889	0.0001694916593378	6.945281050565802e-07	0.0647302967800129	-0.053312614716063	0.0028422348878633	0.0041900113212285	0.1264734355250851	-0.02562977285897	0.0006568852568023	0.0159955298935178	0.0019240278526296	0.0003554707523745	1.2635945579369312e-07	3.7018831776944695e-06	0.0003098372765488	1.1674613450003399e-07	9.599913793917759e-08	1.3629659920700023e-14	-0.0001697978996772	0.0001864450126166	2.8831326734788475e-08	3.4761742729604145e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
644.0467770687504	-3.3077998731173466	10.941540000595134	414796.2510526447	776.8900546906101	-9.210830008148378	603558.1570771792	84.83938943900664	535.0538274591619	0.6851500174459488	286282.59827869857	0.469430546406184	556.7175651239377	826.325888601197	1.178967	29.185631	0.1914811125414837	0.1094621482752149	0.0138165336	-0.0516953521	-0.0550095273	0.0644645023	0.0592940563	-0.070417018	-0.096042405	-0.1065522531	0.048003716	-0.0118608961	0.0943936316	-0.0011498096	0.118432117	-0.0474338017	-0.0950600881	-0.0308252704	0.0389456072	-0.148563134	0.0421312	-0.0760041165	0.055202864	-0.0343351089	0.0247623722	0.0817675143	0.0376541331	-0.1695499094	0.0484559381	0.0827198959	-0.0086158066	-0.0760593596	0.0164966174	0.0449358732	0.0323720673	-0.0073726016	0.0669812486	-0.0935278448	0.0809049504	0.0518176933	0.0917170611	0.0391489444	0.0247735764	0.033438938	-0.1334112756	0.0447796433	0.079945791	0.017309459	-0.0596388483	0.0555430687	0.0095967755	-0.1144077096	-0.0145859812	-0.0863491935	-0.0308522277	0.0838035639	0.01089897	-0.0773392206	-0.0321470752	0.0114977185	0.0817245991	-0.0658967714	-0.0065171294	0.0473504859	-0.0486647608	-0.0086361861	0.034039468	0.0894815512	-0.0408876107	-0.0453506492	-0.0900127278	0.0117135035	0.0122335266	-0.0272149219	0.0426650873	-0.0435927803	-0.1140399459	0.0710952437	0.0194782542	0.1006016373	0.1001314048	0.0993493113	0.0982577928	0.0968602488	0.0	0.0	0.0	0.0058840876200179	-0.0071348086211314	3.462248712004792e-05	5.090549406017236e-05	0.1625763947128291	0.0978460979328161	0.0095738588806782	0.0264310841178216	0.1456894598400211	0.0192160243149359	0.0003692555904722	0.0212254187084771	0.0024629296864937	0.0005389018338641	2.904151865420901e-07	6.066022640611955e-06	0.0007497438510393	0.0004399065744905	5.621158421712401e-07	1.9351779427996585e-07	0.0001970773254202	0.0003668752250974	3.8839472194779415e-08	1.3459743079026792e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
644.522040318975	0.4752632502245433	0.2258751570139968	415408.6604569344	773.5242568095019	-3.365797881108165	598339.7758726923	11.328595376472212	534.961199060807	-0.0926283983549183	286183.48450057633	0.0085800201817974	556.3563850546332	801.6918447689693	1.273316	31.52128	0.1508200950568237	0.1056622242882928	0.0590448932	-0.0856812785	0.0508206131	0.0293644429	0.0654744004	-0.1238050603	0.0971204106	0.0559293232	-0.0592211566	0.0150931302	-0.0337938128	0.108245219	-0.0672654462	-0.068376226	-0.0360505165	0.02145794	-0.0957931447	-0.0103045032	0.0207614849	-0.0758643335	0.0355668345	0.0854884641	0.0203570191	0.0111406192	-0.0006161533	-0.0219951573	-0.0553816822	-0.0492386339	-0.06513483	-0.1691640994	-0.0329742919	-0.0411791783	0.0281215711	0.0222498728	0.0029101089	0.1084482787	0.0102492308	0.0916096966	0.058824865	0.0416407536	-0.0025198181	0.1113528479	0.0314288451	0.010527735	0.0160164359	-0.0379288647	-0.081335351	-0.1248316934	-0.0801343585	-0.0097131975	0.0247203273	-0.0362200581	-0.0005860046	0.0184803586	-0.0584779025	0.0326247505	-0.0541170886	-0.0551077909	0.039942967	-0.0274746321	-0.0335938408	0.045345047	-0.0856809741	-0.0283672012	-0.0028924294	-0.0303933708	0.1161799858	-0.0443303968	-0.0474656135	-0.0385545638	0.0039744814	-0.0603541726	0.018736728	-0.0053603115	0.0379890869	0.0083012292	0.022392987	0.1004992113	0.0997225472	0.09843255	0.09663586	0.0943417259	0.0	0.0	0.0	-0.0070009915865796	-0.0128850792065975	4.901388319535834e-05	0.0001660252661602	0.0624677397409385	-0.1001086549718905	0.010021742800281	0.0039022185083416	0.1421838137780255	-0.0035056460619956	1.2289554311985288e-05	0.0202162369004642	0.0019818505529115	-0.0004810791335822	2.3143713276820042e-07	3.927731614075617e-06	0.0007498993832315	1.5553219219997805e-07	5.623490849709841e-07	2.4190262810530917e-14	0.0004022569559726	0.0002051796305524	1.6181065862834224e-07	4.209868079361936e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
648.1805304360898	3.658490117114866	13.384549937027144	420138.0000364108	777.6457680866217	4.121511277119794	604732.9406230318	16.986855207425634	535.3700998963564	0.4089008355493888	286621.1438630345	0.1671998933129883	556.9028596310033	826.7320716899002	1.205567	29.844131	0.2698949113610563	0.1471462533779808	-0.0119596557	-0.0707666603	-0.0701943905	-0.01428479	0.0550875321	-0.0604814796	-0.0885060109	0.0701673109	-0.0598313599	-0.0146836034	0.1058393185	0.0459845998	0.0213842011	-0.0043325217	-0.038546429	-0.0650837543	0.0472071441	0.1220912727	0.0963509142	-0.046101113	0.0116376718	0.1025991602	-0.0112389702	-0.0367321133	-0.0414657307	-0.046006654	-0.0761011285	0.0462855555	-0.0130222371	-0.0592756235	-0.0931697889	0.006139659	-0.0474500231	-0.0050816206	0.1168835533	-0.0180201124	0.0173516656	0.0288558954	0.0068272479	0.0835196473	-0.100226291	-0.0135648049	0.0563515429	0.115835444	-0.0228166476	-0.0040411919	-0.0146954069	-0.0901701959	-0.0650660121	-0.0323677036	-0.0793333395	0.0618019522	0.0674604045	0.1079494757	-3.52448e-05	-0.0726197028	0.0298730795	0.0037784931	-0.0326613878	0.018161458	0.0189054958	0.0221689423	0.0060277585	-0.0525478759	-0.0370172487	0.0008352683	0.151700101	0.0296343237	0.0494535199	0.0659609794	0.060441714	-0.0535144285	0.0215999237	0.0438818267	-0.0420424575	-0.0457429853	0.1075127772	0.1003712278	0.0992122556	0.0972905381	0.0946208495	0.0912237143	0.0	0.0	0.0	-0.0132305038857083	-0.0062295122991287	0.0001750462330697	3.8806823484995736e-05	0.1782733340452154	0.1158055943042769	0.0134109356721667	0.0317813816315969	0.1971141056492555	0.05493029187123	0.0030173369650585	0.0388539706459058	0.0031970065714025	0.001215156018491	1.4766041492749e-06	1.0220851017590769e-05	0.0009879973474029	0.0002380979641714	9.76138758475167e-07	5.669064054256533e-08	-3.079319093413817e-06	-0.000405336275066	9.482206079062892e-12	1.642974958843912e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
649.7646985285885	1.5841680924986576	2.5095885452908355	422194.1634539475	781.0508955451334	3.405127458511629	610040.5014318548	11.594893008709866	534.8868283035891	-0.4832715927672097	286103.9190926732	0.2335514323757558	556.4407495719886	839.1625207596236	0.986102	24.411224	0.2642838191635681	0.1928618655036676	-0.0475642397	-0.0936382961	-0.0177127727	-0.0504402478	0.0790008089	0.013430671	-0.0174245563	0.1153706899	0.0350770517	0.0171504947	0.0525133207	0.044479963	-0.063953064	0.0758848201	0.0009676531	-0.0133179232	-0.0283132632	-0.0053773842	-0.0193379487	0.1253212963	-0.0412284423	0.1149451092	-0.0539541626	0.0675771246	-0.0382708027	-0.0248393992	-0.018405474	0.0398376237	-0.0511166089	0.035396812	0.0115533902	-0.0006403461	0.0031992233	0.0274585342	0.0898697513	0.0529953261	-0.0406206821	-0.0332195085	-0.0631125209	0.0399149821	0.0997013295	-0.0720303099	0.0056685498	0.0044377422	-0.0458528622	0.0142987016	-0.0422807617	-0.0814919582	-0.073124525	0.0027821133	-0.011441403	-0.0456266458	0.0096453065	0.0304449047	-0.0787048032	0.0343411279	-0.0114166618	0.0700426661	0.0369965753	-0.0231597477	-0.0396082688	-0.0078150513	0.0526184836	-0.018164801	-0.1205737658	0.0758395021	0.054256535	0.071997488	0.028045186	0.0422456237	0.0321213865	0.0194595872	-0.0599685744	0.0036804675	-0.009107675	-0.019613423	0.0842564347	0.1002177191	0.098601049	0.0959258892	0.0922209577	0.0875260273	0.0	0.0	0.0	-0.0183151158830128	-0.0050846119973045	0.0003354434698081	2.585327916313288e-05	-0.0076253887651489	-0.1858987228103643	0.0345583351425246	5.814655381965907e-05	0.1636181139988934	-0.0334959916503621	0.0011219814566411	0.0267708872285548	0.002641005233882	-0.0005560013375205	3.091374873245852e-07	6.974908645392117e-06	0.0007489990928817	-0.0002389982545212	5.609996411376095e-07	5.7120165664180326e-08	-1.989057024368934e-06	1.090262069044883e-06	3.956347846191399e-12	1.188671379198029e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
