global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	non_steady_state_outlier03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
740.8392021963703	n/a	548842.7235109544	n/a	874.1359082599018	n/a	764113.5861093635	n/a	569.3964651689566	n/a	324212.33454690286	n/a	585.1127322508243	850.3946846968291	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0111716916980526	n/a	0.0001248066953963	n/a	-0.0267537808498019	n/a	n/a	0.0007157647897592	-0.4519797330006696	n/a	n/a	0.2042856790433566	-0.0001173720127676	n/a	1.3776189381117658e-08	n/a	0.001280012265532	n/a	n/a	1.638431399912363e-06	-0.0002004252433905	n/a	4.0170278188141176e-08	n/a	0.0	0.0	0.0
592.7873704128671	-148.0518317835032	351396.8665210017	21919.344894450725	651.479273862617	-222.65663439728485	424425.24427256273	49575.97684112617	482.0601548203477	-87.33631034860895	232381.9928654176	7627.631105308538	486.15226035009056	633.3050161639586	17.194511	310.236023	0.69231558424657	0.5294199940998289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	-0.0045900140873698	-0.0157617057854223	2.1068229322253216e-05	0.0002484313692662	0.0092236987849076	0.0359774796347095	0.0012943790408659	8.507661927470593e-05	0.0663362370308817	0.5183159700315514	0.268651444789748	0.0044004963434173	-0.000627000236758	-0.0005096282239903	3.9312929689458804e-07	2.5972092668760925e-07	-1.4264262393481888e-07	-0.0012801549081559	1.6387965888757296e-06	2.0346918163010166e-14	0.0004550002003609	0.0006554254437514	2.0702518232845922e-07	4.295825123167197e-07	1.0	0.0	0.0
571.9222680635601	-20.865102349306994	327095.08070696663	435.35249604705626	609.115368953971	-42.36390490864597	371021.53269593226	1794.7004391087976	478.67622338175926	-3.3839314385884336	229130.92683102388	11.450991981067183	479.4103790092865	579.1000006656773	3.271044	59.018578	0.0826394313475002	0.0410804746332525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.0263950261562087	-0.0218050120688389	0.0006966974057869	0.0004754585513222	0.0268712950893217	0.0176475963044141	0.0003114376553235	0.0007220664997774	0.0780167718464071	0.0116805348155253	0.0001364348935767	0.0060866166893343	-9.799999648310487e-05	0.0005290002402748	9.603999310688567e-09	2.798412542108968e-07	-1.7345998193363243e-08	1.2529662574145564e-07	1.5699244422194405e-14	3.008836533241609e-16	0.0003539999740871	-0.0001010002262738	1.253159816536675e-07	1.0201045707358802e-08	0.0	1.0	0.0
567.0892087195818	-4.833059343978221	321590.17064620147	23.35846262241519	597.738304670467	-11.377064283504067	357291.080870324	129.43759171098395	478.1347689634738	-0.5414544182854684	228612.85729175445	0.2931728870808549	477.8243151246386	562.9126181128798	1.361165	24.559137	0.1711796042492883	0.0988824649882655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0327961493779014	-0.0064011232216927	0.0010755874140176	4.097437849929354e-05	0.058485305283952	0.0316140101946303	0.0009994456405861	0.003420530934157	0.1689329274989575	0.0909161556525504	0.0082657473586387	0.028538333993368	0.0002329159085081	0.0003309159049912	5.4249820436153624e-08	1.0950533617614817e-07	0.0002920670926291	0.0002920844386272	8.53133192882211e-08	8.530318659681529e-08	0.0005759659340769	0.0002219659599898	3.31736757217076e-07	4.926888739419351e-08	0.0	0.0	0.0
565.4923006965428	-1.5969080230390773	319781.5421470691	2.5501152340465745	595.928732672403	-1.809571998063916	355131.0544245364	3.274550816177033	478.85151992464006	0.7167509611662695	229298.77813413797	0.5137319403327711	478.4197786454104	557.1558513072943	1.071737	19.337067	0.0882965199725231	0.0521743608884444	-0.1750022856	0.0995720979	0.0700260269	0.0846232121	-0.0398222484	0.0255752743	-0.0438134826	0.0893359828	-0.1130122109	0.044816326	-0.0206371364	-0.139231891	-0.0060280714	-0.0286027156	0.0018788929	0.102555951	-0.076908456	0.0866383912	-0.199541863	-0.016933438	0.11563278	-0.0238252173	0.1096324823	-0.024419381	0.0597593329	-0.0428249673	-0.1200726497	0.082001319	-0.0641462869	0.0309105455	-0.0193506555	0.0475373094	-0.04394862	0.0262757326	-0.0329113352	0.0299986138	0.1241296814	-0.0340373299	0.0988589063	-0.0256663657	0.0970397661	-0.0100074987	0.0980314042	-0.0791592266	0.0281277007	-0.0807777198	0.0355278285	-0.0336844604	0.1074087241	-0.1062210295	0.036186656	-0.0622972684	0.0525099852	-0.0304500262	0.0550472099	-0.0539877629	-0.026125511	0.0444062734	-0.0683480366	0.0444059491	0.0921087525	-0.032313795	-0.0363534241	-0.1843786326	-0.057153831	0.1521854503	-0.0031784037	0.0279055832	-0.0342259572	0.062052822	-0.0710350079	0.0195198158	-0.0343709005	0.1356319754	-0.0778824666	0.0401164291	-0.0048020205	0.0077954648	-0.0513132832	0.0083917016	-0.0123405991	0.0179177188	-0.0244324131	0.0912873745	0.0470037556	-0.0440196666	0.0613429588	-0.1444667578	0.0844581131	-0.15639016	0.1085431629	-0.0498997911	0.0052420971	-0.0273557445	0.0211226995	-0.0337150632	0.0087861793	-0.0548326634	0.0498170954	-0.0713465022	0.0685047327	-0.0377199996	-0.0397044674	0.0483876117	0.0619438643	-0.0481600971	-0.2042596657	0.0858916064	0.0727513797	0.0323200987	-0.0476927294	0.0406244612	-0.0231824582	0.0445989904	-0.0336764169	0.0945640047	-0.009250795	0.0604460939	-0.1238489998	0.1078707659	0.0426651913	-0.1320427141	0.0039373208	-0.0146487985	0.0165591464	-0.1255709944	0.1883800585	-0.0628437865	0.0064139356	-0.063158545	0.1010120104	0.1010022786	0.1009860596	0.1009633545	0.1009341646	0.0	0.0	0.0	0.0	-0.0333945865121307	-0.0005984371342293	0.0011151984083161	3.581270036245791e-07	0.011523057941801	-0.046962247342151	0.0022054526754253	0.0001327808643301	0.170618157692715	0.0016852301937574	2.840000805951914e-06	0.0291105557344561	1.1000005658432866e-05	-0.0002219159028496	1.2100012448555506e-10	4.9246667937582914e-08	4.636500960941703e-09	-0.0002920624561281	8.530047827960116e-08	2.1497141160813332e-17	0.0008429996811468	0.0002670337470698	7.106484624136065e-07	7.130702207419129e-08	0.0	0.0	0.0
565.3153466485101	-0.1769540480327123	319581.4411563251	0.0313127351151634	595.9595794677734	0.0308467953703939	355167.82035940536	0.0009515247846229	478.6600471800973	-0.1914727445427502	229115.440766453	0.0366618119027332	478.3112398968417	560.7558518971829	1.06027	19.130171	0.0543987949949542	0.0289084626184817	-0.18120604	0.0789767866	0.0212619497	0.1646869219	0.0992696699	-0.0340667123	-0.0297856524	-0.0497114503	-0.0261121957	0.0826275921	0.0306721268	-0.1313200812	-0.0538548327	0.0375837388	0.0334178813	0.1820719992	-0.0100453025	0.1120509226	-0.2018805283	-0.0153288119	0.0759072359	-0.0057130793	0.0327681867	0.0674013135	-0.0344783384	-0.0013194938	-0.1616752441	-0.1603858493	-0.0188013557	-0.0041306747	0.0563831207	-0.0708755643	-0.0286928826	0.0241814808	0.075906352	0.0647328776	0.0507275706	-0.0122912836	0.0466108222	0.0584595947	0.1214836787	0.0728845459	-0.002519511	0.0418869497	0.0875462605	-0.0772578277	-0.0906137858	0.0268279283	-0.0130404983	0.0086253496	0.1098486156	0.004912534	0.0674156225	0.0783790614	-0.1387033729	-0.0769922785	0.0028898917	-0.080947359	-0.0401601893	-0.0177664619	0.0472513992	0.1752621876	0.0916064386	-0.1953258138	-0.0705571119	0.063837055	-0.0087050083	-0.0014326873	0.0822109271	0.0216867655	-0.0440681974	0.1507103657	0.0389879642	-0.0350393437	0.0727946151	0.100815009	-0.038890853	-0.0089736494	0.0093663646	0.0639558867	-0.0764190781	0.1564329015	0.0238425607	0.0431258862	0.0358556091	-0.0796469058	0.0377508504	-0.1124169378	0.151986429	-0.0330382671	-0.0845392892	0.0786042461	-0.0036249268	0.0301854532	0.0078118068	0.0630805587	0.0259999351	0.0663141201	-0.0306939083	-0.1501838629	-0.1465462728	-0.0989844963	0.0010454494	0.0808187062	0.0065265171	0.0528919519	-0.1966562065	0.1157301253	-0.0179529428	0.0437010793	0.0329804516	0.0415618067	-0.0050467517	-0.0936527448	-0.0612001031	0.0847500779	-0.0052298349	-0.0720701143	-0.02716031	-0.0632160771	0.0625687235	-0.0671772092	0.0828291583	0.0108699798	-0.0289413095	-0.0377642383	0.0719224258	-0.0207996889	-0.0331729707	0.1029757104	0.1009860596	0.100898492	0.1007526021	0.1005484744	0.1002862268	0.0	0.0	0.0	0.0	-0.0308782096841753	0.0025163768279554	0.0009534638332998	6.332152340270895e-06	0.0230366334123601	0.0115135754705591	0.0001325624201162	0.0005306864789754	0.1697945720688949	-0.00082358562382	6.782932797631341e-07	0.0288301967040591	-0.000324819822507	-0.0003358198281654	1.05507917093479e-07	1.1277495698906089e-07	-0.0004011452435157	-0.0004011498800166	1.609212262373815e-07	1.6091750639527025e-07	0.0008969351144171	5.393543327030003e-05	8.044925994744163e-07	2.909030962054987e-09	0.0	0.0	0.0
564.5507154479171	-0.7646312005929303	318717.51031275507	0.5846608729201861	596.3956097447594	0.4360302769860027	355687.7233228234	0.1901224024484902	478.6852603161197	0.025213136022387	229139.57844391128	0.0006357022280833	478.22278016024967	559.541574901303	1.002997	18.096802	0.1270007865923315	0.0556468974972414	-0.1292657911	0.1236215352	0.0647911835	0.0916142474	-0.0790612836	-0.0216781662	0.0105092754	0.1199735066	-0.037769073	0.031617925	0.0005392738	-0.1818850329	0.130718822	0.0033159422	0.058571688	0.0132225068	-0.0659771782	-0.0047802393	-0.1844837604	-0.0643038041	0.0213117262	-0.0865422689	-0.0073290985	-0.0702867953	0.0360858579	0.0301173312	-0.0020888964	-0.0522898923	0.0467396389	0.0300028571	0.0282125732	0.1131263902	-0.0033749391	-0.0156564136	0.0119547938	0.0077617963	-0.0567373846	0.0393239009	0.1698898197	-0.0966063467	-0.0125096712	-0.0450331486	-0.102548048	0.0580542982	-0.017053657	0.0935394318	-0.0220541797	-0.0726566264	-0.0255735578	0.0636924667	0.0860440122	0.0035218071	-0.0771400113	0.0274250468	-0.0011824354	0.0561468185	0.0689863288	0.0079146082	0.0714808619	-0.1114447927	0.1000294839	0.0029743196	-0.0237791063	-0.1430928446	-0.1227913423	0.0485071326	-0.0640977223	0.1352210838	-0.0564498255	0.0360109152	0.0560100353	0.016457336	0.0359469187	-0.039303736	-0.0158020638	0.0329265296	-0.0765621654	0.0291257862	-0.0445344226	-0.0013441712	0.0538156249	-0.0676610796	-0.0216536962	-0.1337540371	0.0797189775	-0.1080402643	0.0009278534	-0.069998562	-0.0511106017	0.0499877578	-0.125241891	-0.0638070928	0.0310660968	0.0268039067	0.0251510328	0.072178278	0.0088410432	0.074741077	-0.0527450261	0.0151809856	-0.0815982364	0.1263403608	0.0831665976	0.0431542618	0.0238108333	0.0858785443	-0.1742612747	0.1082950046	-0.0504890197	0.0416561521	0.0506110523	0.0686660812	-0.03085441	0.073897303	-0.0489455787	-0.0139133703	0.1125535942	-0.0303460389	0.0338844859	-0.0963558267	0.1047765165	-0.0038540665	0.0206245232	0.0157065607	-0.0455509007	-0.0698785556	-0.0198730031	0.0459028945	0.017316939	0.0828167547	0.1009341646	0.1006910253	0.1002862268	0.099720419	0.0989945105	0.0	0.0	0.0	0.0	-0.0362204093333389	-0.0053421996491636	0.0013119180522746	2.8539097091523693e-05	0.0455730370404978	0.0225364036281377	0.0005078894884903	0.0020769017050945	0.1944180667072501	0.0246234946383551	0.0006063164882051	0.0377983846621847	-0.0008670693894017	-0.0005422495668946	7.518093260374367e-07	2.940345927974896e-07	0.000235746084064	0.0006368913275797	4.056305631462328e-07	5.557621615151057e-08	0.000586102235358	-0.000310832879059	3.435158302916445e-07	9.661707870416906e-08	0.0	0.0	0.0
564.3503778524745	-0.2003375954426474	318491.3489822307	0.0401351521477418	594.7805938720703	-1.6150158726891275	353763.95484681264	2.608276269037825	478.0525357554472	-0.6327245606725	228534.2269422131	0.4003403696782082	477.7362681049815	554.5512205086007	1.061735	19.156609	0.058069103318592	0.0289591693032214	-0.1882580054	0.0575306562	-0.0442307722	0.0575950043	-0.0020598131	-0.0461110858	0.0399831212	-0.0008003623	-0.0354554215	0.0347567661	-0.0353452174	-0.1474664646	-0.0366272103	0.0048285602	-0.0027497187	-0.0714976864	0.0645435958	0.061519388	-0.1351088526	-0.027052733	0.0957617769	-0.0164319853	-0.0874742434	0.0928116657	0.031642676	0.1278683319	0.0550352297	0.0190489463	0.0091288046	-0.0019342993	0.0434997593	0.0787543679	0.0042106244	-0.0074151963	0.0399846818	-0.0546941519	-0.0339007007	0.0305925534	0.0634670183	-0.0350293663	0.008480998	-0.0152565728	-0.0440864886	-0.0132637325	-0.1000207664	0.0039214056	0.0019464912	-0.0048193806	0.1616713764	-0.077312936	-0.0209713907	0.0219340545	-0.1600926198	0.0175904466	0.014452132	0.021710086	-0.0929046556	0.0983227171	0.138024747	0.0718769686	-0.0019024675	-0.0570451904	0.0629790079	-0.1257269249	-0.0661180056	0.0601968643	-0.0902025251	-0.0608866478	0.0291872819	0.0298347054	0.1319304869	-0.0124312188	0.0089830134	-0.0159146091	-0.0136222051	-0.0391248249	-0.0275149544	0.0869272846	0.0113286407	-0.0509791024	0.0500544107	0.0046950522	-0.0089285597	-0.0582605054	0.0616797981	-0.0475237926	-0.0491484097	-0.1033334579	0.0192329341	0.0741671648	0.051788825	-0.0121956265	0.0522413542	-0.053254347	0.0989676245	0.0330332089	-0.0637364467	-0.0245254088	0.0449565724	0.0511811051	0.1417662483	0.09391776	0.0037688875	-0.1735886296	-0.0228297983	0.0238283305	-0.2045468823	0.0342876886	0.0572640233	0.0082272193	0.0698290929	0.0339757604	-0.0584732736	-0.0340800619	-0.0466688581	-0.0168773838	0.0087676584	0.0684110004	-0.0128553005	-0.0297899524	0.0603008746	-0.0361758705	0.0806145646	0.049155553	0.0041492385	0.054238525	0.0560814849	-0.0573181903	-0.0407127853	-0.0508373226	0.1008563388	0.1003800917	0.0995880118	0.0984825911	0.0970673078	0.0	0.0	0.0	0.0	-0.0513088253030957	-0.0150884159697567	0.0026325955539835	0.0002276602964764	0.0657000810038255	0.0201270439633277	0.0004050978987017	0.0043165006439092	0.1846703981286026	-0.0097476685786475	9.50170427191519e-05	0.0341031559449765	-0.0007540517211722	0.0001130176682294	5.685939982027573e-07	1.2772993332033316e-08	0.0002358348639797	8.877991569997785e-08	7.881873431695174e-15	5.56180830683236e-08	0.000437089187366	-0.000149013047992	1.9104695771227025e-07	2.2204888471866114e-08	0.0	0.0	0.0
564.0482022533943	-0.3021755990802148	318150.374465286	0.0913100926794867	593.8439830513888	-0.9366108206814944	352650.67620633816	0.8772398294176622	477.8436106874522	-0.2089250679949827	228334.5162748214	0.0436496840367081	477.2714672128277	557.3964853476215	1.037702	18.722982	0.0286405142680398	0.0174989286877964	-0.0755808608	0.181204364	0.0055607543	0.0467351952	0.1001664674	-0.0261973194	0.0644364358	-0.1294932702	0.013216205	-0.0306376161	-0.1045792283	-0.099403841	0.0106449711	-0.0923452159	-0.112025142	0.1041550958	0.0583798152	0.1068333018	-0.0795030724	-0.1462261447	0.1456422249	-0.0068713523	-0.0027429106	0.1117355017	-0.0524251604	0.0047924928	-0.0243476085	0.1194197743	-0.1083331682	-0.0427176628	-0.00649277	0.0212997427	-0.0452807246	0.0289089337	0.0969474553	-0.0729318207	0.0937705752	0.0064951526	-0.0516505596	-0.0146023658	0.1368403836	-0.0032927377	-0.1309250199	0.0819362066	0.1645470731	-0.0070970345	0.0186476195	0.0527043994	-0.1536557128	0.1060500641	-0.0173718029	-0.1104899728	0.0252640947	0.003942343	0.01369668	0.0772062619	0.0053601152	0.0157360983	0.1276707028	-0.0011931047	0.0656132994	-0.1348212296	-0.0830173443	-0.0353422488	-0.1536446357	0.1364157587	-0.0523484468	-0.1078824154	0.1301783619	0.0314127758	0.0018000037	-0.0028030346	-0.0473571497	0.1332797581	0.0259127985	-0.0380761059	0.0887075668	0.0540867555	0.0134418513	0.038577255	-0.014020682	0.0430704472	0.1574052867	0.0476120134	0.0746832441	-0.081881759	-0.0701795211	0.0179975726	0.0406830054	-0.0055385218	-0.0852375413	0.0156158479	0.0795856411	0.070962452	-0.2033307573	-0.1616698072	0.0813536298	0.1002168497	0.0133263546	-0.0344730869	0.0095564045	0.0037276395	-0.0947580715	0.0388066235	0.0393960685	-0.0282706094	-0.1828339306	0.0171843523	0.1081678865	0.0677278911	0.1113876767	-0.062338844	0.0680810957	0.0350973418	-0.0401074127	0.0358278794	-0.0699780884	0.0455583699	-0.0053110351	0.0595603424	0.0807231999	-0.0466794068	0.0425233071	0.0248746229	0.0038277964	-0.0739716008	0.0263445978	-0.0197837844	0.0729710908	0.0316497975	0.1007526021	0.0999660109	0.0986595713	0.0968400771	0.0945169902	0.0	0.0	0.0	0.0	-0.0514128989634201	-0.0001040736603244	0.0026432861798228	1.0831326773319104e-08	0.0502318623853028	-0.0154682186185227	0.0002392657872304	0.0025232399986959	0.1882853157153903	0.0036149175867877	1.3067629159267188e-05	0.0354513601140442	-0.0005930480188925	0.0001610037022797	3.51705952712319e-07	2.592219214777029e-08	0.0002358782322096	4.336822990002177e-08	1.8808033646611423e-15	5.563854043032598e-08	0.0004090701698275	-2.8019017538500007e-05	1.673384038426997e-07	7.85065343822771e-10	0.0	0.0	0.0
563.9118279587268	-0.1363742946674619	317996.5497117527	0.0185979482460477	594.4595186100449	0.61553555865612	353382.1192660864	0.3788840239701017	477.9234471855016	0.0798364980493602	228410.8213696729	0.0063738664207854	477.487297676705	555.2668696712974	1.0486	18.919613	0.089130449621497	0.0384197768857604	-0.1225400895	0.1479815043	0.0200729717	0.0266220774	-0.0957111958	0.0791949909	0.1063552954	0.1650802	-0.0936363731	-0.0343523456	-0.1178664414	-0.0460399654	8.6564e-06	-0.0880002126	-0.0752215727	0.0144129359	0.0486084788	0.0687995187	-0.1103896945	-0.0978928314	0.1268449902	-0.1249332277	-0.0813991809	0.0294159521	0.1094446501	-0.0426403842	0.0798811203	-0.0330012482	0.0070859593	-0.000827288	-0.0433008635	-0.0292305601	-0.0953123146	-0.0131628455	0.0986514012	0.0704739915	0.0256872501	-0.0055730388	0.0026654119	0.0796010702	-0.0161394169	0.1441703349	0.0464029859	-0.0929470372	0.0223163832	-0.0308536858	-0.0008925208	-0.0075436612	0.0808140255	-0.0537396771	0.0544737033	0.0350261035	-0.0825839785	0.0286068913	-0.0005719897	0.0123118716	-0.0171534946	0.0654999433	0.0690615649	-0.1032526822	-0.1097720437	0.0346748341	-0.2123541809	-0.07377807	-0.1226620427	0.0867631609	-0.1496698974	-0.0038490038	-0.0850440909	0.1705325626	-0.0476139622	-0.0442051178	0.0443232139	-0.0546628099	0.0150619781	-0.0168440061	0.0194656733	0.0525774062	-0.0394641923	0.0602354039	-0.041046572	0.0082340982	0.0138009281	-0.0123141904	0.0418687712	0.0835552822	0.0940111386	0.07969104	0.0923127171	-0.0460164399	0.1088984301	0.0720634289	0.043625801	-0.0799115099	0.0353351037	0.0294104863	0.0567757836	-0.0507383998	-0.0219534588	-0.0513418808	0.0339783675	0.1837982833	0.0477594737	-0.08991916	0.0012659031	0.032826975	-0.1913687811	0.0749627596	0.150907743	-0.0073270746	-0.0158743122	0.0410049075	-0.0045472599	0.0423361255	-0.05065873	-0.0295570421	0.0416158455	-0.0661568353	-0.0778150496	0.0279819623	0.03175971	-0.0092637707	0.0417729732	0.10705867	-0.0399554427	0.0633045356	0.0017061895	-0.0307745552	0.0776771287	0.0653766144	0.1006229812	0.0994492082	0.0975030516	0.0947996265	0.0913599293	0.0	0.0	0.0	0.0	-0.0301176787432098	0.0212952202202102	0.0009070745728791	0.0004534864042272	0.0371069608310392	-0.0131249015542636	0.0001722630408091	0.0013769265421162	0.1786796714573526	-0.0096056442580376	9.226840161197262e-05	0.0319264249921074	-0.0009209972491629	-0.0003279492302704	8.482359329656288e-07	1.0755069763494784e-07	-8.340307917409362e-06	-0.000244218540127	5.964269534176767e-08	6.956073615720128e-11	0.0007389960712098	0.0003299259013823	5.461151932635198e-07	1.0885110040292318e-07	0.0	0.0	0.0
