global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
746.1409330282895	n/a	n/a	556726.2919403265	1026.3678576738407	n/a	n/a	1053430.9792659893	566.3524486510735	n/a	320755.0960930668	n/a	640.4566610153407	728.0448781673282	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.00407411881163	n/a	n/a	1.6598444091277443e-05	-0.0844156734242318	n/a	0.0071260059196665	n/a	0.5180460347778961	n/a	n/a	0.2683716941491011	0.0014553201352268	n/a	n/a	2.1179566959965512e-06	-0.0011287328707667	n/a	n/a	1.2740378935492358e-06	-0.0003196789351924	n/a	1.0219462160574669e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
592.1392029229196	-154.00173010536992	23716.5328754472	350628.83563819056	694.0839086190248	-332.28394905481593	110412.62279946353	481752.47220386274	478.24865092455855	-88.10379772651493	228721.77211116024	7762.279173834657	506.9762112865709	551.2816204931081	15.889778	312.625916	0.8492448185478007	0.5618050083344054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0013780981060591	-0.0026960207055709	7.268527644867013e-06	1.8991543899236784e-06	0.0421939385569913	0.1266096119812231	0.0017803284509511	0.0160299938460358	-0.0139851145044787	-0.5320311492823748	0.2830571438067246	0.0001955834277033	-0.0006120004030566	-0.0020673205382834	4.273814208008367e-06	3.745444933414409e-07	4.427167285436795e-06	0.0011331600380521	1.28405167183832e-06	1.95998101732418e-11	0.0002380012200447	0.0005576801552371	5.6644580742765707e-08	3.11007155545276e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
572.5365570458227	-19.602645877096847	384.2637253828621	327798.10915388464	620.3338603728856	-73.75004824613916	5439.069616307854	384814.0983251268	474.0919336334477	-4.156717291110851	224763.16153630137	17.278298638219933	490.0892774155151	520.6773398844497	2.551704	50.203903	0.1179134067140932	0.0612494557645607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0087117257442628	0.0073336276382037	5.3782094335825184e-05	7.589416544325125e-05	-0.0063880670372356	-0.0485820055942269	4.0807400472216015e-05	0.0023602112675574	0.0061349231847742	0.0201200376892528	0.0004048159166169	3.763728248308001e-05	-2.201581805796875e-05	0.0005899845849986	3.4808181053600725e-07	4.846962447615829e-10	0.0001849981140311	0.0001805709467456	3.260586680862514e-08	3.4224302195063885e-08	0.0001710020359408	-6.69991841039e-05	2.924169629589865e-08	4.488890670588286e-09	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
567.6204531156883	-4.916103930134455	24.168077851883428	322192.9787952593	597.6997982074053	-22.634062165480373	512.3007701108301	357245.048777173	473.6910876762576	-0.4008459571900857	224383.246543916	0.160677481395636	486.224603626826	511.63146664008633	0.964417	18.974564	0.1132314392212557	0.0554369324669536	-0.0627935362	-0.047232585	-0.0686902122	0.053552554	0.0423848852	0.0054034758	0.1018166146	-0.11350559	0.2089479303	-0.0203078586	-0.0741175139	0.20559825	-0.0448748465	-0.0288514662	0.0628173197	-0.0303721456	0.0012146024	-0.0280514975	0.100955851	-0.0206158461	0.0323058943	-0.0456493953	0.0206171072	-0.0206479864	0.0100930176	-0.1163102504	0.0853334623	-0.0305612244	0.0320537275	-0.0031539039	-0.0236528437	0.0469238857	0.0001974854	-0.0583563496	0.0346437007	-0.0761212678	0.0328827894	-0.0333673186	0.0687078185	-0.0763471597	0.1145573963	-0.0021856616	0.1329518971	-0.0877492845	0.0495745532	-0.0934648612	0.0580159408	-0.0503160026	0.0084871077	0.0078531336	-0.0409378275	0.019815537	0.049262789	-0.0390833371	0.0545252559	0.0384081416	-0.0208215699	0.0404368346	-0.1315147436	0.0397438819	-0.0240852445	0.0026553172	-0.0853218806	-0.0063348712	0.1051342897	-0.0108073722	0.0407570132	-0.069108065	0.1279404378	-0.0524150257	0.0327369597	-0.0206431023	0.0706466532	-0.0014767063	-0.0263421143	0.0924373164	-0.1179788222	-0.0467235786	0.0329810012	-0.0450562282	0.0765888456	-0.0705071084	0.055341251	-0.1111060344	0.1023110638	-0.0441859483	0.0213801125	-0.0085909986	-0.0695856308	-0.0004978049	0.0256611568	-0.0392382513	0.0370740416	-0.0134675121	0.0717182559	-0.0221295968	0.0243180982	-0.0190850844	0.0360087069	0.0774526178	-0.0242340544	0.1570899817	-0.0436084342	0.0348812182	-0.0447825739	0.0579235763	-0.0013520598	0.0133823953	-0.1373658606	0.0307441711	-0.0121073023	0.1007553414	0.1007457326	0.1007297186	0.1007073005	0.1006784796	0.0	0.0	0.0	0.0013086653742817	-0.0074030603699811	5.480530284158471e-05	1.7126050618438616e-06	0.0342895006494643	0.0406775676866999	0.0011757698547896	0.001654664512906	0.036834806375964	0.0306998831911898	0.0009424828279526	0.0013568029607547	0.0003269999753965	0.0003490157934544	1.2181202408065245e-07	1.0692898390931162e-07	1.599999995849366e-05	-0.0001689981140726	2.8560362560097673e-08	2.5599999867179707e-10	-2.615999823962203e-09	-0.0001710046519406	6.8434550789702785e-18	2.9242590985333943e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
566.5906030230844	-1.0298500926038514	1.0605912132361612	321024.91143406247	591.2631233019706	-6.436674905434643	41.43078383825207	349592.0809768013	474.2696621530424	0.5785744767848087	224931.712438761	0.3347484251868151	485.8732579984621	505.59896314252177	0.583835	11.486753	0.0468599814373751	0.0237457649325874	-0.0493809979	-0.0533746325	-0.0220929925	0.0486931366	0.0579601702	0.1150398916	0.0584533909	-0.0196510162	0.0774275626	-0.0233233762	0.0203586507	0.0388573252	-0.0692625581	-0.0616932901	0.1205092705	-0.0666487365	0.0048693805	0.0216828605	0.1199250841	-0.0299511664	0.1443722149	0.0355862611	-0.0436901788	0.0142540369	-0.0098681964	-0.0583349942	0.1305783815	-0.0474312202	0.01489713	0.0568820361	-0.0155225608	-0.04672739	0.0856388559	0.0098634668	0.0794776706	0.0238367464	0.0659069179	0.0780097098	0.0264119197	-0.054986994	0.0364675652	0.010818002	0.057386898	-0.0151297032	-0.0891938494	-0.0324388275	0.0445220737	-0.0632007084	-0.0865865844	-0.0402009694	-0.0503553795	-0.1094485594	0.0907709438	-0.034425908	0.0701381226	0.0383534227	-0.049537806	-0.0272147934	-0.1916430017	0.0732297436	0.0408216051	0.0384945549	-0.0146973027	0.0836758702	0.0322736537	0.0188197756	0.0085542337	-0.1079303389	0.1210448437	0.0409299436	0.0261468809	-0.0944677382	0.1244447614	0.0226876861	-0.0402213162	0.0750673292	-0.0563400683	-0.028791401	0.0002778487	-0.0332166156	0.069952952	0.018022964	0.0374252562	-0.0798887949	0.0338140139	-0.092903507	0.0736135418	-0.0044515128	-0.0850377772	-0.0083328578	-0.0040122568	-0.0407397178	0.0261327152	-0.0181909718	0.0886685315	0.0216620642	0.0256156657	-0.0160650076	0.0449547697	0.0313196383	-0.0600626303	0.1471597684	-0.0110759276	0.0416333607	-0.000905183	0.0408636639	0.0229485574	0.0104256981	-0.0904404807	0.0374253349	0.0327239885	0.1007297186	0.1006432578	0.1004992113	0.1002976618	0.1000387243	0.0	0.0	0.0	0.0014015219673666	9.285659308490009e-05	8.622346879334715e-09	1.9642638250111448e-06	0.0395574201324961	0.0052679194830317	0.0015647894875388	2.7750975679706004e-05	0.0561857928295381	0.0193509864535741	0.0003744606767264	0.0031568433158837	0.0005359939521837	0.0002089939767871	4.367848233332866e-08	2.872895167775024e-07	0.0001850174150168	0.0001690174150583	2.85668865929918e-08	3.4231443859498813e-08	6.495037030835701e-05	6.495298630818097e-05	4.218550603192704e-09	4.218890430350745e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
566.1166600168115	-0.4739430062729752	0.2246219731950654	320488.0727485901	591.4495975714464	0.1864742694757524	0.0347726531765155	349812.62646742584	473.2187021643165	-1.0509599887259355	223935.94007808008	1.1045168979028186	484.9311626904631	502.4911435766883	0.599173	11.788523	0.0755818290996901	0.0468794937065665	-0.014050443	-0.0985186088	-0.0136766395	-0.0220207691	0.0518012094	0.0809595877	0.0600544741	0.0004759706	0.0925445451	0.1136416963	-0.0442450834	0.006851139	0.0058775786	0.0306073419	0.0539117057	-0.0555452143	-0.0506901619	0.0423705713	0.0976809289	0.0409615303	-0.0048469043	-0.0087799866	0.0018420013	-0.0858957747	-0.0593066868	-0.067415601	0.009649033	-0.0043374228	-0.0230271681	0.0936189059	0.0445204718	0.0851890033	0.0873632546	0.0362726103	0.0493042075	0.1183472781	0.0649982331	-0.0928475414	0.0325294989	-0.0172623868	0.0046122275	-0.0191714319	0.0667119538	0.0054446828	-0.0961674528	-0.114351155	0.0783420169	0.1455457708	0.0645678771	-0.0289641912	-0.0653152503	-0.0269666158	-0.0392341666	-0.0143064056	0.0947321437	-0.0283952876	0.0305755362	0.055166778	-0.0973478855	0.0405221153	0.04791147	-0.0418475204	-0.0752096847	-0.0216338118	-0.0044758279	-0.0258852586	0.0075038055	-0.0211644069	0.0575383521	-0.0212371626	-0.0527247937	-0.005061018	0.0991771955	0.0697981229	-0.0576978006	-0.0205286872	0.0284682925	-0.0585888015	-0.042680916	-0.1252605161	0.0481834496	-0.0998539616	-0.0060760998	-0.0739649857	-0.0518100371	-0.0063659061	0.1081925045	0.0124514763	-0.0536526615	0.0576051572	-0.0583572633	-0.0212859501	-0.0014565666	-0.0321207318	0.0657435803	0.0555470976	0.0100457955	-0.0142622124	0.0410750888	0.0027542737	-0.0712355875	0.097382252	-0.0122602894	0.0617568442	-0.018818054	0.0491623891	-0.0028197281	0.0116991577	-0.0451425998	-0.0011641507	0.0344694873	0.1006784796	0.1004384124	0.1000387243	0.0994800506	0.0987632792	0.0	0.0	0.0	0.0108463134969696	0.009444791529603	8.92040870376606e-05	0.0001176425164745	0.0573868603356544	0.0178294402031582	0.0032932517391839	0.0003178889379579	0.0982930952539362	0.0421073024243981	0.0017730249174597	0.0096615325745993	0.00047699996612	-5.8993986063699954e-05	3.480290391684024e-09	2.275289676784812e-07	0.0001849999950349	-1.741998190000257e-08	3.03455769396417e-16	3.4224998162913026e-08	-4.412249665817721e-08	-6.499449280501519e-05	1.9467947113508598e-15	4.224284094981171e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
565.9138016031886	-0.2028584136228346	0.041151535977573	320258.43084497313	589.9349507209582	-1.514646850488134	2.294155081693624	348023.24608213943	473.4490618449886	0.2303596806721088	224154.01416189983	0.0530655824793559	484.58674478748617	502.1570820001677	0.539112	10.606838	0.0688353795327224	0.0374608011337883	-0.0103811049	-0.0724798485	-0.0283971779	-0.0366312596	-0.007936786	0.0658207927	0.0531251837	0.0062729755	0.0341980913	0.0737437055	-0.0077003989	-0.0269705862	0.0063853852	-0.0355392225	0.035724311	0.0172852382	-0.0682587753	0.0225079085	0.084682822	0.0469077756	0.0314821896	-0.067690641	-0.0407715688	-0.0762496947	-0.0860575109	-0.0293521715	-0.0252904259	-0.031681776	-0.0637448995	0.0454414291	-0.0634697157	-0.0645947121	0.1105937652	0.0204269184	0.0406500795	-0.0346054224	-0.0836852869	0.0588547011	-0.0534353469	0.1254958216	0.1198992671	-0.0363893267	0.0343155412	0.0269994124	-0.0616445167	0.0685069599	-0.020589752	0.0038613926	-0.0672786217	-0.040435173	0.021628262	0.0050434708	-0.0468693635	0.0066135664	0.0141920693	-0.0222644632	-0.0022637528	0.0602346833	-0.0710603904	0.0703688049	0.0412973389	-0.0346233168	-0.0256161945	-0.0669489439	-0.0932336779	-0.0439145611	-0.0175732228	-0.0713590381	0.0048305883	0.0883458958	-0.0756495769	0.0140520282	0.0521074415	0.0075057429	-0.0930555113	-0.0068640896	0.0261320223	-0.0491932062	0.0563441187	0.0412015828	-0.0549220431	0.0496725358	0.0918859533	0.0421985604	-0.0484963829	0.0954698553	0.0120833552	-0.0013167119	-0.0050597254	0.0755860622	-0.0531563377	-0.0085819355	-0.0089462406	-0.0449592463	0.0390914106	0.0322006605	0.0391176664	0.0060914837	0.0193083959	0.0100670443	-0.0862147219	0.0381491964	-0.0177954495	0.0740230473	-0.0131014154	0.0792315527	0.0151289145	0.0144204178	0.0193812816	-0.0112431262	0.0708424587	0.1006016373	0.1001314048	0.0993493113	0.0982577928	0.0968602488	0.0	0.0	0.0	0.0012809990317634	-0.0095653144652062	9.149524081828298e-05	1.6409585193787682e-06	0.0633271001953801	0.0059402398597257	0.0040103216191557	3.5286449591074006e-05	0.0662593775091693	-0.0320337177447669	0.0010261590725513	0.0043903051079026	0.0004899946630676	1.2994696947599951e-05	1.6886214875996347e-10	2.400947698347308e-07	-0.0001720137183116	-0.0003570137133465	1.274587915174569e-07	2.9588719287382477e-08	-5.5957861463031694e-05	-5.591373896637352e-05	3.1312822595158476e-09	3.1263462051997563e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
565.4085043723002	-0.5052972308884591	0.2553252915435448	319686.77681652136	587.9867837294554	-1.9481669915028303	3.7953546267811897	345728.45784050936	473.05860431950265	-0.3904575254859423	223784.44312071576	0.1524570792086053	484.4753991741024	501.0414220602491	0.50463	9.928429	0.0451224211784942	0.0242709426609642	-0.0025922172	-0.0397826005	-0.0296519368	-0.0330319741	-0.0436675663	0.0417514553	0.0005089063	0.0293251288	-0.0224570233	0.0726546587	-0.0141779272	-0.0142756062	-0.0142434611	0.0447849665	-0.0226037667	0.0304484896	-0.1050453075	0.0294240234	0.0339660246	0.0070176345	-0.0194094774	-0.1101735598	-0.0104230194	-0.0240292975	-0.0589099117	0.0236000792	-0.0707222839	0.030986231	0.0100057459	-0.0230100923	-0.0137744221	0.0584809534	-0.0366552303	0.0598229156	-0.0510306642	0.0223140081	-0.0239397758	-0.0095073702	-0.0791244991	-0.0127884231	0.0606522712	-0.0608802956	-0.080085271	0.1009519797	0.0797918555	-0.0235920823	-0.1430436614	0.0752415617	0.0861017305	-0.0262665397	0.0496612919	-0.0854739585	-0.0093289536	-0.0364980622	-0.0055535805	-0.0446478748	0.0225207905	0.0897956221	-0.0055290481	0.0509088523	0.0317478685	-0.0481706525	0.0227486647	-0.110655781	-0.0699028447	-0.0549601486	-0.0388655168	-0.0393351798	-0.04756216	0.0278688519	-0.0295188596	0.0332295853	-0.0104187845	0.0734450581	-0.035158928	-0.1504865687	0.0228264601	-0.013888524	0.051769879	0.0368882769	-0.0266071684	-0.017755482	-0.0096313568	0.0087365695	-0.1373852333	0.1039718235	0.0282401968	-0.0016764774	0.0270537519	0.0726966452	-0.0402888924	-0.0025441265	-0.0264395477	-0.0443740695	0.0611478702	0.0546923364	0.0285762906	0.0007910451	0.0135924361	-0.0039686042	-0.0767591872	0.0023778193	0.0058088666	0.0844127486	-0.0071098855	0.0396552883	-0.0094260164	0.0525927909	0.0003828962	-0.0276373864	0.0199417565	0.1004992113	0.0997225472	0.09843255	0.09663586	0.0943417259	0.0	0.0	0.0	0.0013643179990623	8.331896729890003e-05	6.942050311755172e-09	1.861363602565358e-06	0.0567117766812543	-0.0066153235141257	0.0032162256143444	4.376250519654568e-05	0.0698357969418452	0.0035764194326759	1.2790775958421852e-05	0.0048770385345026	0.00020599999759	-0.0002839946654776	8.065297001973392e-08	4.243599900708001e-08	0.0001849999950351	0.0003570137133467	1.274587915175997e-07	3.4224998162987036e-08	-1.905499945978079e-08	5.593880646357191e-05	3.630930044122462e-16	3.129150068568955e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
565.1824529857274	-0.2260513865727489	0.0510992293714623	319431.205162964	587.5516527126997	-0.4351310167556903	0.1893390017428408	345216.9446054249	473.0069778070217	-0.0516265124809365	223735.60105413236	0.0026652967909442	484.232640218517	498.3639311041357	0.544782	10.7184	0.0314686613954574	0.0200906090379017	0.0064541914	0.0015294299	-0.0217609305	-0.0535445212	-0.0618098251	0.0282654822	0.030236119	0.0168666615	-0.0611697459	0.067380317	0.0101843402	-0.0133536373	-0.0138929432	0.0364389556	-0.0880650295	0.0399772484	-0.0760923829	0.015175946	0.0616901692	0.0353545505	-0.0369468275	-0.0088521494	-0.0170724108	0.0223469853	-0.0229894319	-0.0915914306	-0.0109587267	-0.0301092571	0.0544471984	-0.079856834	0.0127079533	-0.0026197353	-0.1195821638	0.109506106	-0.0878829625	0.0431369387	-0.042166367	-0.0446128516	0.0569573719	0.1014403089	0.0421634179	-0.056185081	-0.0415415926	-0.0088688159	0.0492541226	-0.0121381968	-0.0625038413	-0.0014779509	0.0477841259	-0.0620319047	0.1982343171	0.0280233483	0.0338616065	-0.0281622593	-0.0638037778	-0.0514677061	0.0177050015	0.0331340397	0.01651002	0.0343457711	0.0491606269	-0.0607066014	0.0258696391	-0.0964115915	-0.0411045846	0.015177207	0.0325678241	-0.0530306771	-0.0605453635	-0.026247007	0.1153855789	0.1147866572	-0.0776385983	0.0301492475	0.006616281	-0.123946683	-0.0428636193	-0.0489663312	-0.0517649191	-0.0145493369	-0.0620138333	-0.0049606765	0.0599008937	-0.0349421896	-0.0485539899	-0.0239968007	-0.0113778758	-0.0081722507	0.0592666185	0.0702478993	-0.0210124057	-0.0155203754	-0.0162555477	-0.0437293588	0.0347945304	0.084394849	0.031724502	0.0200354175	-0.0369840389	0.0128568233	-0.073736254	-0.049006025	0.0366531176	0.0390293623	0.0027406368	0.0417578333	-0.0124935711	0.051017735	0.0812031485	0.0226270014	-0.021224106	0.1003712278	0.0992122556	0.0972905381	0.0946208495	0.0912237143	0.0	0.0	0.0	0.0013643173087416	-6.903206999087085e-10	4.765426687224493e-19	1.8613617189319223e-06	0.065072497291382	0.0083607206101276	0.0042344299037369	6.9901649120614e-05	0.0522783698814492	-0.017557427060396	0.0003082632449811	0.0027330279574616	9.500000439696226e-05	-0.000110999993193	1.2320998488854424e-08	9.02500083542285e-09	0.0001849999950351	0.0	0.0	3.4224998162987036e-08	-8.787500237455309e-09	1.026749922232548e-08	7.722016042327711e-17	1.0542154028045435e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
565.1764580690489	-0.00599491667856	3.59390259828769e-05	319424.4287554753	588.818744507814	1.267091795114311	1.6055216172460072	346707.51388375834	473.1959238440041	0.1889460369823723	223914.3823425805	0.035700604891344	484.4313450469274	494.2445806693455	0.520227	10.235283	0.0497562641855396	0.0267480450266601	0.0226371576	0.0318713389	-0.0069714568	-0.0873198547	-0.0916452919	0.030431319	0.0280037244	-0.0186008414	-0.0039486611	0.0987728661	-0.0069010457	-0.0369903162	-0.0124209421	-0.0022103711	-0.0923864932	-0.0002546246	-0.0737707006	0.0311513536	0.016445028	0.0287666119	-0.0172023884	-0.0118232776	-0.0200483491	-0.0117064395	0.0617449855	0.0608597023	-0.0392859867	-0.0576082866	-0.0899307218	-0.0003099556	0.0066672152	-0.0943026666	-0.1605537778	0.0880652759	0.102897184	-0.0714368761	-0.0099622796	-0.0242848979	0.0261875431	-0.0018881082	0.0714940845	0.0071297954	0.062627464	0.0355846379	0.0421828867	0.0112905775	0.1056917676	0.045020629	-0.0233358189	-0.0750993452	0.0404205378	0.0136743899	0.0101480155	-0.0331257146	-0.0587009384	-0.0384650283	0.0380346726	0.0567179337	-0.0019478639	0.0005179503	0.0397995993	-0.0373192975	0.0179443471	-0.0228317208	0.0107731815	0.0075270364	-0.0172908135	0.0095666773	-0.0299216102	0.1401425026	0.0840678559	0.1085077395	-0.0390632785	-0.0261155842	0.0520476559	-0.0449820581	-0.0287356564	-0.0611397051	0.0860199654	0.0141936666	0.0319256405	-0.063053371	0.0343137766	-0.090107213	-0.0103586067	0.0549895082	0.0186868426	-0.0154499865	0.0795915476	0.0548497376	0.0112959008	-0.0158604623	0.0012081996	-0.0323984703	-0.0214420663	0.0610854434	0.0191353224	0.0587941117	-0.0591944702	0.022695315	-0.0182238496	-0.0236036598	0.0508091734	0.0610100418	-0.014393443	-0.0002190403	-0.008294732	0.0693104346	0.0663548888	0.0589657246	-0.0500617809	0.1002177191	0.098601049	0.0959258892	0.0922209577	0.0875260273	0.0	0.0	0.0	0.0012851287049073	-7.918860383430005e-05	6.2708349772257225e-09	1.6515557881767145e-06	0.0772566460489372	0.0121841487575552	0.0059685893587307	0.0001484534809462	0.0309858792995925	-0.0212924905818567	0.0004533701551784	0.0009601247159689	-3.000000108625075e-06	-9.800000450558732e-05	9.604000883095138e-09	9.000000651750463e-12	-4.099999930495813e-05	-0.00022599999434	5.1075997441706304e-08	1.680999943006567e-09	-6.150001432788349e-11	8.726000223127426e-09	3.7822517623298745e-21	7.614307989401988e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
