global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	non_steady_state_outlier03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
787.9389384235938	n/a	620847.7706840999	n/a	997.4599426579356	n/a	994926.3372071722	n/a	584.960563439031	n/a	n/a	342178.86077890865	616.6824604900994	764.1389893934216	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0119468992162694	n/a	0.0001427284008836	n/a	-0.0203012126443979	n/a	n/a	0.000412139234833	-0.5331912662982319	n/a	n/a	0.284292926456712	-0.0015480004386393	n/a	n/a	2.396305358027465e-06	0.0003160001401416	n/a	n/a	9.985608856951085e-08	2.4458422866505906e-07	n/a	5.98214449116819e-14	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
624.1425177621376	-163.79642066145618	389553.8824784602	26829.26742150471	698.5671763928409	-298.8927662650947	487996.0999334665	89336.88572560051	485.2787473263443	-99.68181611268676	9936.464463523498	235495.4626066259	496.95033307042	598.6972020816252	16.940388	315.417847	0.7581253093606699	0.6301115947543804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0095413070965548	-0.0024055921197146	9.103654111076698e-05	5.786873446432986e-06	0.0458219703776876	0.0661231830220855	0.0043722753329722	0.0020996529692936	0.099514975721739	0.6327062420199708	0.4003171886910339	0.0099032303928983	-0.0004830109120406	0.0010649895265986	1.1342026917649228e-06	2.332995411502923e-07	0.0003209835665245	4.983426382899978e-06	2.483453851378356e-11	1.0303044997878813e-07	6.807747522504204e-05	6.783289099637698e-05	4.634542633016212e-09	4.6013011009263606e-09	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
602.573148188358	-21.569369573779568	363094.39891762886	465.23770381028777	632.3598545287466	-66.2073218640943	399878.9856196176	4383.409468415779	479.9340938759721	-5.344653450372164	28.565320504575077	230336.7344645504	484.15365309346754	557.3075048137952	2.838019	52.841866	0.063270601875915	0.0302886212622568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0001162365313405	-0.0094250705652143	1.3510931218071042e-08	8.8831955159269e-05	0.0273977743262747	-0.0184241960514129	0.0003394510001408	0.0007506380380334	0.1098814807769201	0.0103665050551811	0.000107464427059	0.0120739398177286	-5.100000167515463e-05	0.0004320109103654	1.866334266747809e-07	2.601000170865775e-09	0.0003219999960164	1.0164294919000037e-06	1.0331289120040992e-12	1.0368399743456163e-07	8.211000252369516e-09	-6.806926422478967e-05	6.742052514441224e-17	4.633424732104231e-09	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
598.3558354927169	-4.217312695641112	358029.7058681873	17.785726372815706	613.8801009279822	-18.47975360076441	376848.7783153496	341.50129314496525	480.0193423847448	0.085248508772679	0.0072673082479655	230418.56906348284	482.0896640572112	556.5330045347268	1.269647	23.639917	0.0548071039453861	0.0247939251810235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0071669785913428	0.0070507420600023	5.136558212876603e-05	4.971296359668549e-05	0.0452138140341134	0.0178160397078386	0.0003174112708712	0.0020442889795113	0.1016419513459396	-0.0082395294309804	6.788984524399379e-05	0.0103310862734103	-0.0001590062652073	-0.0001080062635321	1.1665352962175231e-08	2.5282992375174225e-08	0.0001099909374033	-0.0002120090586131	4.494784093401288e-08	1.2098006310856658e-08	0.0001140087437863	0.000114000532786	1.29979936597302e-08	1.299612147550272e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
595.7797003790022	-2.576135113714713	354953.4513836936	6.636472124113918	610.7369175635014	-3.14318336448082	372999.5824749671	9.879601662748964	479.4739761236414	-0.5453662611033678	0.2974243587498668	229895.29377981427	481.8514000314181	548.0666278717835	0.985226	18.344191	0.0854115072616418	0.049037378250692	-0.1357626857	0.0425853068	0.0093760666	0.001309436	-0.01123204	0.0941929931	0.0016041382	0.141748788	-0.1103157401	0.0346954787	-0.0326548046	0.0372071231	-0.0370554248	0.0800516273	0.0239950506	-0.0370965143	0.017556295	-0.0744428075	0.0322466817	-0.0416969011	0.0402043255	-0.0440830326	0.1444252003	-0.0339123323	0.1034933919	-0.0266291621	0.1264527916	-0.0719474528	0.0343315329	-0.0721190837	0.0233717734	-0.0780721257	0.0265995744	-0.0514398203	0.137425247	-0.0097668918	0.1237921616	-0.0458259543	0.0032856381	-0.0633622239	0.0131128363	-0.0867719411	0.029182824	-0.0181436915	0.0894741623	-0.0633010289	0.0553242706	-0.0860030683	0.0517705827	0.1148866403	-0.0575485895	0.0350301565	-0.0025192353	-0.0484599816	0.1028833904	-0.0683146774	0.1297720546	-0.0138356776	-0.1069895558	-0.0024555064	0.0057659907	-0.1058301909	0.0255295993	-0.0401840483	0.0175330329	-0.0689602772	0.1265392156	-0.0189388662	0.1177524449	0.1412307572	-0.05824482	0.013177638	-0.0292517804	0.0153684492	-0.0675730725	0.0568100725	-0.0139848799	0.1648696316	-0.0706379324	0.0324132888	0.0294881352	-0.0095887101	0.1047047611	-0.0835893192	0.0529383452	-0.0216595162	0.0525102355	-0.0594231267	0.0333633364	-0.0112357728	0.0029522477	-0.0070585036	0.1010489095	-0.0506286187	0.0502846332	-0.1189493842	0.1105560383	-0.010398233	-0.0895493772	0.0520310255	-0.055559277	0.0174803086	0.0634113644	-0.0091110882	0.0162792232	-0.0239424917	0.0894197161	-0.0881793145	0.0044030165	-0.1132155273	0.055827326	-0.0423850286	0.0752652506	-0.041180449	0.0173571837	-0.040416821	0.0717292013	-0.0740095615	0.0525413659	-0.0881255951	0.0632368378	-0.084812552	0.0284550951	-0.1148534257	0.1010120104	0.1010022786	0.1009860596	0.1009633545	0.1009341646	0.0	0.0	0.0	0.0	0.0016593822541608	-0.005507596337182	2.753549465423778e-06	3.0333617413340583e-05	0.0877062035321358	0.0424923894980224	0.0018056031652516	0.0076923781380204	0.1100054917079376	0.0083635403619979	6.994880738676946e-05	0.0121012082059051	-0.0006239999010646	-0.0004649936358573	2.162190813877913e-07	3.893758765286306e-07	0.0001079999997624	-1.9909376408999946e-06	3.963832689952436e-12	1.16639999486784e-08	3.369599571183312e-08	-0.0001139750477905	1.1354201270118761e-15	1.2990311518866856e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
594.2605942053519	-1.5191061736502434	353145.65382529795	2.3076835668222837	604.5205993652344	-6.216318198267004	365445.1550569022	38.64261194210553	479.0819848001094	-0.3919913235320109	0.1536571977243776	229519.54816001223	481.1298091986699	544.2184333691018	1.015464	18.907215	0.1662602358715711	0.0777808694747075	-0.0880310102	-0.0001319426	0.097036414	0.0672624847	0.0404906707	-0.1013375208	0.001672848	-0.0430376093	-0.0943618989	-0.1046313353	-0.0259140488	-0.0921332392	0.0811900995	-0.0431013493	0.0448542521	0.0166090607	0.0976209832	0.0938823588	-0.0326545435	0.011656851	0.0031077075	0.052741725	-0.0177239588	-0.1254022235	0.0419474724	-0.0513996217	-0.0259292708	0.121023048	0.1060459489	0.0108713779	0.0965758699	-0.0095626847	-0.0503176629	-0.0459277445	0.0514877643	0.1180664184	0.072247715	-0.0732640064	-0.0228969969	0.0214855678	-0.0116046011	-0.0126783872	0.0800341714	0.0573317364	0.1848151571	0.0329909669	0.029524743	-0.0744273694	0.0478657307	-0.0261193323	0.0556200072	-0.0017828107	-0.1219844064	0.0747574076	0.0146422342	-0.0392814374	0.1068947259	0.0295933793	0.0643193855	0.0668356672	-0.0429301251	0.021555064	-0.1325470418	0.0060514494	0.0024274203	-0.000591898	0.0296093794	-0.1515348121	0.0147666869	0.0455773263	-0.0116752784	-0.0426876386	-0.0431423527	-0.1068287779	-0.0239491741	0.0692578608	0.0518215907	0.1194113604	0.0621489558	-0.0571472012	-0.072146077	-0.1545739296	0.0552805465	-0.0747367109	-0.017393754	0.0953015673	-0.0673611768	6.92624e-05	-0.0056850496	0.0294704743	-0.0565301223	-0.0345444156	0.1165911125	-0.138591642	0.0101834025	-0.0179286469	-0.0551955524	-0.009064222	-0.0111938219	-0.0217340068	-0.0402013521	0.1243401395	-0.0263848106	0.0164639196	-0.0289161506	-0.0030585634	-0.0969127169	0.065371566	-0.021208533	-0.1028506354	0.0217353425	-0.1191979849	0.0117165177	-0.0260556197	-0.0046604279	-0.0949170963	-0.0357666935	-0.0461228243	-0.0607798454	0.0279357943	0.0031412625	0.0038029877	-0.0175462712	-0.012981437	0.1009860596	0.100898492	0.1007526021	0.1005484744	0.1002862268	0.0	0.0	0.0	0.0	-0.008535934657047	-0.0101953169112078	7.286218046937609e-05	0.0001039444869199	0.0593660566038067	-0.0283401469283291	0.0008031639279192	0.0035243286766863	0.1693242640332002	0.0593187723252626	0.0035187167501763	0.0286707063903848	0.0003330000361329	0.0009569999371975	9.15848879796019e-07	1.1088902406451273e-07	0.0005189999472015	0.0004109999474391	1.6892095679494297e-07	2.693609451951598e-07	-8.641350311990015e-08	-1.201094988317333e-07	7.467293521452993e-15	1.4426291709610137e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
593.5894704425716	-0.6711237627803257	352348.4594202926	0.4504071049684229	603.5620937444232	-0.9585056208111382	364287.201005152	0.9187330251265454	478.9628390191716	-0.1191457809377993	0.014195717115278	229405.4011613049	480.4535961821152	534.3833484759909	0.973679	18.129204	0.0655878519597797	0.0324832510857254	-0.0531809857	-0.0224637206	0.0409471982	0.0439329399	-0.040590504	0.11307901	0.0468576269	0.0685858154	0.0801528349	0.0215247972	0.0688195459	0.0704136158	0.0680977028	-0.0337035011	-0.0208574102	-0.0303695845	0.0069744683	-0.0247554201	0.0910472896	0.0909656382	-0.0703290876	0.0487691901	0.0048217693	-0.0911722189	-0.0357601113	-0.0170087988	0.0362465347	0.1181036808	-0.0053158398	-0.0631055264	0.0566660816	-0.0890943106	0.0356900381	0.0310388248	-0.0719868533	0.002463272	-0.0277932872	0.0333896823	0.1175352251	0.0524472739	0.0379840772	-0.075533941	0.0350746119	0.0754156706	0.0423721401	0.0016398362	-0.0146516127	0.1736524696	-0.0089269947	-0.0258712022	-0.1243009376	-0.0062777926	-0.0132905888	-0.0496409782	-0.0441706878	0.0059785001	0.0716698203	0.0030692084	0.0809120568	-0.0621983339	-0.0040777847	-0.0591113775	0.0518693998	0.0438263346	-0.0895016865	0.0927740478	-0.0485625916	-0.1034290531	0.0173537314	0.0224949532	-0.073273155	-0.0561346914	0.0473626815	-0.0507628789	0.0564485107	0.0554722752	0.0268950651	0.0372589759	-0.0096497728	-0.0370782577	0.0153933468	0.0265932916	-0.0826746991	0.0095730063	-0.0694348198	-0.1328539061	-0.1303574587	0.0320572269	-0.0810521587	-0.0301914878	-0.0753405025	0.0624390814	-0.0144438357	-0.0646981615	-0.0284785387	-0.0776634744	0.0064768893	0.0366515704	0.0293405608	0.0308491538	-0.0564170004	-0.020884721	-0.097664694	-0.0551221251	-0.0243791513	0.0118353438	0.1019594099	-0.007530163	-0.0758777722	-0.042705074	0.0389421454	-0.0885158185	-0.0368804849	-0.0101985381	-0.0203174684	-0.0251463632	0.0494086161	-0.0264945273	-0.0570874403	-0.0332811816	0.0395569965	0.0283673002	-0.0055128719	-0.0194774206	0.1009341646	0.1006910253	0.1002862268	0.099720419	0.0989945105	0.0	0.0	0.0	0.0	-0.0030322328910017	0.0055037017660453	9.194436305272527e-06	3.0290733129570157e-05	0.0404354830207012	-0.0189305735831055	0.0003583666161853	0.0016350282871174	0.1467184066517717	-0.0226058573814285	0.0005110247879494	0.0215262908504346	0.0002940113820074	-3.898865412550002e-05	1.5201151505178699e-09	8.644269274990129e-08	0.0002709876425348	-0.0002480123046667	6.151010326608803e-08	7.343430240656854e-08	-8.403983929492794e-05	-8.395342579180804e-05	7.062694588717314e-09	7.048177702180618e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
594.0260190938053	0.4365486512336929	352866.911360434	0.1905747248939564	603.8690902787416	0.3069965343183867	364657.878194075	0.0942468720835003	479.21845560059336	0.2556165814217479	0.065339836697741	229650.32818821783	480.6235866144614	534.5679672494789	0.900574	16.768044	0.077259564147236	0.040464341164752	-0.0349030048	-0.0143316473	-0.0901837654	-0.0360774978	-0.0226973909	-0.0437525866	-0.1274973127	-0.0067479941	0.0126870001	0.085785147	0.0244387246	-0.0281358551	0.067815723	-0.0103432633	0.1030248587	0.0721850758	-0.119490906	0.0657318825	-0.0122686935	0.0627570163	0.0098871978	-0.0017795414	-0.0394972678	-0.0562377544	-0.0271789381	0.0839070231	0.0656528717	0.0093155454	-0.0053494433	0.0482700275	0.0713230327	0.1072519672	-0.0169350459	0.1306107079	0.1167002116	-0.041034971	-0.0598095351	-0.0233125715	0.0583590111	-0.0882738893	0.1419548895	-0.0245220626	0.0434529066	-0.1162159086	-0.0022795571	0.1204468747	0.0044700479	0.0807870892	0.0380851822	0.1162642086	-0.006078991	-0.073818114	-0.026183311	-0.1452749286	-0.0181479331	0.0016330152	-0.0727173179	-0.0502619025	-0.0495918275	0.0837583808	0.1447071355	0.0225074606	0.0102321033	0.0578574315	0.0303616548	0.0176778415	0.0004485244	-0.0363501859	-0.0239705155	-0.0392255087	-0.0857095008	0.0594907852	0.0778145457	-0.0049479838	0.0690121746	-0.0446664974	0.0066466669	0.1347331941	0.1262904749	0.1728040158	-0.0599427987	0.0872292316	-0.0293847549	0.0310034161	0.1093418837	0.0039257485	0.0309989611	0.0863559901	0.038522011	-0.0751215806	-0.0727972645	-0.0684086813	-0.0424114568	-0.111361478	-0.0218158251	0.0081151792	0.0747244414	0.0789651914	-0.1154367359	0.1105704326	-0.0527833435	-0.0877922682	-0.0164473902	-0.0054450018	0.0072848454	-0.009026678	-0.0918964879	-0.0196510922	0.0750592049	-0.047986902	-0.0173446513	-0.0998207022	0.0210849355	-0.0014164871	-0.0727123712	0.0788131355	0.1132353476	-0.0265280519	-0.0169071508	-0.0456543646	-0.0457719982	0.0534108058	-0.1018364088	0.0017599264	0.1008563388	0.1003800917	0.0995880118	0.0984825911	0.0970673078	0.0	0.0	0.0	0.0	-0.0128579714697991	-0.0098257385787974	0.0001653274303181	9.654513861886754e-05	0.0758905971483585	0.0354551141276573	0.0012570651178052	0.0057593827355344	0.1432871766855683	-0.0034312299662033	1.1773339080972016e-05	0.0205312150025212	5.804433092421284e-05	-0.0002359670510831	5.568044919689546e-08	3.369144352439531e-09	0.0005189949882022	0.0002480073456674	6.150764350498925e-08	2.693557977790017e-07	-0.0001710150720359	-8.697523274097207e-05	2.9246154863444067e-08	7.56469111034626e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
594.6611722317925	0.6351531379872313	353621.90976008965	0.4034195086950268	605.5288250143758	1.6597347356341745	366665.15792329056	2.7547193926706424	479.1332097859143	-0.0852458146790695	0.0072668489202982	229568.63271975296	481.0160740264964	536.3700414392989	0.916903	17.072079	0.0431404554301214	0.0200102029416972	-0.0535194094	0.0055356482	-0.0442119363	0.076523457	-0.0463274168	0.085291334	0.0835939959	0.0039246622	-0.0813801145	0.0616283501	-0.0515019767	0.1191439845	-0.0970791648	0.0014528171	0.0346859209	0.0330963514	0.0111677722	-0.1214556633	0.1139043941	-0.0442667863	-0.0256040135	0.015591539	-0.0616569816	0.0766992945	-0.0005440386	0.008080719	0.0041850699	-0.0138058645	0.1421751265	0.0166459678	0.0023070376	0.0045596504	0.1000006532	0.0606036406	-0.0668189268	0.0090048327	0.1416598902	-0.0866037245	0.1370033372	-0.0737755062	-0.0414658688	0.134164886	-0.0191407548	0.0248946061	-0.0784979695	0.0170833562	0.0561163054	-0.0249322588	-0.0135913805	0.0015442155	-0.0155609964	0.062818259	0.0127158495	0.2565143837	-0.1069299495	0.034540125	-0.0697452217	0.0554818066	-0.0970554729	0.036726473	-0.0545246958	-0.0719500172	0.0890325119	-0.079870578	-0.0633833512	-0.064577922	-0.0599274292	0.0846219557	-0.0424853022	0.0899255906	0.0204891043	0.0548101773	0.0505244364	-0.0587913918	0.0462010803	0.0929619815	-0.1536591711	-0.0286630633	0.0100893527	0.0319304168	0.1171962414	-0.0769092984	-0.0043073638	-0.0422247369	0.0384432698	-0.0536426964	-0.0218531515	0.07439145	0.1200742156	-0.014174411	0.0187947498	0.0509874743	0.0547809395	-0.0354459286	0.0429178528	0.0008129925	-0.0218611654	-0.0410099513	0.0301192768	-0.2015444659	-0.0574298645	-0.0692206925	0.046980851	-0.0069038901	0.0056610809	-0.0182833913	0.0776364788	0.0154781396	-0.0655864854	-0.0098613723	0.0707332606	-0.0205181573	0.0266279843	-0.1192018737	-0.1059767088	0.0024930801	-0.0009716954	0.0787163756	0.0547712159	0.0233550905	-0.0293269259	-0.0447376405	-0.0098460018	-0.0641523056	0.1007526021	0.0999660109	0.0986595713	0.0968400771	0.0945169902	0.0	0.0	0.0	0.0	-0.0053719496245037	0.0074860218452954	2.885784276820544e-05	5.604052306823995e-05	0.0647216954522633	-0.0111689016960951	0.000124744365097	0.0041888978622155	0.1365064858760405	-0.0067806908095278	4.597776785441493e-05	0.0186340206862256	-0.0001250000221212	-0.0001830443530454	3.350523518181373e-08	1.5625005530300492e-08	0.0005189999472017	4.958999499991672e-09	2.459167604091765e-17	2.693609451953674e-07	3.2437503248014734e-08	0.0001710475095391	1.0521916169649665e-15	2.9257250519544942e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
594.0658198556906	-0.5953523761019142	352914.1983208139	0.354444451730195	605.0697008316893	-0.4591241826865371	366109.34286455	0.2107950151275807	479.4414050423029	0.3081952563886148	0.094984316060444	229864.06086893755	481.342790625972	541.0072201745359	0.912157	16.983704	0.0184543590913376	0.0112815273116453	-0.0192333255	-0.0369894474	-0.0381691868	-0.0484198163	0.0440167247	-0.0460469945	-0.0317732603	-0.0089738087	-0.0547892545	-0.0551106924	0.0130488236	-0.0143089036	-0.0236629371	-0.0485961153	0.0498546637	-0.0342884055	-0.0225461018	-0.0018775679	-0.0357804034	-0.1108281634	0.0109729339	-0.0098501399	-0.0671983188	0.0669928085	-0.0483350102	-0.0324522032	0.0705708299	0.0240186175	0.1028103553	0.088501298	-0.0118674348	-0.0588829685	-0.1057530925	0.0756406743	-0.0353855444	-0.1092086165	-0.0483524412	0.0919338329	-0.013348989	0.0746470836	0.1520440324	-0.0757540984	-0.0881740727	0.0166245812	0.0605761343	0.057097848	-0.020936658	0.0528672759	0.0161952547	-0.0209410531	0.1639445883	0.0918476582	0.0624083586	-0.0163699638	0.0216054661	0.0121394853	0.0463731909	-0.0324029644	0.0041479344	0.0091173872	0.0588231153	-0.0045514848	-0.0676302432	-0.0908454887	-0.0017459096	-0.0329991075	0.0470866685	0.0208113279	-0.0692866588	0.0157312314	0.0379489151	-0.0778706121	-0.0518414264	-0.0099620729	0.1008332798	-0.062122111	0.1046738808	-0.1144156399	0.1007825947	0.0128625231	0.0643224993	0.0142442908	-0.024090162	-0.0657271671	-0.0199011	0.0287477376	-0.0103348101	0.044891341	-0.0950828685	-0.172144304	0.0885188489	0.0144928895	-0.1475679453	-0.0952956236	-1.33367e-05	0.0170428104	-0.0410201329	-0.0288948927	-0.0429922271	0.0535601904	-0.040330098	0.0311031872	0.0726260965	0.0481715586	0.0256573817	0.0298946142	-0.043507894	-0.0115423611	0.1047967222	-0.044180098	-0.0493780058	-0.0296141104	0.0386604375	-0.0791659571	-0.1323482459	0.0040266483	-0.0232285076	-0.0411781532	-0.0465909536	-0.0255710585	-0.0206563606	0.0016256407	0.0423690159	0.1164941515	0.1006229812	0.0994492082	0.0975030516	0.0947996265	0.0913599293	0.0	0.0	0.0	0.0	-0.0128329754827092	-0.0074610258582055	0.0001646852597398	5.566690685681113e-05	0.0607392868628835	-0.0039824085893798	1.5859578172766078e-05	0.0036892609686116	0.1365656065266449	5.912065060439953e-05	3.495251327887486e-09	0.0186501648859903	-0.0002640000314843	-0.0001390000093631	1.932100260294189e-08	6.969601662371138e-08	0.0005189999472017	0.0	0.0	2.693609451953674e-07	6.85080031072587e-08	3.6070499859243974e-08	4.693346489744168e-15	1.301080960095719e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
