global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39
707.0425112972029	n/a	n/a	499909.1127814552	933.6002840251592	n/a	871609.4903318579	n/a	564.4143988949129	n/a	318563.61367990583	n/a	583.8805920397252	752.8198337413592	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0351874223296135	n/a	0.0012381546902025	n/a	0.0234349387522314	n/a	0.0005491963543208	n/a	0.3379639834859986	n/a	n/a	0.1142196541337243	0.0077649641650591	n/a	n/a	6.029466848465197e-05	-0.0022247102067149	n/a	4.949335503861453e-06	n/a	0.0003411417229389	n/a	1.163776751297212e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
571.8279925864591	-135.21451871074373	18282.966070178067	326987.2531054596	667.5653638012836	-266.0349202238756	445643.5149471402	70774.57877852385	479.374926453806	-85.03947244110691	229800.3201125919	7231.711873061781	485.13158869995374	610.0347443460116	11.094375	294.693512	1.0324424269446189	0.6152288573994324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0156617216337195	-0.019525700695894	0.0002452895245321	0.0003812529876656	-0.0303481019184914	-0.0537830406707228	0.0009210072900551	0.0028926154637886	-0.0973281287069198	-0.4352921121929184	0.1894792229373722	0.0094727646375907	-0.0002629999901837	-0.0080279641552428	6.444820847786325e-05	6.91689948366263e-08	-0.0001170000026948	0.0021077102040201	1.3689000630583208e-08	4.442442304130451e-06	-1.538549987639779e-08	-0.0003411571084387	2.3671360644663645e-16	1.1638817263830703e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
554.4198779665635	-17.408114619895628	303.0424546194239	307381.40108445915	607.6585453893408	-59.90681841194282	369248.9077846896	3588.826892241492	474.59244522737816	-4.782481226427819	225237.98906690197	22.87212668113454	475.72780547031135	575.260500757631	1.877261	49.864594	0.1466432739005918	0.0873047717155387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0064342140536695	-0.00922750758005	4.13991104884381e-05	8.514689613988021e-05	-0.0089890385663693	0.0213590633521221	8.080281434767464e-05	0.0004562095872799	-0.0158745322906739	0.0814535964162459	0.0066346883691406	0.0002520007754476	-0.0002179318627985	4.506812738519999e-05	2.031136106008613e-09	4.749429682282423e-08	-0.0004800309215591	-0.0003630309188643	2.3042968565287886e-07	1.31791448051458e-07	0.0002839476992941	0.0002839630847939	8.062629593441265e-08	8.063503352571103e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
552.1526370679715	-2.267240898592036	5.140381292248421	304872.534621115	587.9063593252546	-19.75218606408623	345633.88733507536	390.14885431028233	474.78849985407686	0.1960546266986966	225424.11959368477	0.0384374166499653	474.3949159134266	569.7401160658243	1.031786	27.406733	0.1230538125983993	0.0587701915357053	-0.024302356	0.0575554177	-0.0035077343	-0.0055333239	0.0460671528	0.0129897578	-0.0164626002	-0.0058144604	-0.043680947	-0.0173679858	-0.1273450795	-0.0625981562	-0.0008273008	0.0478676779	0.0047935629	-0.0150384148	0.0583077595	-0.1248679772	0.0096982775	-0.0573662554	0.0477143786	-0.0043775619	0.0265155211	-0.0968909732	0.0755175259	-0.0158835696	0.1365115816	-0.024240014	0.1338999874	-0.0118325451	0.0882885229	-0.002261381	-0.0578294834	-0.0211446899	0.0176696229	-0.0632679962	0.1308911614	-0.0485847723	0.0283429869	-0.0555768876	0.0743065783	-0.0222002121	0.0804560686	0.0013508206	-0.0833924456	0.1002327564	-0.1379234633	0.1100303654	-0.0068413448	-0.003303577	0.038886351	0.0329771033	0.0964715985	0.042314021	-0.0256537667	0.0658209095	-0.0572926033	0.1022895123	-0.057895051	0.0479998231	-0.0552524315	0.00205051	0.0080242971	-0.0742490273	0.0801573069	-0.0314399253	0.0138624551	-0.0486655163	0.0758052238	-0.0677100384	0.0186112244	-0.010116434	0.0679800462	0.1007553414	0.1007457326	0.1007297186	0.1007073005	0.1006784796	0.0	0.0	0.0	-0.0328215716750435	-0.039255785728713	0.00107725556722	0.0015410167131786	-0.0384137755894613	-0.029424737023092	0.0014756181550374	0.0008658151488781	-0.0102532161953945	0.0056213160952793	3.1599194643047225e-05	0.0001051284423495	-0.0003919999673764	-0.0001740681045778	3.029970503134272e-08	1.5366397442309865e-07	3.700000159501116e-05	0.0005170309231541	1.3690001180308286e-09	2.673209754975925e-07	7.2519998131083925e-09	-0.0002839404472942	5.259150128932416e-17	8.062217760967973e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
552.355675485135	0.2030384171634978	0.0412245988442585	305096.79224063974	587.7149497677136	-0.1914095575409646	345408.8621804661	0.0366376187180278	475.1394842739763	0.3509844198994187	225757.52951614012	0.1231900630121314	474.0681957301328	569.279509176888	1.046994	27.810688	0.0768039871097747	0.0369991207300552	-0.0469943172	0.0250717697	-0.0297683617	0.0542097906	0.0126120694	0.0950128882	0.0890055801	-0.0577360353	-0.0398063437	0.0341217058	-0.0141759074	-0.0984535254	-0.0086327851	-0.0169024681	0.1272027618	-0.016215044	0.1050410146	-0.0552666657	0.0339258078	0.1025260129	-0.0503978847	-0.011926066	0.0426444219	-0.1065763007	0.0029070343	0.0375575967	0.1200610369	-0.0133843761	0.1526521791	0.0503673399	0.0229793867	-0.0054682137	0.0925563638	-0.0898744295	0.0275457761	-0.0754755741	0.0664964916	0.0573885032	0.0201021735	0.0942251267	0.0371649168	-0.0408742047	0.1090553217	-0.0192209698	0.0311090452	0.0094758349	-0.1503098302	0.1250999901	0.0586166812	0.0016136603	0.0481541557	0.0306574655	0.0932692554	0.0569711985	-0.0642455187	0.0389831081	0.0852187178	-0.0078589947	-0.0344055278	6.00705e-05	-0.0487379815	-0.0944512717	-0.0415909514	-0.0210078293	0.0617150428	-0.0087072662	-0.1047780857	0.015803062	0.0556174155	-0.0476723958	-0.0456786542	0.0225833073	0.0814239528	0.1007297186	0.1006432578	0.1004992113	0.1002976618	0.1000387243	0.0	0.0	0.0	-0.0205049085681281	0.0123166631069154	0.0004204512753872	0.0001517001900892	-0.0386278419114347	-0.0002140663219733	0.0014921101707347	4.582439020321858e-08	-0.0347755441886263	-0.0245223279932318	0.0006013445702076	0.0012093384736151	-4.987808225514044e-06	0.0003870121591508	1.497784113306307e-07	2.4878230894505558e-11	0.0003810001323034	0.0003440001307083	1.451611008152083e-07	1.1833608992738861e-07	-6.399905189399448e-05	-6.400630389380759e-05	4.095878643330199e-09	4.096806938146449e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
551.6810909555994	-0.6745845295355366	0.4550642874886813	304352.02611796034	586.5702378818754	-1.1447118858382055	344064.6439687999	1.310365301579261	474.6944015717293	-0.4450827022469639	225334.7748835422	0.1980986118394595	474.15399348156143	577.1415402625169	0.97489	25.895441	0.0654385770231929	0.0333122597560259	-0.073644177	0.0652541324	0.0166493785	0.0817185569	0.0289660456	-0.0497958767	0.0491181141	0.0764404379	0.0253217401	0.0517429724	0.0069505317	-0.1581769462	-0.0067990325	0.0982964016	-0.0048892987	0.0041152532	0.0720654742	-0.0628612096	-0.0096697719	0.0028683676	0.0991353637	0.0431173099	0.0546327678	0.0862840807	0.0446959121	0.1395361317	0.1599657203	0.0319238765	0.0141088265	-0.0207748875	-0.0311386231	-0.0043003997	-0.0712896525	-0.0664422731	0.0093108565	-0.0857214933	0.0667052021	0.0373264718	-0.0511120649	-0.0972372065	-0.124705433	-0.0175024875	-0.0573061636	0.1047237159	0.0062376632	0.1199077993	-0.0850289648	0.0757775595	0.0349041294	0.0084236567	0.0730742434	0.0226265003	0.0936473574	0.0501976541	-0.0633461279	0.0156798318	0.0494003136	0.068228927	-0.0324722957	0.0484874886	0.0139804101	-0.0276595889	0.0058119143	-0.0590447912	0.0101713203	-0.0589933903	0.0444114473	-0.0992908658	0.030122871	-0.0208270434	0.0666354864	-0.0311322196	-0.0256114994	0.1006784796	0.1004384124	0.1000387243	0.0994800506	0.0987632792	0.0	0.0	0.0	-0.0203172061068244	0.0001877024613036	0.0004127888639871	3.5232213979466257e-08	-0.013725904179779	0.0249019377316557	0.0001884004455524	0.0006201065027912	-0.0157784236425868	0.0189971205460395	0.0003608905890407	0.0002489586526449	-0.0002169999957602	-0.0002120121875346	4.494916766324284e-08	4.708899815992681e-08	0.000230000001048	-0.0001510001312554	5.290000048208e-08	2.2801039639148033e-08	2.4954999800605904e-08	6.402400689379509e-05	6.227520150482408e-16	4.099073458736721e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
550.3837160974717	-1.2973748581276825	1.6831815225018236	302922.2349452624	582.7494885659631	-3.820749315912281	339596.9664238916	14.59812533504416	475.33667986054985	0.6422782888205347	225944.95922085087	0.4125214002902342	474.3568331534968	569.713642251287	0.968312	25.72072	0.1046838464786419	0.0562519669049122	-0.0582601718	0.0853587854	-0.0109051134	0.000132919	0.0085490961	-0.0544114849	-0.0619008803	-0.0345423528	-0.0224700618	0.1456937286	-0.1040350574	-0.0946534973	-0.0302303495	0.1493983271	-0.004947249	0.1034382414	-0.0017661978	-0.0745106291	0.0083155702	-0.003161342	-0.0441002645	-0.0574081513	0.1357763152	-0.1153604784	0.0197150159	0.0107276347	0.0948788812	-0.0078464436	0.139107944	-0.0918348678	-0.0178973112	-0.028870919	-0.137939279	-0.0580495488	0.0972210875	-0.001429894	0.0168805475	-0.0335686909	0.0430865217	0.0827658731	-0.0116344591	0.0343812304	0.1184275906	0.0019936431	0.015798557	0.120729683	-0.0491405524	0.0799337459	0.0195276404	0.0015089142	0.0665174345	0.0061505952	0.093000827	0.0349922514	-0.0359325742	0.0004181963	-0.0104044937	0.1126516016	-0.0286533421	0.0804997461	-0.1358907734	0.025654791	0.0547815375	0.1058998723	-0.0743902665	0.025147631	0.0433006038	0.1065871815	-0.0554151143	-0.0320984592	0.0285822416	-0.022683991	0.0833883182	0.1006016373	0.1001314048	0.0993493113	0.0982577928	0.0968602488	0.0	0.0	0.0	-0.0248391779731633	-0.0045219718663388	0.0006169847623824	2.044822955996051e-05	-0.0292004721981697	-0.0154745680183907	0.000852667576596	0.0002394622553558	0.0131310727340405	0.0289094963766273	0.0008357589807502	0.0001724250711466	0.0006425294538513	0.0008595294496115	7.387908747494482e-07	4.128440990664499e-07	0.0002459228310096	1.592282996159999e-05	6.047803881177627e-08	2.5353651398602626e-10	-0.0002400789697728	-0.0002401039247726	5.7637911727169015e-08	5.7649894691206654e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
550.2241779190886	-0.1595381783831726	0.025452430361821	302746.64596673683	583.4828243365866	0.733335770623512	340452.20629580005	0.5377813524759801	474.8965500871797	-0.4401297733701312	225526.7332847052	0.1937142174068431	473.5618427107248	558.5451260535468	1.277214	33.9259	0.3520886199582523	0.2061432227468837	0.0532506666	-0.0058507629	-0.0607869669	0.0937085138	-0.0264516549	0.0502757776	0.0601601919	-0.0173554255	0.0910913692	-0.0655690751	-0.0048195259	-0.1031751772	-0.0053743625	0.0116672558	0.0279595268	0.074925652	-0.0569474765	0.00593222	-0.0451291357	0.1358412985	-0.0724456365	0.0369522748	0.0335982505	-0.0392042449	-0.0522255331	0.0304195035	-0.1243279121	-0.0451445657	0.0829028962	0.0227576845	0.0623113356	-0.0023511563	0.0180497444	-0.014464007	0.0463713734	0.0680047123	-0.0150633352	0.0776088542	-0.0619109668	0.146502534	-0.0464766845	-0.0290406658	0.0288506984	0.0143845276	0.0651694448	-0.0477147531	0.0139529745	-0.0417080768	-0.0554017385	-0.0311903435	-0.032869493	-0.035626011	0.0389148963	0.0246390209	-0.0014127381	0.0915777302	0.1111004272	-0.065051231	0.0484727147	-0.0048420242	-0.039304092	-0.0190569344	-0.0978632195	0.0222687108	0.0576356645	-0.0043034252	-0.0204900564	0.0431188326	0.0366379309	0.0926635388	0.0108852554	0.0043191832	0.0982722763	0.1004992113	0.0997225472	0.09843255	0.09663586	0.0943417259	0.0	0.0	0.0	-0.0283118509036057	-0.0034726729304423	0.0008015609015879	1.2059457281827404e-05	-0.0187870666643021	0.0104134055338676	0.0003529538738489	0.0001084390148127	0.0896047409380429	0.0764736682040023	0.0058482219285758	0.0080290095985737	-0.0030249793060602	-0.0036675087599115	1.3450620504027588e-05	9.15049980209245e-06	0.0010050877506182	0.0007591649196086	1.0102013864427528e-06	5.763313751643321e-07	-0.0010479827560515	-0.0008079037862787	1.098267856981298e-06	6.527085278834596e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
549.7082800339458	-0.5158978851427491	0.2661506278947612	302179.19313787896	580.17417113905	-3.3086531975366142	336602.06885688374	10.947185981569262	473.9872403004769	-0.9093097867028064	224663.90396766205	0.8268442881935032	472.7144738614685	551.8113444204821	1.229134	32.648773	0.8334406426815003	0.403544036848046	0.1298570693	-0.0164231351	-0.0690523142	-0.035482097	-0.0431474549	0.0334092652	0.0206903493	0.0129330539	-0.0229915811	0.0092381223	-0.1757549321	-0.0134251861	0.0576743746	-0.0564225393	0.073263018	0.1593140813	-0.1362018804	0.065866028	-0.102997805	-0.0219373138	-0.0437965689	0.0674506172	-0.0024475962	0.1228607112	-0.1020143999	-0.1575063833	-0.0083372627	-0.0032897521	-0.0347396789	-0.0365411303	0.0771654564	0.0568735033	0.0702618535	0.0086569997	0.1263645637	0.1737825551	-0.0793823914	-0.0123883213	-0.0560242915	0.0207731301	-0.0987764478	0.0670604764	-0.0675718468	-0.0946756329	-0.1040122857	-0.0990767004	0.0677484629	-0.0372644439	0.0070087091	-0.0771816681	-0.0627079726	-0.1804076634	-0.0890807422	-0.0032193424	-0.1067710697	0.1348548463	-0.0199663902	0.0786722088	0.0758668947	-0.0633059456	0.1406388042	0.0737236053	0.0465775295	0.0707648325	-0.020255231	0.0545365411	0.1075884491	0.008784651	0.0394729619	0.0301414879	-0.0450589972	0.0179564024	-0.0119346653	0.1003712278	0.0992122556	0.0972905381	0.0946208495	0.0912237143	0.0	0.0	0.0	-0.1138021605583503	-0.0854903096547445	0.0129509317477485	0.0073085930448641	0.2550923268851477	0.2738793935494498	0.065072095235679	0.0750099222110144	0.3472687628539788	0.2576640219159359	0.0663907481898959	0.1205955936541329	-0.0057281186982164	-0.0027031393921562	7.306962573426593e-06	3.281134382085635e-05	0.0004099545789921	-0.000595133171626	1.6806275683658999e-07	3.541834919697409e-07	-0.0020778485434966	-0.001029865787445	4.317454569710941e-06	1.0606235401499156e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
550.0005918400251	0.2923118060792831	0.0854461919733324	302500.6510243779	583.343016607913	3.168845468862969	340289.0750252199	10.04158160553337	473.4068156859884	-0.5804246144884928	224114.01313794745	0.3368927331041155	472.0629652962877	555.2860782224562	1.003036	26.643064	0.2831309747269082	0.1454495675338222	0.1312564945	-0.0541991794	-0.0771653954	-0.1242696282	-0.0565299267	0.0543144816	0.0525837192	-0.0955112063	-0.0440372031	-0.0068670372	-0.0198094572	0.0605086673	0.0675483808	-0.0868978367	0.0984295065	0.0318912706	-0.1417374312	0.0552367704	0.031918963	0.0225951086	-0.1213985577	0.0174349786	0.0337902357	0.0663464794	-0.0696671815	-0.0053912268	-0.0413737827	-0.059932193	0.0108364308	-0.0280208343	0.0645981801	0.0660820224	0.1182987592	-0.0101565221	0.0217719457	0.1531899985	-0.0477620623	-0.0017156673	0.0623079518	0.0862354674	-0.0619444571	0.0534560669	-0.0002708159	-0.0354031506	-0.0149764362	-0.0620655915	0.03230087	0.0066094209	-0.0881372674	-0.0628035992	-0.0823646002	-0.146505796	-0.0605344468	0.0213757667	-0.0726341995	0.1195208016	-0.0098561354	-0.0070247531	0.049407146	-0.1693943152	-0.0018647107	-0.0445404545	-0.0269627451	0.0182659051	-0.0366981242	0.02511392	-0.1157738024	0.0803277231	0.0472026812	0.0191953065	0.040134866	0.0453579595	0.0176203731	0.1002177191	0.098601049	0.0959258892	0.0922209577	0.0875260273	0.0	0.0	0.0	-0.0977464512919255	0.0160557092664248	0.0095543687401647	0.0002577858000479	0.1542789646205591	-0.1008133622645886	0.0238019989243917	0.0101633340110911	0.273870565679509	-0.0733981971744697	0.0053872953484623	0.0750050867456142	-0.0068584872738963	-0.0011303685756798	1.277733116884604e-06	4.703884768619749e-05	0.0006991342338478	0.0002891796548556	4.887886769379503e-07	8.362487278246175e-08	-0.0016401226536037	0.0004377258898928	2.6900023188640424e-06	1.9160395468253123e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
