global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
773.5715012656352	n/a	598412.8675703687	n/a	1173.0374306732754	n/a	1376016.8137605593	n/a	635.4267303943634	n/a	403767.129699671	n/a	698.5433770206849	683.9431498651286	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.00744400800599	n/a	n/a	5.541325519324322e-05	-0.0280460722776609	n/a	n/a	0.0007865821702037	-0.3496265942782628	n/a	0.122238755426617	n/a	-0.0013100005413002	n/a	n/a	1.7161014182068169e-06	7.074007513097058e-08	n/a	5.0041582295353625e-15	n/a	-0.0001080000544792	n/a	n/a	1.1664011767510169e-08	0.0	0.0
558.5878642784817	-214.98363698715357	312020.40211919544	46217.964172224216	613.6808615630528	-559.3565691102226	376604.1998487708	312879.7714067592	508.4407925605774	-126.985937833786	258512.03953962808	16125.428407526166	512.0948782831794	436.8187066616903	25.506228	440.565887	0.5848320855501692	0.3617063434446118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0313082573766081	0.0387522653825981	0.0015017380722833	0.0009802069799599	0.0782578716502797	0.1063039439279406	0.0113005284946347	0.0061242944752316	-0.0013593171124171	0.3482672771658457	1.847743012109963e-06	0.121290096344512	-0.0002849876032189	0.0010250129380813	1.0506515232340589e-06	8.12179339884532e-08	-3.809390756326359e-05	-3.816464763839456e-05	1.451145793438471e-09	1.4565403293628154e-09	0.0006589943412768	0.000766994395756	5.882804031211116e-07	4.342735418348435e-07	1.0	0.0
544.7167468499937	-13.871117428487992	296716.3342988401	192.40789871490333	604.6096874692905	-9.071174093762238	365552.8741817132	82.28619943934316	506.785339653492	-1.6554529070854187	256831.38048770523	2.740524327577564	509.8225273989212	405.3687294020908	2.338574	40.393898	0.0995811281231956	0.0448677871481592	-0.04425134	-0.1214948714	-0.1230923669	-0.0454019619	-0.0294175651	0.1600616866	-0.3940147004	0.3553729312	-0.0402172555	0.028695903	-0.3369092244	0.0228743381	-0.0189512676	-0.1988777376	-0.1251844862	0.2603835162	0.0148602024	0.0085318596	-0.1931867317	0.0633195458	-0.0217885909	0.0236426105	-0.0549462833	0.0816478102	-0.0538668512	0.1666380667	0.1564311486	-0.0668376046	0.0274985027	-0.0240111556	0.1252980206	-0.0683055063	0.0482400812	-0.0513043795	0.0157077148	-0.0862371412	0.0314198412	-0.0082839281	0.0802707831	-0.0500080711	0.0122634911	-0.0727959332	0.0608734934	-0.0197199094	0.0418440845	-0.0549583917	0.027464402	-0.0511118824	0.0041815546	-0.0783319758	0.0160936755	-0.0376330359	0.094469534	-0.0435490244	0.0255736474	-0.0660230972	0.0935996709	-0.1379360329	0.0930467085	-0.1494204684	0.0337914342	-0.0576234201	0.025341028	-0.0327412659	0.2983876419	-0.0183583988	0.0017309542	-0.0344056644	0.1164675871	-0.0281793841	0.0948570606	-0.06529458	0.0933127295	-0.2100241706	0.1276572119	-0.0191740205	0.1444985909	-0.0713049316	0.1778687037	-0.0147673083	-0.0309512669	0.007664107	-0.0211063194	0.0135913624	-0.0295331222	0.035395711	-0.1705716471	0.0679562238	-0.1023793185	0.0289425497	-0.0813718388	0.0117569326	-0.0121935102	-0.1103974482	0.0456018943	-0.2170771674	0.0734575955	-0.1510481887	0.0223540334	-0.1225424524	0.0604450586	-0.1197440901	0.0157297909	-0.0381695654	0.0179187375	-0.2226411073	0.1208793197	-0.0524684466	0.1023034164	-0.1087248387	0.1768477189	-0.0122190214	0.1221816436	-0.1568415099	0.0756115376	-0.0024173921	0.0657695994	0.1005006188	0.1004911309	0.1004753183	0.1004531821	0.1004247237	0.0	0.0	0.0467180279119361	0.015409770535328	0.0002374610279514	0.0021825741319804	0.0944520601066329	0.0161941884563532	0.0002622517397598	0.0089211916583869	0.0334656200957255	0.0348249372081426	0.0011199477283914	0.001212776251551	-0.0001419051409996	0.0001430824622193	2.0472590994737417e-08	2.013706904211636e-08	-0.0003880341906563	-0.000349940283093	1.5057053311828977e-07	1.2245820173123445e-07	0.0004889724481217	-0.0001700218931551	2.8907444152044252e-08	2.390940550221286e-07	0.0	1.0
543.0725145307011	-1.6442323192925414	294927.7560386986	2.70349991980613	596.5396142155869	-8.07007325370364	355859.5113284812	65.12608232014286	506.2011671066284	-0.5841725468635559	256239.62158011275	0.3412575645090534	508.2150807567798	399.2955248992862	0.982586	16.972088	0.0747144644970676	0.0608098056165136	-0.0457516517	-0.0450479392	-0.0764056293	0.0738787936	0.0105767315	0.0614061823	-0.0855132259	0.1983319989	-0.1005764065	0.0303094591	-0.1046060768	-0.0135805276	0.0478840152	0.0799475039	-0.0145260087	0.0640278018	0.0458162049	0.0670103798	-0.0459833315	0.1131372845	-0.0541710983	-0.0284128438	-0.0062226502	0.1038403777	-0.1221266284	0.1462847481	-0.0972403602	-0.0643741375	-0.0577143784	-0.02279574	0.0503457826	-0.0049248352	0.0346518073	-0.0243490304	-0.0040044905	-0.0287338447	-0.0706087848	0.000196815	0.0660915499	-0.0950909271	-0.0005086369	0.0108793634	-0.1135056427	-0.067554943	0.0216864684	0.1162376977	0.1067189136	-0.0494639137	0.0337499979	-0.0299753218	0.020239158	0.0950403448	-0.1132195355	-0.0799029362	-0.039755507	-0.0253091972	0.0088382067	-0.0923051136	-0.0745670444	-0.0856690082	-0.0292058057	0.043958784	-0.0223385632	-0.0813661665	0.1135052684	-0.2022388046	-0.026438869	-0.0066558548	-0.0014410385	-0.0403926433	0.1053158924	-0.0307906144	0.0012311668	-0.0501072215	0.1299465339	0.068091204	0.0100089101	0.1226914883	0.0127341626	-0.0658206206	4.15642e-05	-0.0058444767	0.0709949409	-0.0147202057	0.0520629184	0.0715030691	-0.0586664331	0.193690677	-0.0198298273	-0.0197981823	-0.0029959486	0.1326585638	0.0689396834	-0.0787023845	0.0206062126	-0.1162892976	-0.0673509644	-0.1748213354	0.0438034478	-0.0718153488	0.0546712702	0.0019972733	0.1106041013	-0.0542135478	0.1029542665	-0.0546347108	0.0347301993	-0.0838723996	-0.0291769122	-0.0149573788	-0.067346426	0.0387142371	0.0478767193	0.1331527198	-0.0920498799	-0.2046680873	-0.0955718118	0.1004753183	0.1003899448	0.1002477094	0.1000486926	0.0997930072	0.0	0.0	0.04282635243365	-0.003891675478286	1.514513802829331e-05	0.0018340964627711	0.0958303414164163	0.0013782813097834	1.8996593688982511e-06	0.0091834543359869	0.0930089824209687	0.0595433623252431	0.008650670810984	0.0035454119969951	-0.000188910022728	-4.70048817284e-05	2.2094589063008717e-09	3.568699668709347e-08	-0.0004500372671309	-6.200307647460002e-05	2.0253354180664904e-07	3.844381492315098e-09	0.0003999574986496	-8.901494947209995e-05	7.923661229520508e-09	1.599660007260448e-07	0.0	0.0
542.7731963370128	-0.2993181936883502	294602.74266189744	0.0895913810728567	593.3127391503292	-3.2268750652576728	352020.0064380666	10.41272268678171	505.80027318000793	-0.4008939266204834	255833.91634897064	0.1607159404011895	507.6258486178634	400.674905534919	0.934107	16.134722	0.0498745230353118	0.024549575182162	0.0041919871	-0.1027819152	0.0642082824	0.0584828574	0.075265106	-0.0458046328	-0.0160329321	0.056975153	-0.0770070625	-0.0944429733	-0.076399562	0.0831743547	0.0534604786	-0.0815534897	-0.0058877305	-0.0623573103	-0.0168571307	0.0189424919	0.0533957912	0.0792797392	0.0337830965	-0.0292759872	-0.0347400274	-0.0680505726	-0.0923519158	0.0118204165	-0.1422112387	-0.0181993605	0.07956411	0.1254338891	0.0959631523	-0.049000556	-0.0106262801	-0.0928890526	0.1325016304	0.0044662982	-0.0281159566	-0.0071308319	0.0159044812	0.0863926393	0.0254675993	0.0548903144	-0.0685874477	0.037114103	-0.0596276622	0.0963193736	0.0384470917	0.0889054852	0.130157543	0.1171482222	0.0175834178	0.0010250048	-0.0225613406	0.033363491	-0.0209728299	0.0643401678	0.0909786027	0.059576977	-0.0545505501	-0.0569960233	0.0685028639	-0.0113139404	0.0343710472	0.0566488633	0.0810726307	-0.0142057546	-0.1799288149	-0.0827144064	-0.0220612134	0.0188581149	-0.0048274251	-0.0327358194	0.0744059215	0.0587592586	-0.0317157041	-0.0356066658	-0.0070936476	0.0837313745	0.0805413056	0.0053130841	-0.1373123054	0.045705713	-0.0048967188	-0.0060745767	0.0271982603	0.0748224884	0.0564051997	0.0071525012	0.0729625322	0.0020477217	0.0012413048	0.0308015644	-0.1034848002	0.0094386992	-0.0139028279	0.0820745114	-0.0594057575	-0.1387504222	0.1434133106	-0.0555376592	0.0009581159	-0.0128886656	0.0355480434	-0.0648928777	-0.0253053631	-0.0175816733	-0.0585106051	-0.0887250271	-0.0055019368	0.0077778118	-0.0710033015	-0.0460319281	0.0906783647	-0.0008874403	-0.0290985811	0.083347739	0.0155120007	0.1004247237	0.1001876746	0.0997930072	0.0992413423	0.0985335479	0.0	0.0	0.0521411749424771	0.009314822508827	8.676591837095197e-05	0.002718702124382	0.1029330048873475	0.0071026634709311	5.044782838130033e-05	0.0105952034951387	0.0904698101513901	-0.0025391722695785	0.0081847865488285	6.447395814596877e-06	-0.0003863855685285	-0.0001974755458005	3.8996591189205376e-08	1.4929380756709216e-07	-0.0003271348695916	0.0001229023975393	1.0701722290271313e-07	1.5104999320908138e-08	0.0006979368510293	0.0002979793523797	8.879169444462543e-08	4.871158480246953e-07	0.0	0.0
542.2710989820088	-0.5020973550040253	294057.9447911556	0.2521017539020382	592.0676328071258	-1.2451063432033609	350544.0818178336	1.550289805885245	505.2677719593048	-0.532501220703125	255295.52138072005	0.2835575500503182	506.8292392942354	400.24364085597847	0.8676739999999998	14.987228	0.0646253671924881	0.0371404071365856	-0.0087968148	-0.0600716989	-0.1278483194	-0.0411974277	-0.0174754551	-0.1668004514	-0.1162850398	-0.0546242334	-0.0054968259	-0.0324307598	0.0718553517	0.0122907827	-0.0359263432	-0.0130710962	0.1491782354	-0.0257397767	0.0459457263	-0.0527470537	0.0159946764	-0.0357087621	0.0683586033	0.0867826238	0.0622644154	0.0293633125	-0.1479814745	0.0666137732	0.005828953	-0.0975689756	0.1283272451	0.0261880899	0.0622805715	0.0463393781	-0.0344321997	-0.0747573635	0.0466545453	0.012925669	-0.031923666	-0.0155010445	-0.1112809013	0.0090434058	-0.1293073138	-0.2049446704	-0.0511799615	-0.0400672489	0.0799830645	-0.0449699254	0.0106394715	0.0395857582	-0.1686297248	0.0853936621	-0.0818970047	-0.0211064876	-0.0244668395	0.0534319779	0.1091029416	0.042839896	-0.0241067214	0.046264975	0.0900567201	0.0064414928	-0.0677784944	0.0517738316	-0.0261114774	-0.0016520427	0.0824385505	-0.103926655	-0.0621330019	-0.0212085913	0.0145321302	0.1218346597	0.0196286039	-0.1135105143	-0.0533468563	0.0361068633	0.0990523684	-0.0031008272	-0.0852757524	0.0833102781	0.027329327	-0.0152206202	0.1049880251	0.1008188882	0.0896200124	0.0314702042	-0.0996717855	0.05140157	0.1894510657	-0.0945264089	0.1485155084	-0.0320216472	0.0630924624	-0.0265464898	-0.0788794315	-0.0007851546	-0.0307719294	0.0436164902	-0.1007724198	-0.1577728055	-0.061122526	-0.0589507974	-0.0610109504	-0.0216317009	0.0126537173	-0.0029849245	0.0220420703	0.0053002347	-0.0553727835	-0.0656832063	0.0115525303	-0.0607264178	0.0097166759	-0.0957578407	0.0279451011	-0.0642724414	-0.0531637996	0.0099755294	-0.0425674419	0.1003488477	0.0998845239	0.0991122417	0.0980343822	0.0966542685	0.0	0.0	0.0570951721059174	0.0049539971634402	2.4542087895374515e-05	0.0032598586778043	0.1037066904595036	0.0007736855721561	5.985893645625279e-07	0.0107550776460632	0.1188874837551168	0.0284176736037266	0.0141342337936231	0.0008075641730479	-0.0006068348716949	-0.0002204493031663	4.8597895266551335e-08	3.682485615049657e-07	-0.0005841718056434	-0.0002570369360517	3.4125669850867024e-07	6.60679864948971e-08	0.0005658228731842	-0.0001321139778451	1.7454103142055583e-08	3.201555238184233e-07	0.0	0.0
541.8079028652114	-0.4631961167973486	293555.80360719835	0.214550642616143	593.1160064313397	1.0483736242138093	351786.59708506096	1.0990872559471974	504.6075669229031	-0.6602050364016918	254628.79659585212	0.4358706900901592	506.24278203528047	401.7414242984684	0.871321	15.050221	0.1072455317836663	0.0610960966028451	0.0692740877	-0.0602842625	-0.0661993463	0.0436297178	0.0597656815	-0.0735839117	0.0061322847	0.0909302996	-0.06455795	-0.101636981	0.0644655624	0.0155256051	-0.0383869156	-0.0062292983	-0.0072309818	-0.1226186793	0.1048849791	-0.0353585175	0.0854931064	0.0169838693	-0.0495533873	-0.0751698524	0.0476338472	-0.0438798034	-0.130910161	0.010614447	-0.0232051832	0.0308641479	0.001950582	0.0264645258	0.0787854975	-0.0342284476	0.0391296297	0.0552022258	-0.0099668675	0.053382748	0.0756657531	-0.2056016242	0.0196169666	0.0036901923	0.075088367	0.0106433048	0.1037509006	0.0326523115	0.0556199843	0.0688034294	-0.1303520802	0.0817154977	-0.0160688078	-0.082458924	-0.0109641408	-0.0375111946	-0.1419637327	0.0128279024	0.0367714532	0.0375851606	-0.0257519688	0.0225183961	-0.1183795211	0.0480714532	0.0119883235	0.0597372791	0.0071309369	0.0876915717	-0.0101807444	-0.1027432995	-0.0209897669	-0.0303753875	-0.0149566923	-0.0037155473	0.036493335	0.0015799502	-0.0482964923	-0.000282087	0.0399020605	-0.1066709352	-0.0161358276	0.0696616891	0.0795447689	0.1655159078	-0.0632613635	0.1190584869	-0.0358541432	0.0700778538	0.0523264764	0.0402285048	0.0797888107	-0.0474717318	-0.0009632822	0.0971295616	0.1000558181	-0.0962881735	-0.028126074	0.0950103117	-0.1091394213	0.0072631351	-0.0280182767	-0.1807812745	0.051036403	0.0446637228	-0.0328068197	0.0423163903	0.0247208694	0.1002858247	-0.1140077345	0.0203475015	-0.1105712102	0.1589548732	-0.0280403703	-0.069414546	0.1965137953	-0.19108322	0.0745788493	0.0345684558	-0.0108876535	-0.0184633783	-0.1138331041	0.1002477094	0.0994807979	0.0982069551	0.0964326722	0.0941669905	0.0	0.0	0.0493673396399003	-0.007727832466017	5.9719394622827886e-05	0.0024371342231212	0.0694902641303514	-0.0342164263291522	0.0011707638307382	0.004828896808906	0.1475945125296789	0.028707028774562	0.0217841401288735	0.0008240935010635	-0.0012583285851426	-0.0006514937134477	4.244440586618738e-07	1.5833908281869774e-06	-0.0006378395840096	-5.3667778366200025e-05	4.0683933492953954e-07	2.8802304347635674e-09	0.0005390994807194	-2.672339246480001e-05	7.141397048277296e-10	2.906282501119267e-07	0.0	0.0
541.4979264604176	-0.3099764047938151	293220.0043609318	0.0960853715288991	593.3386475185179	0.2226410871782036	352050.750639104	0.0495690536998924	506.2299724817276	1.6224055588244823	256268.78503885068	2.632199797304581	507.9610553891152	397.18175924097307	0.8592689999999998	14.842051	0.1107359650373571	0.0521820133202781	0.0645508259	-0.0300482976	-0.0339209756	-0.0878926834	0.0026224741	0.0596294723	-0.0942386953	0.0226457389	0.0378271732	-0.0199320486	0.0619942794	0.0967924874	-0.0958000084	0.010298595	0.0008229598	-0.0318814438	0.0103833087	-0.049396766	-0.1068251638	0.0678041958	0.040470141	0.0602304157	-0.0979824448	-0.0634839103	-0.1292970247	0.1724355381	0.0430690404	-0.0082560394	-0.0176645235	0.0627289855	0.0051705649	-0.0087767256	0.1543504356	-0.043901582	-0.0743122375	-0.0422858675	-0.0228144613	-0.0283239511	0.0919504966	0.0353952662	0.0478435416	0.0072421017	-0.0567454204	-0.0282615554	-0.0654620629	-0.0614601612	0.0042476794	0.0367070722	-0.0789362587	0.1079214487	-0.0352739458	0.0244906667	0.0003418773	-0.0724961731	-0.0564043459	-0.0060685874	-0.0484964941	-0.040397831	0.0835310564	-0.1314751546	0.0289592009	-0.0080131541	0.1339296156	0.0597645726	0.0615727589	-0.1652888566	0.0203607393	0.0254033322	-0.0287640792	-0.0510015031	0.0055277415	-0.028910678	0.0513783957	-0.0873410646	-0.031493265	0.0458811578	-0.0540724624	0.0617261854	-0.0015808001	0.0200496293	-0.0233887375	0.0593206804	-0.0597761037	0.0395243571	-0.0288434059	-0.1637691308	0.0664896729	0.015906401	0.0334592405	0.0147424183	0.0109341506	-0.101166147	0.0952686908	0.0825471428	-0.0297190078	-0.0329123816	0.0202262282	-0.1715652835	0.0212211525	0.0341372208	0.0898318692	-0.0441012053	-0.0774876921	-0.0775625743	0.0040643541	-0.0150148161	0.0246377993	0.0663645332	0.0807818006	-0.0489757698	0.0430139689	-0.0746483873	0.0176266355	0.1182944616	-0.0173720198	-0.0161106387	-0.0344082762	0.1001213343	0.0989769033	0.0970791982	0.0944426619	0.0910873598	0.0	0.0	0.0583269086870217	0.0089595690471213	8.027387751013583e-05	0.0034020282769841	0.1111519020608966	0.0416616379305452	0.0017356920750558	0.0123547453317551	0.1409968062787783	-0.0065977062509005	0.0198800993808153	4.352972777317268e-05	-0.0015378768754353	-0.0002795482902927	7.814724660557175e-08	2.3650652839986417e-06	-0.0011126771922811	-0.0004748376082715	1.238050534222552e-06	2.254707542289985e-07	0.0002231443431078	-0.0003159551376116	9.982764898316508e-08	4.979339786101158e-08	0.0	0.0
541.0770303492147	-0.4208961112028646	292764.35277152504	0.1771535364256942	591.1224513023905	-2.2161962161274005	349425.752433747	4.911525668377408	505.2460914850235	-0.9838809967041016	255273.61296089276	0.9680218156754564	507.0484514868792	392.3335725223745	0.946881	16.355362	0.1277339937254105	0.0719122440440734	0.0583725523	0.0581439039	-0.0230057432	0.0713309998	0.0295536967	-0.0901247997	0.0169501062	-0.0010050465	0.0068338433	-0.0807959323	0.0828560035	-0.0917221926	-0.0749002457	0.0399730414	0.03718829	0.0337902279	0.0794777291	0.0760474087	0.0169237333	-0.0047261311	-0.0186641677	-0.0140293683	0.0613000381	0.0857121176	-0.126677703	-0.0229705845	-0.1448033549	0.0074975663	0.0709198401	0.030154775	0.0529192012	-0.0575523468	0.0182853085	0.0200473537	-0.0738378174	-0.0266492083	-0.0305711467	0.1507109532	0.011390115	-0.0606478164	-0.0112459993	0.0158357563	0.0069649069	-0.0765753529	0.0050661593	-0.0806590732	0.043137756	-0.0067649845	0.0136956593	-0.0027513761	0.0850223945	-0.0672737518	0.0419876868	-0.0227638005	0.1222861527	-0.0334341109	0.0127532086	-0.0028314257	-0.0449145279	-4.44662e-05	-0.0342347853	0.0342291728	-0.0882553791	0.0120345438	-0.0211443811	-0.1609325181	-0.084575298	-0.1036864954	0.0757548454	0.0730760134	0.1290717771	0.0646922359	0.0580737628	-0.0591720414	0.0258485906	-0.0051407997	-0.0010731807	-0.0038871735	-0.0862976634	-0.0905239197	0.0303324511	-0.0872136405	-0.0202656031	0.042834813	-0.0829344634	-0.04810659	-0.0198847365	-0.0310783282	0.0243007083	-0.0268119174	0.0024901999	0.0276024618	-0.0433837979	0.0293231246	-0.0008657096	0.0602303461	-0.1163410982	-0.1316634044	0.023740245	0.014146731	-0.0287565561	0.0833595202	0.0563498268	0.0152179283	0.013192901	0.0419149739	0.0086216215	-0.0415076267	-0.0676344381	0.015850531	0.0456612676	0.0753480072	-0.0925667878	0.02092564	0.0321753538	0.0326385875	0.0063378349	0.0999697542	0.0983733472	0.0957315257	0.0920723643	0.0874347489	0.0	0.0	0.0531208406563195	-0.0052060680307021	2.7103144340299476e-05	0.002821823712034	0.0987044302613355	-0.0124474717995611	0.0001549395542008	0.0097425645532148	0.1024255814104861	-0.0385712248682922	0.0104909997272761	0.0014877393878403	-0.0006613701727441	0.0008765067026912	7.682639998625997e-07	4.374105053955608e-07	-0.0007046220662993	0.0004080551259817	4.964922563158952e-07	1.665089858400226e-07	0.0003687670949719	0.0001456227518641	2.120598586047325e-08	1.3598917033401436e-07	0.0	0.0
540.2281048591376	-0.8489254900771357	291846.40527969535	0.720674487702705	589.7998983515133	-1.3225529508771388	347863.9200954554	1.7491463078738274	505.1122128665447	-0.133878618478775	255138.3475869376	0.0179234844857854	506.6381587853128	389.6209142917895	0.896323	15.482069	0.0590034670192414	0.0342519354376396	0.0296901477	0.0408827129	0.1632953152	-0.0210502811	-0.0278798719	0.0098836128	0.084392228	-0.0664952277	0.1062541957	-0.1147127483	-0.0463992583	0.0185528274	0.0427075554	-0.0161069503	-0.0461067855	-0.0354726149	0.0396127681	0.0361694722	0.0600692287	0.0648201408	0.0611953998	0.0168141451	-0.0500110687	0.0892820914	-0.0295590199	0.0210667411	0.0065371105	-0.0047767559	-0.0713026968	0.0878047433	0.0042806926	-0.0293222261	0.1027433326	0.0722124913	0.0495736032	-0.0373046625	0.0377715962	-0.067070509	-0.0944676523	0.0240279955	-0.0148363587	-0.0359387669	0.043964965	0.0138392765	-0.091548139	-0.074561617	-0.1212839763	-0.2031276679	0.0321423882	0.0418396549	0.0961139516	-0.0216437674	0.0856988185	0.1084017624	-0.0325201329	0.1266077295	-0.0953567071	0.0981435974	-0.0089204234	-0.0719595331	0.051023083	-0.0349168109	-0.0654526489	-0.0018832669	0.0421695459	-0.0683395942	0.0152976851	0.0199670529	-0.0300903431	-0.1015545152	-0.0691684506	-0.0062140769	0.0947811989	-0.0194568008	-0.1000291329	-0.0263054118	-0.0795779137	0.0326841702	-0.0606274863	0.0670621879	0.0634577246	-0.0638823456	0.0491015974	0.103243834	0.0313701327	-0.0231593679	0.0334583124	-0.1518652646	-0.0588007483	-0.0863080878	-0.1230254372	-0.1055834615	-0.0141666117	0.0019209765	0.0248842237	-0.0114255868	0.042554649	-0.1117508837	0.116619388	-0.0149687848	-0.0760751581	0.0527240365	-0.0774636505	-0.0361260668	-0.0827866531	0.0289880342	0.0165128623	0.0277900476	-0.0747547844	0.0247211721	-0.1211180967	0.0442531471	0.0102063061	-0.0142744159	-0.0162760935	0.0497626794	-0.0510085511	0.0997930072	0.0976707375	0.0941669905	0.0893313237	0.0832321342	0.0	0.0	0.0581475947671066	0.005026754110787	2.526825689031497e-05	0.0033811427771996	0.0789607960793148	-0.0197436341820207	0.0003898110907134	0.0062348073174791	0.1000615086930025	-0.0023640727174836	0.0100123055219198	5.588839813550336e-06	-0.0001564135187017	0.0005049566540424	2.549812224616961e-07	2.4465188832647054e-08	-0.0006900196881955	1.4602378103800068e-05	4.76127170097415e-07	2.1322944628633963e-10	0.0002509460069391	-0.0001178210880328	1.3881808785232811e-08	6.297389839867884e-08	0.0	0.0
