global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44
701.37329811057	n/a	n/a	491924.5033024985	948.8721306253468	n/a	900358.3202774852	n/a	530.9613801461679	n/a	281919.9872067234	n/a	613.8810836212544	868.6294898561612	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.002488487169046	n/a	6.192568390506575e-06	n/a	-0.0666868982192454	n/a	n/a	0.0044471423941039	-0.0264345951301052	n/a	0.0006987878196925	n/a	-0.0051350219214473	n/a	2.636845013374432e-05	n/a	0.0002109982968487	n/a	4.4520281273052126e-08	n/a	1.0417390122886665e-06	n/a	1.0852201697241665e-12	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
556.8771181889332	-144.49617992163678	20879.146011946028	310112.12476241105	684.314299453645	-264.55783117170176	468286.060436733	69990.84603427465	437.1479931584111	-93.8133869877568	191098.36792242623	8800.95157811462	478.89229168469393	688.8488121032715	10.244047	312.422394	0.7548748515864605	0.4510801998948583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0590181935040448	-0.0565297063349988	0.0034831471644808	0.0031956076983212	0.191688613721098	0.2583755119403433	0.0667579051704345	0.0367445246303163	-0.0662088083433829	-0.0397742132132777	0.0043836063022508	0.0015819880367352	0.001437168882022	0.0065721908034693	2.065454395452366e-06	4.319369195720644e-05	-0.0004439414375809	-0.0006549397344296	1.9708400000139614e-07	4.28946055734715e-07	0.0007778196030702	0.0007767778640579	6.050033349202836e-07	6.03383850090371e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
540.8768919998241	-16.00022618910907	256.0072381026518	292547.8122993894	634.5490921291374	-49.76520732450763	402652.5503219125	2476.575860051228	434.2300855848524	-2.917907573558693	188555.76722702823	8.514184607831183	462.2945008096816	653.208032571586	1.962502	59.852272	0.3564106641419161	0.1895908634054623	-0.0255194033	-0.0980677289	0.1085085247	0.0369943498	-0.0216044607	0.0456531862	0.0067281402	0.0678439207	0.026983857	0.0229187696	-0.0499299826	0.076741585	-0.0829365449	0.0048258764	0.098243033	-0.0006836295	0.0379902946	-0.0733738139	0.131181114	-0.0314285152	0.0222665622	-0.0147239357	-0.0486669624	0.0264391311	0.0239640242	-0.0216729346	0.0079445139	-0.0336774244	0.0369596241	-0.0201988855	0.1353713675	-0.0096207164	0.0436339121	0.0301451649	-0.0517053855	0.0151102552	-0.02623927	0.0094711253	-0.0158240289	0.0720082421	-0.041118769	0.0432632362	-0.0216345929	0.0031321635	-0.0036917685	0.1005006188	0.1004911309	0.1004753183	0.1004531821	0.1004247237	0.0	0.0	0.0001206628171388	0.0591388563211836	1.4559515439871489e-08	0.0034974043269775	0.0590925408140776	-0.1325960729070203	0.0175817185503638	0.0034919283798634	-0.1041818329172201	-0.0379730245738371	0.0108538543099915	0.0014419505952852	0.0037242094555711	0.0022870405735491	1.386973606896519e-05	5.230554585059796e-06	-0.0005917390201353	-0.0001477975825543	3.50155067950685e-07	2.184412540892468e-08	0.0006786035523762	-9.921605069400006e-05	4.60502781297598e-07	9.843824715314391e-09	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
537.4089957110834	-3.4678962887406897	12.02630466946145	288808.4286711953	623.3414696687778	-11.20762246035963	388554.5878088318	125.61080121395764	432.0971791302716	-2.132906454580791	186707.97221233803	4.5492899439924	457.5174663881712	647.6319700350427	0.8925659999999999	27.22142	0.2332265602107707	0.1149661581273303	-0.0160283829	-0.0233550598	0.0510280175	0.0524431154	-0.0332683706	-0.0159110894	0.0285636656	-0.023106895	-0.0007575865	-0.0731857497	-0.0364834121	0.0876304192	0.0107531606	0.0272367572	-0.0037547875	0.012936989	-0.0528786199	-0.023064445	0.111172152	0.022434551	0.0661096662	-0.015364093	-0.0345683057	0.0285886537	0.0031365511	0.0044793065	0.0180706216	-0.0324839181	0.0267218328	-0.0099514136	0.078915282	0.0196596888	0.0218488977	0.0554139695	-0.0340786013	-0.007185347	-0.0028354766	-0.0496824604	-0.0460212532	-0.0069055808	-0.0578803843	0.0082744103	0.0131539689	0.1342324706	-0.0317973825	0.1004753183	0.1003899448	0.1002477094	0.1000486926	0.0997930072	0.0	0.0	0.0186115786384419	0.0184909158213031	0.0003463908594149	0.0003419139679105	0.0087267703273994	-0.0503657704866782	0.0025367108367167	7.615652034717861e-05	-0.0610951779695057	0.0430866549477143	0.0037326207711255	0.0018564598345834	0.0023101411077119	-0.0014140683478591	5.336751937540365e-06	1.999589292417247e-06	-0.0013289018242168	-0.0007371628040815	1.7659800584067389e-06	5.434089997213e-07	0.000953036779537	0.0002744332271608	9.082791031502564e-07	7.53135961698913e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
535.7656160042976	-1.6433797067858222	2.700696860675455	287044.7952924645	619.2497636242026	-4.091706044575176	383470.2697486308	16.742058355213032	432.21156890304	0.1143897727683906	186806.8402936273	0.013085020114004	456.7683791148512	646.3107793164102	0.712183	21.720112	0.1498681823057674	0.0721087562265424	-0.0154382887	-0.0046528717	0.0114504461	0.029031706	-0.0237550464	0.0730774975	0.0094106386	-0.0315915621	0.0393943202	-0.04111233	-0.0802211499	0.0218231662	0.038068685	0.0042607786	-0.0336286963	0.0361911072	-0.0081119796	-0.0465251534	0.0332498212	0.0396577069	0.1293577658	-0.0130191981	-0.0477044346	0.0181542697	-0.0102350142	0.0093571409	-0.0083961462	0.0034307395	0.0137117344	-0.0073686986	0.0355175029	0.0111324806	0.0206785697	0.0220435109	-0.0211349765	-0.0557323046	-0.0167332556	-0.0320378814	-0.0026300968	0.0288576863	-0.0582528783	0.0123402626	0.0217966541	0.0792234183	0.015364815	0.1004247237	0.1001876746	0.0997930072	0.0992413423	0.0985335479	0.0	0.0	0.0314832016536001	0.0128716230151582	0.0009911919863612	0.0001656786790443	0.0438615832020303	0.0351348128746309	0.0012344550757353	0.0019238384809886	-0.076588893096499	-0.0154937151269932	0.0058658585457469	0.0002400552084364	0.0021112338198596	-0.0001989072878523	4.457308242118958e-06	3.956410916075776e-08	-0.0023224356792066	-0.0009935338549898	5.393707484051822e-06	9.871095210108932e-07	0.0014879562624746	0.0005349194829375	2.2140138390373806e-06	2.861388532262292e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
535.2679536999931	-0.4976623043045265	0.2476677691256911	286511.78225817793	618.5273455557739	-0.7224180684287376	382576.0772002717	0.5218878655923082	431.65282002201786	-0.5587488810221544	186324.15703296053	0.3122003120435096	455.5578618109981	644.9585758318567	0.579367	17.669514	0.0889951089875667	0.0566139098079267	-0.0127628648	0.0013065532	0.0075479853	0.0073106837	-0.0123103081	0.0308038172	0.0044222229	-0.0531763213	0.0233275372	-0.0276019767	-0.0255434932	-0.0485275278	0.0646525391	0.0063282011	-0.0505783092	0.0348838946	-0.025613562	-0.0146640808	-0.0088895706	0.0236664132	0.1580520093	-0.012918007	-0.038057004	0.0317587383	-0.0051200221	0.0155206763	0.0098256958	-0.0125367097	0.0041925728	-0.0164935341	0.0506333285	0.0148798829	0.0304502144	0.0521861656	-0.046605747	-0.0502870466	0.0234787544	-0.0404204797	-0.0233676016	0.0399189194	-0.0670997475	-0.0063962336	0.0369232093	0.0886839873	0.0281226207	0.1003488477	0.0998845239	0.0991122417	0.0980343822	0.0966542685	0.0	0.0	0.0367104678763468	0.0052272662227466	0.0013476584517002	2.7324312163468524e-05	0.0523635590787705	0.0085019758767402	7.228359380867234e-05	0.0027419423193958	-0.0667694537321992	0.0098194393642997	0.0044581599516962	9.642138942916042e-05	0.0031804143520647	0.0010691805322051	1.0115035450819128e-05	1.1431470104463813e-06	-0.002268846820401	5.358885880560023e-05	5.147665894443727e-06	2.871765788086557e-09	0.0016741154219395	0.0001861591594649	2.80266244597567e-06	3.4655232652678084e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
534.429514790389	-0.838438909604065	0.7029798051380535	285614.9062790906	615.3854882956962	-3.1418572600777	378699.2992049324	9.87126704270295	432.13920706289787	0.4863870408800039	186744.29428095013	0.2365723535360066	456.2908285116848	646.3958461269451	0.552583	16.852636	0.0587169413514898	0.0282378407749905	-0.0163525934	0.0208587417	-0.0539705398	-0.001983617	0.0291361448	0.0273218811	-0.0117871521	-0.0481752554	0.0593469301	-0.0131986641	0.0007367914	-0.0582795631	0.0684777722	-0.0130116773	-0.05562468	0.0570796493	0.0083860014	0.012288896	-0.054087665	0.0297236163	0.0805320114	-0.0104122472	-0.0492958391	0.0229766645	-0.0135019144	0.0092841174	-0.0066249934	0.0120826076	-0.0115313911	-0.0078425378	0.0385464017	0.0083724747	0.0253075601	0.0341608543	-0.03350791	-0.0571456407	0.0022752447	-0.0287284763	0.002241025	0.0311987793	-0.0499920915	-0.0175792569	0.0364031469	0.0800375559	0.0433582096	0.1002477094	0.0994807979	0.0982069551	0.0964326722	0.0941669905	0.0	0.0	0.0520198630050714	0.0153093951287246	0.0027060661470663	0.0002343775792074	0.0377406245411719	-0.0146229345375986	0.0002138302144908	0.0014243547407577	-0.0757918883360559	-0.0090224346038566	0.0057444103375451	8.140432618087075e-05	0.0034819772678646	0.0003015629157998	1.2124165693925824e-05	9.094019218573753e-08	-0.0022479731596112	2.087366078979986e-05	5.053383326332362e-06	4.3570971476762807e-10	0.001746922386976	7.280696503650006e-05	3.0517378261179253e-06	5.300854157826142e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
533.787078994993	-0.642435795396068	0.4127237512061785	284928.6457020068	613.2818240555081	-2.1036642401880954	376114.5957168512	4.425403235446157	431.9571083916558	-0.1820986712420449	186586.9434900807	0.0331599260681183	455.6054877269117	642.692104515756	0.546172	16.657118	0.1540538764053518	0.0776608616857208	-0.01265281	0.0345625846	-0.0678553362	-0.0048895431	0.0507273976	0.0198774293	0.0003289683	-0.0542253984	0.0510108414	-0.0248024093	-0.0088958662	-0.0687703551	0.0276653588	-5.55659e-05	-0.0648880854	0.0639884148	-0.0102844034	-0.0053245869	-0.0607286775	0.0055815658	0.0629830865	-0.0119165882	-0.039527515	0.0203407086	-0.0144003153	0.0012193315	0.0021968119	0.001527024	0.0004572898	-0.0277099758	0.0253245588	0.0072626298	-0.0133192131	0.0552682271	-0.0190268974	-0.0355675824	-0.0143599928	-0.0361983816	-0.0076242184	-0.0058425307	-0.0303863982	-0.0011246358	-0.0087771563	0.0796963654	0.00216969	0.1001213343	0.0989769033	0.0970791982	0.0944426619	0.0910873598	0.0	0.0	0.0710290022017261	0.0190091391966547	0.0050451191537728	0.0003613473729977	0.0500563524810644	0.0123157279398925	0.0001516771546894	0.0025056384237085	-0.0625151515576263	0.0132767367784295	0.0039081441742729	0.0001762717394837	0.0023238734929807	-0.0011581037748839	5.400388011378319e-06	1.3412043534003395e-06	-0.0014112528200607	0.0008367203395505	1.991634522129278e-06	7.001009266175042e-07	0.0019411437223491	0.0001942213353731	3.76803895081532e-06	3.772192711411019e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
534.9972662399209	1.2101872449279654	1.4645531677863393	286222.0748841888	615.3148323375093	2.0330082820012194	378612.3428945372	4.133122674685549	433.18155825579606	1.2244498641402402	187646.26241291963	1.4992774697930529	456.819181418117	645.9463295420264	0.644344	19.651175	0.1289937154520675	0.0643788107082364	-0.0156664388	0.0101415845	-0.0442444658	0.0173107139	0.0411175599	0.0798177184	-0.0170930819	0.0073123728	0.0491577117	0.0022620063	-0.0044865757	0.0275572757	-0.0108631234	-0.0089142905	-0.0133886608	0.0296979039	0.0390241163	-0.0089680763	0.0237921654	0.0104667433	0.0100002434	-0.0095248686	-0.0507289488	0.0070122893	-0.0105955628	-0.0112925258	-0.0098727229	0.0037389563	0.0054325519	-0.0147781471	0.0380411202	-0.0102783664	-0.0109238438	0.0171382836	-0.0042811931	-0.0457669217	-0.0445947184	0.0005746923	0.0222246612	0.049529447	-0.0253859902	0.0053486994	-0.0115249073	0.0435244801	0.0597903962	0.0999697542	0.0983733472	0.0957315257	0.0920723643	0.0874347489	0.0	0.0	0.0403125911560948	-0.0307164110456313	0.0016251050057184	0.0009434979075241	0.0876940228325509	0.0376376703514865	0.0014165942294871	0.0076902416405559	-0.098642307207676	-0.0361271556500497	0.0097303047712535	0.0013051713753629	0.0023940777695506	7.020427656990015e-05	5.731608366656376e-06	4.9286404487030315e-09	-0.0014011707273817	1.0082092678999907e-05	1.963279407271362e-06	1.0164859278794351e-10	0.0015311805235	-0.0004099631988491	2.344513795545734e-06	1.680698244105868e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
536.6053892103893	1.6081229704683435	2.5860594881479297	287945.3437296334	618.3967368221847	3.08190448467542	382414.5241123264	9.498135252662465	433.0421466120967	-0.1394116436993613	187525.50074241267	0.0194356063989576	456.9173580121391	650.2131664069594	0.69294	21.133253	0.3063585576944144	0.1567028735618092	-0.0201816664	-0.0078772605	0.0144194842	0.0269397718	0.0025025259	0.0321053383	-0.0119309812	-0.0025602327	0.0176563988	-0.0340936583	-0.0229293157	0.0612793453	-0.0232693548	-0.0043850534	-0.0140957764	0.0139878803	0.015132085	-0.0137050509	0.0848797452	0.0171610414	-0.0582941984	-0.0180428728	-0.0466119536	-0.0121573704	-0.0324843954	-0.0023549747	-0.0082108006	-0.0185258271	-0.0262579943	0.0219927464	0.0542770431	-0.0266091656	0.0096656956	0.0030828416	-0.0081729771	-0.0157077685	0.0280138696	-0.0282285285	0.0127365547	0.0407764943	0.0014074195	0.0355891996	0.0642452778	-0.0158572572	0.0238605825	0.0997930072	0.0976707375	0.0941669905	0.0893313237	0.0832321342	0.0	0.0	0.031682905950376	-0.0086296852057188	0.0010038065294603	7.447146674980195e-05	0.0317615905897525	-0.0559324322427984	0.0031284369765952	0.001008798636791	-0.1713497418592382	-0.0727074346515622	0.0293607340352275	0.0052863710536111	0.0045812830015909	0.0021872052320403	2.098815394066573e-05	4.7838667270644645e-06	-0.0024837657110228	-0.001082594983641	6.169092107252595e-06	1.1720118986048731e-06	0.0014192006272947	-0.0001119798962052	2.0141304205136697e-06	1.2539497154149756e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
