global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
815.3332070963451	n/a	664768.2385940115	n/a	1167.350369152722	n/a	1362706.884360996	n/a	615.9252349992865	n/a	379363.8951089264	n/a	685.4892908645301	902.8520944634956	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	-0.0012461407305437	n/a	n/a	1.552866720319986e-06	-0.0712721998842909	n/a	0.0050797264763463	n/a	0.4499859695685586	n/a	n/a	0.2024873728085557	0.0015629954464609	n/a	n/a	2.442954765657508e-06	-8.309210901047415e-05	n/a	6.904298579808519e-09	n/a	-0.0001179351951497	n/a	n/a	1.3908710254997824e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
645.836585707832	-169.49662138851306	417104.8954387498	28729.104662120943	801.3962291683163	-365.9541399844056	642235.9161251965	133922.43257172595	514.3592140046792	-101.56602099460736	264565.40103151137	10315.656620677022	543.0522849090542	689.2011909682956	17.159057	320.318054	0.7298825845003316	0.4600964463027917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.0099461876627628	-0.0087000469322191	7.569081662281497e-05	9.892664902289492e-05	0.040500452481254	0.1117726523655449	0.0016402866511863	0.0124931258168289	0.0146759577097697	-0.4353100118587888	0.1894948064244989	0.0002153837346989	-0.0010350549392784	-0.0025980503857393	6.749865806840126e-06	1.0713387273246122e-06	0.0002637831632441	0.0003468752722545	6.958155721106351e-08	1.2032245450168498e-07	0.000419136613732	0.0005370718088817	2.884461278954613e-07	1.7567550097072777e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
623.0360090077628	-22.8005767000692	388173.8685203211	519.8662978557385	714.7947332021353	-86.601495966181	510931.5106135117	7499.819103580465	509.2423549054057	-5.116859099273484	259327.7760296032	26.182247041817845	527.1711724707698	646.0255154799283	3.075225	57.407013	0.1881827329169055	0.0918992564855981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0073586062042494	0.0025875814585134	6.695577804442335e-06	5.414908526921776e-05	-0.0208312553378817	-0.0613317078191357	0.000433941198952	0.0037615783840118	0.0616222587422328	0.0469463010324631	0.0022039551806306	0.0037973027724946	-5.504495832493275e-05	0.0009800099809534	9.60419562768415e-07	3.0299474369935836e-09	0.0005689950949949	0.0003052119317507	3.237554181282552e-07	9.315432328305497e-08	0.0001580156743004	-0.0002611209394316	6.818414500964132e-08	2.4968953324610096e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
617.9990560728181	-5.036952934944679	381922.8333068942	25.37089486884782	689.0297201345633	-25.765013067572	474761.95522871456	663.8358983721558	508.8178602244756	-0.4244946809300813	258895.614883414	0.1801957341379315	523.3677901093328	630.5025136421272	1.350684	25.214006	0.1109146564790555	0.0575050063837826	-0.1077200394	-0.1346050161	0.0031633129	0.0011852968	-0.0429112271	0.0523158862	0.1578119269	0.0384820377	-0.066557812	0.2538025437	-0.06086645	0.0159847317	-0.0514792828	0.0783333928	0.1439858584	-0.0081147506	0.096434169	-0.1033367206	0.0576556646	-0.0635771825	-0.0067604285	0.0679440223	-0.0893220485	0.1148597569	-0.1251993019	0.211837673	-0.0722343317	0.0224192578	-0.0991149569	0.0329536212	-0.002205601	0.0504898033	-0.0374396724	0.0564067807	-0.0648660355	0.0432853168	-0.0196275665	0.1489498313	-0.1343843266	0.0609595095	-0.0150654868	0.0693259564	-0.0074789758	0.0357323464	-0.015418462	0.0299633551	-0.0957675658	5.68466e-05	0.0809013515	-0.0170146406	0.1447317988	-0.132997481	0.0251856491	-0.036266363	0.0223732144	0.0540791842	-0.0824257096	0.1929760004	-0.0303200894	0.1880921968	-0.0953008505	0.1402666611	0.0716867658	-0.0488277477	0.0562330674	-0.1111270427	0.0483373523	-0.2154858859	0.0807223206	-0.0965175258	0.0476260587	-0.0395809751	0.0532370155	-0.0123031258	-0.0701173455	0.033045906	-0.1268774874	0.056861473	-0.1286202825	0.0752341365	-0.0353630979	0.0161144958	-0.0371757566	0.1008391687	-0.1454336332	0.0502725801	-0.0616863394	0.046406155	-0.1091919146	0.0551320633	0.1546253622	-0.0659367557	0.0482388359	-0.0596330665	0.1267810215	-0.0140484097	0.0047109459	-0.0686978805	0.0212016078	-0.0104284148	0.0622822805	-0.0458915512	0.0205851622	-0.0844182033	0.0545197202	-0.0215366232	0.1546949056	-0.1051139564	0.0618842565	-0.0760422539	0.0835882591	-0.0661814979	0.1007553414	0.1007457326	0.1007297186	0.1007073005	0.1006784796	0.0	0.0	0.0	-0.0144446100786552	-0.0070860038744058	5.021145090809402e-05	0.0002086467603243	-0.06791734511485	-0.0470860897769682	0.0046127657674496	0.0022170998504847	0.0355740181694557	-0.0260482405727771	0.0006785108369372	0.0012655107687207	-0.0002030001813651	-0.0001479552230401	2.1890748024865638e-08	4.120907363426349e-08	0.0008769996583033	0.0003080045633084	7.69128400664105e-07	9.486681101879824e-08	8.901555088115841e-08	-0.0001579266587495	2.4940829543786976e-08	7.923768298676103e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
616.4813882236285	-1.5176678491895927	380049.3020261322	2.3033157004637643	682.8030352893177	-6.226684845245586	466219.9850003052	38.77160416201105	508.38492434427616	-0.4329358801994658	258455.23130053535	0.1874334763640862	522.6454737536329	628.4647433029085	1.062914	19.842031	0.1638315857687512	0.1166969837474577	-0.0892094238	-0.1059535098	-0.0119984533	-0.1673400558	-0.0152934108	0.0581493528	0.0192303264	0.1364290493	0.0481837258	0.1898985517	0.03002316	-0.0289738645	0.0103254465	-0.0902707764	0.1293263379	-0.114221898	0.0930569623	0.0752874905	0.0164793983	0.0258761316	-0.0815824627	0.1167975933	0.0211678757	0.0269032093	0.0728084075	0.0577039035	-0.0114675213	-0.04913355	-0.076109594	0.0147735537	-0.0338282664	-0.0358098576	0.0653532421	-0.0316805504	-0.0113891544	-0.0211733862	0.0619401053	0.07747818	-0.0162906453	0.0080828134	-0.0103916846	0.0094975658	-0.0595145761	0.0088975297	0.152985169	0.0405247816	-0.0612802396	0.1107798559	0.0169240253	0.0962547539	0.1079840811	0.0495744791	-0.055627943	-0.1099800566	-0.1124790245	0.0093896859	-0.146463694	0.0348637722	-0.0721493336	0.0183779432	0.0585867395	0.0603204074	-0.0664484166	0.0259495365	0.0173017226	-0.1421266572	-0.0003433088	-0.0236087445	0.102660567	-0.1218846605	0.04635756	-0.0678592585	-0.0234391562	0.0858715148	0.0079335555	0.0384449587	0.0621680336	-0.0331743815	0.004856211	0.10525922	-0.001432026	-0.0202036962	-0.0089833619	-0.0783133385	0.0746639169	0.1178968556	-0.0233678009	0.02714493	-0.0898365036	0.0525723472	0.0796217161	-0.0930369512	-0.1029370214	0.0437763692	0.0439410388	0.0280641992	0.0601105376	-0.0884041435	0.0952705935	0.0253719248	0.0029699862	-0.0107829574	0.0164307677	-0.0008459873	-0.0304339747	0.0904489871	0.0158348816	0.0227920233	0.0448927943	0.0405392354	0.0271658354	-0.0589277972	0.1007297186	0.1006432578	0.1004992113	0.1002976618	0.1000387243	0.0	0.0	0.0	-0.0098581650958351	0.0045864449828201	2.1035477580435665e-05	9.718341905674148e-05	0.0452703584060429	0.1131877035208928	0.0020494053502115	0.0128114562283335	0.052690985031873	0.0171169668624173	0.000292990554569	0.002776339903629	-0.0005800877358793	-0.0003770875545142	1.4219502376949977e-07	3.365017813175725e-07	0.0008749422179585	-2.05744034480009e-06	7.655238847661392e-07	4.233060772411114e-12	0.0001997534287443	0.0001996644131934	3.986587789587228e-08	3.9901432295104135e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
615.5955410556007	-0.8858471680277944	378957.8701675378	0.7847252051028634	680.7681404319969	-2.034894857320751	463445.2610272391	4.140797080350439	508.3873802428921	0.002455898615949	258457.72839023097	6.0314380118206135e-06	522.0251435333009	624.167246031832	1.261245	23.544386	0.14794928416578	0.0698940599276027	-0.0833562065	-0.0440813084	-0.1127447292	0.0600604753	0.1478805733	-0.1177469093	-0.0167755733	0.0164902682	-0.1447296166	0.0818971753	0.0537626064	0.0094205864	-0.0641446632	0.0804419315	0.0987798045	-0.0201774527	-0.1059666677	-0.0153579899	0.0305267887	-0.0363430205	0.0575594481	0.0264477187	0.0880493715	-0.0349571822	-0.0261920718	0.0436172019	0.040958769	-0.0569822824	-0.0464657758	0.0160614196	-0.1185629728	-0.1825589879	0.1335516983	-0.1443980997	0.022478028	-0.0198073354	-0.0354063579	0.1057130309	-0.0483594229	-0.099855337	0.0787552008	-0.0310400312	-0.0165755075	0.0069801538	-0.0325761122	-0.0168123369	0.1072207795	-0.1158194173	0.0019722884	-0.0440914543	0.0596662016	0.0787115433	0.0152357466	0.1014118668	-0.0006949258	0.1369790131	0.0071052926	0.0320747291	-0.0377345109	0.035798194	0.0002619762	-0.0793627976	-0.0039029057	-0.0552861486	-0.0198045608	-0.1543060044	-0.048643676	0.0300949903	0.1100124988	-0.0186364422	-0.1502761066	0.0796743291	-0.0323656334	-0.0474573687	-0.087300699	0.118885137	0.0832739048	-0.0533788079	0.045858704	0.0376947325	0.1141829222	0.0047768963	0.0052220222	0.0678338979	0.0319132656	0.1026624627	0.0175865066	0.2021049385	-0.0684382748	0.1350888985	-0.0192832855	-0.0177264083	0.0648565158	-0.0471273408	-0.0922776084	-0.0200925022	0.0434350613	-0.0055674825	0.0425384146	0.0017655115	0.0221200298	-0.0584514432	-0.0312011972	0.031899229	0.0912208262	0.0468176493	-0.066791745	0.075537936	0.0338796968	0.0193030563	0.064801546	0.1376036791	0.1006784796	0.1004384124	0.1000387243	0.0994800506	0.0987632792	0.0	0.0	0.0	-0.003536635162149	0.0063215299336861	3.996174070248939e-05	1.2507788270148685e-05	-0.0023717567596435	-0.0476421151656863	5.625230126914636e-06	0.0022697711374605	0.0900885735247527	0.0373975884928797	0.0013985796250827	0.0081159510797247	-5.701270019234919e-05	0.0005230750356869	2.736074929589049e-07	3.2504479832226934e-09	0.0004029981808724	-0.000471944037086	1.6240753378646367e-07	2.227311741411261e-07	6.30114900467945e-05	-0.0001367419386975	1.8698357798752345e-08	3.970447877917282e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
614.7487079632748	-0.8468330923259373	377915.9739425157	0.7171262862583094	679.7784324852196	-0.9897079467773438	462098.7172720623	0.9795218199142256	507.7878954464986	-0.5994847963934831	257848.5467619842	0.3593820211069358	521.1436955752498	620.0412710653922	1.285342	23.994223	0.0270234754881657	0.0140367631427401	-0.0507844204	-0.0423013441	0.1049146729	0.0871223783	-0.0257766266	-0.0001254959	0.0639381928	-0.1138310056	0.0012291747	0.0444496421	0.0678925181	0.0619478394	0.0184177408	0.0883668119	-0.0189051356	-0.0529772777	0.0758873519	-0.1404770459	0.0625452679	-0.0889071951	-0.0115855902	-0.0051434481	0.0061481333	-0.0088643266	-0.0330887695	-0.0903082669	-0.0913298239	-0.0170261066	0.0123025027	-0.0395649631	0.0518384163	-0.0556228805	-0.0767663577	-0.0526711172	0.0182050072	0.0423829827	-0.0171203199	0.0126890241	-0.0551273443	0.0217732752	0.0849329358	0.0422666057	0.0687305643	0.002506204	-0.0445337623	0.0240158367	0.0865319556	-0.0501662035	-0.0038057394	-0.0054244838	0.0915777654	-0.0559400793	0.0220528655	0.0225707182	0.0990411989	-0.0346442082	-0.0651364999	0.038074523	0.0894989404	0.1071104688	0.0130703888	0.021089641	-0.0142616164	0.0033617262	-0.0895245828	0.0970577841	0.0942980161	-0.0287083847	0.0134900854	0.037624914	-0.0343773557	-0.0025098018	-0.0405386271	-0.1387718295	0.0565750269	-0.0062804762	0.0886609769	-0.0745945291	0.0366787782	-0.0678198822	-0.0050752128	-0.0011531591	0.0123092521	0.0101448853	-0.0360409758	0.0468627166	0.0331961113	-0.0280447274	-0.0699347563	-0.0340758403	0.1172506739	-0.0159360688	0.0366763347	-0.062436401	0.0395381974	-0.0308732581	-0.050937153	0.0173614824	0.0287298768	0.0829875029	0.0191377222	-0.0040773297	-0.0147526811	-0.0306277305	0.003805329	-0.0111851433	-0.0240494615	-0.0505297088	-0.0847566663	-0.0409610645	-0.0267761764	-0.1045008539	0.1006016373	0.1001314048	0.0993493113	0.0982577928	0.0968602488	0.0	0.0	0.0	-0.0062830963253475	-0.0027464611631985	7.543048920957656e-06	3.947729943359526e-05	-0.0009607194407408	0.0014110373189027	9.229818438173156e-07	1.99102631533612e-06	0.100506445672508	0.0104178721477552	0.0001085320600869	0.0101015456217208	-0.0001960000035037	-0.0001389873033113	1.9317470481761428e-08	3.8416001373450416e-08	0.0003559999890643	-4.699819180810003e-05	1.2673599221378172e-07	2.20883003323096e-09	3.488800006034513e-08	-6.297660204673415e-05	3.9660524053527196e-09	1.2171725482106416e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
613.5841099208095	-1.1645980424652862	376485.4599473121	1.3562886005139765	676.7693230568825	-3.0091094283370694	458016.716630871	9.054739551707044	507.5446077808397	-0.2432876656588973	257601.52888740643	0.0591888882617554	521.3628901111659	616.6591236838955	1.177195	21.975386	0.1614646698886746	0.0919481639783773	-0.0909317537	0.008276554	-0.0163912362	-0.1003683238	-0.0625194709	0.1049559335	-0.0624397879	0.112100607	0.0096737042	0.0782106491	0.0002329875	-0.006321689	0.0648248118	-0.0690936607	0.0142118413	-0.0840695765	0.0443162036	0.0599451508	0.0597905164	-0.0628504213	0.0553352464	0.0763125496	0.0217505776	-0.073075824	0.0069434263	0.0123860131	0.1067138103	-0.0134062968	0.0577906647	0.0196774993	-0.0776312391	0.0535897384	-0.0826795626	0.0607202405	0.0163571764	-0.0968775649	0.0074774661	-0.0661285631	0.0033410595	0.0492069643	0.1042140516	-0.0947770818	-0.0044892386	-0.0476234264	-0.0062473527	-0.009191501	0.1213889145	0.0409901888	0.0364897721	-0.0033026461	0.0051158118	-0.0756887016	0.029685004	-0.1220614492	-0.0666280402	0.0194281148	-0.0826732321	-0.0322615189	-0.0179038856	-0.017921957	-0.0689654429	-0.0431064472	-0.0442581628	-0.0405922169	-0.0254786119	-0.0133580424	-0.0601882752	-0.0245319429	0.1047404431	0.0231095834	-0.0735672032	-0.0120721611	-0.0771772422	0.0814004819	0.0810070297	-0.0824334499	0.0333765752	0.0131212699	-0.0150398632	0.0114726862	-0.001718206	-0.019507785	0.0367755681	0.0556447334	0.0472927929	-0.0903723852	0.0409264831	-0.1180221042	-0.0763921924	0.0079272995	0.0291718673	-0.0498799878	-0.0615092921	0.0377912551	0.0497591528	0.0688822383	-0.0151881542	-0.0297019326	-0.0040048311	-0.017362708	0.0253994301	-0.058336921	-0.0929502988	0.0010070056	0.0262478963	0.0749427098	-0.036779083	0.0960792761	0.0104656643	0.108441186	-0.0619032497	0.0708936493	0.1004992113	0.0997225472	0.09843255	0.09663586	0.0943417259	0.0	0.0	0.0	-0.0100175810467249	-0.0037344847213773	1.3946376134201232e-05	0.0001003519300277	0.0799877597047213	0.0809484791454621	0.0063980417025802	0.0065526562759633	0.1224747542746911	0.0219683086021831	0.0004826065828407	0.0150000654346459	-0.0007480392745523	-0.0005520392710486	3.047473567798696e-07	5.595627562727313e-07	0.000801963577385	0.0004459635883207	6.431455794521469e-07	1.988835221078748e-07	9.829997702380117e-05	9.826508902374082e-05	9.656027720843708e-09	9.662885482879836e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
613.3036578619867	-0.2804520588227888	376141.37674689287	0.0786533572979409	677.7364583745733	0.9671353176908042	459326.7070101097	0.9353507227248928	507.2326149207453	-0.311992860094449	257284.92563933707	0.0973395447499144	520.5311729596066	613.0112563509616	1.24042	23.155632	0.1908434259469976	0.0814584880408097	-0.05588997	0.0406004343	-0.0647918447	0.1119624081	0.0858461325	-0.0752108473	-0.0563808752	-0.0731167653	-0.0978401643	-0.040351968	0.0380276854	-0.0233184308	0.0376684503	0.0680219282	-0.0090885999	-0.0290768887	-0.1098333888	-0.0696348607	-0.005437973	-0.0079070845	-0.0337704295	-0.0194585225	0.1419344191	-0.0748576702	0.0642057618	0.0368598634	-0.0437410408	-0.036377474	0.1723583448	0.0071015747	-0.1255439168	-0.0376092792	-0.0682366383	0.014756953	-0.0193572232	0.0324496098	-0.0319484373	-0.0139455344	0.0102683361	0.0014072369	-0.025287092	0.0320042251	0.0070427286	-0.0930562619	-0.1475206176	-0.1584813578	0.0786038191	-0.0206486902	0.0352881891	-0.0182189409	-0.106199748	0.0874082528	-0.0380073594	0.0775812466	0.082122621	0.0857803759	0.0403934421	-0.0746849099	0.0592349503	0.0531162993	0.0341828568	-0.0195338438	-0.0815064926	0.067639352	-0.0629092448	-0.0711281713	-0.059811839	-0.0026030411	0.0473608158	0.1237988352	-0.0344857597	0.0219661909	-0.0468713105	0.0074917802	0.0231422896	0.0943088798	0.0123596401	0.0009155775	-0.0498723225	0.0533949854	0.0458155337	-0.0221991147	0.0006413834	0.0310466594	-0.070755811	-0.0735221603	-0.0616911984	-0.0126346204	-0.0515821035	0.0557963254	-0.0651923882	-0.006027151	0.0696257753	0.0160903788	-0.1186416539	-0.0503213606	0.0166298103	0.0077557573	0.0112692548	0.0464769553	-0.0340033658	0.0253810161	0.096386458	0.0209127329	2.16184e-05	0.0219479215	-0.0593163996	0.00985937	0.0944745358	-0.0346214186	0.0383302142	0.0732956039	0.1003712278	0.0992122556	0.0972905381	0.0946208495	0.0912237143	0.0	0.0	0.0	0.0124401185101135	0.0224576995568384	0.0005043482693852	0.0001547565485456	0.0303830185675622	-0.0496047411371591	0.0009231278172768	0.0024606303432845	0.1521268698433857	0.0296521155686945	0.0008792479576992	0.0231425845283464	5.590111189851223e-05	0.0008039403864508	6.463201449666814e-07	3.1249343114899862e-09	0.0003280168668562	-0.0004739467105288	1.0759506494215805e-07	2.2462548442107019e-07	0.0006029902737303	0.0005046902967064	2.547122955896938e-07	3.6359727021334213e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
613.3625618065824	0.0589039445957269	376213.63222593366	0.0034696746889364	678.1011892782675	0.3647309036941806	459821.2229006008	0.1330286321095736	507.6922953009061	0.4596803801608189	257751.46670790244	0.211306051904795	520.9027200293079	607.7016103218147	1.081387	20.186872	0.0995744647873533	0.0532626237169892	-0.0518912329	0.0296986509	0.0838894808	0.0438861995	-0.0408573036	0.034975968	0.0378337085	-0.1176606748	0.0218207255	0.0778062682	-0.0493205926	-0.0503159895	0.0311593981	0.1354059289	0.0002315651	0.0230163629	0.0600034729	0.0201146941	0.0243793626	-0.0690315947	0.0078322601	-0.1011615688	-0.0267980134	-0.034714093	0.0471021176	-0.0050585638	-0.0514589047	-0.0230487395	-0.0462765685	-0.0587694735	0.1447392117	-0.0089766598	0.0065966212	-0.0035672932	0.0325776352	0.0124747591	0.0026991791	-0.0433666638	0.114124712	-0.028316877	-0.1655730829	-0.0074886046	0.0387291931	-0.0519391706	0.0861096231	0.0197154017	-0.0409255383	-0.140568428	-0.1262427451	0.0761155608	-0.0506488621	0.0962487756	0.0376334875	-0.0081686751	0.1297544966	-0.0149663725	-0.0674068033	0.0479141081	-0.0307450446	-0.0096092572	-0.0633508106	-0.0107354809	0.0670966406	0.0436000553	-0.0605727243	0.0533289234	0.0364735869	0.0681603863	-0.0617712146	0.0004037228	-0.0043658213	-0.1191965315	0.0810985885	-0.053534258	-0.0648843128	0.0236793876	-0.0432336268	0.0101648275	0.0250141449	-0.118175317	0.0581481921	-0.0440151309	-0.0589210802	-0.1226228651	0.0421446529	0.0015166217	-0.0837283769	-0.0061577343	-0.0502254532	-0.0386569166	0.0627522259	-0.005462408	0.0156433597	-0.0350921624	0.0153970187	-0.086494739	-0.0478083	0.0650671484	-0.0565531242	0.0522199041	0.04617938	-0.0046674986	0.0089743247	-0.0014985111	-0.003176654	-0.0302094719	-0.0362935386	-0.1315487283	-0.1219958717	-0.0269414527	-0.0485562308	-0.0170661375	0.1002177191	0.098601049	0.0959258892	0.0922209577	0.0875260273	0.0	0.0	0.0	0.0126122123614322	0.0001720938513186	2.961629366170264e-08	0.0001590679006498	-0.0054579359618998	-0.0358409545294619	2.9789064964199092e-05	0.0012845740215829	0.1457503436833036	-0.006376526160082	4.066008587021112e-05	0.0212431626838011	-0.000554265717559	-0.0006101668294575	3.723035597702329e-07	3.072104856611932e-07	0.0008008162938959	0.0004727994270397	6.413067365691645e-07	2.2353929820906867e-07	0.0006637218221629	6.073154843259997e-05	3.688320975021235e-09	4.405266572152402e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
