global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60
742.5564919569018	n/a	n/a	551390.1437473404	1072.6561446975877	n/a	n/a	1150591.2047574923	575.565748098995	n/a	331275.9303847557	n/a	625.5545735261878	1135.9139314787508	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	-0.0103023679331926	n/a	n/a	0.0001061387850308	-0.0392849031331792	n/a	n/a	0.0015433036141832	-0.3833236340590247	n/a	0.146937008428217	n/a	0.0002739999947792	n/a	7.507599713900163e-08	n/a	-0.0002800000001612	n/a	7.840000009027202e-08	n/a	3.835999976985107e-08	n/a	n/a	1.4714895823429741e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
594.1660570967874	-148.3904348601144	22019.72115797385	353033.30340594286	772.9568544324937	-299.699290265094	89819.66458540104	597462.2988141753	483.05840262080847	-92.5073454781865	233345.4203425671	8557.60896742055	505.3288625480616	918.4883422967488	12.114844	323.205139	0.454840206045678	0.3387742847220015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0014084901504105	0.0117108580836031	0.0001371441970542	1.9838445038033927e-06	-0.0282502087130609	0.0110346944201182	0.0001217644809453	0.0007980742923315	-0.0571874915525896	0.3261361425064351	0.0032704091900775	0.1063647834489777	0.0016961188596217	0.0014221188648425	2.876819185964416e-06	2.0224220657409207e-06	-0.0005411309798171	-0.0002611309796558	2.928227373178147e-07	6.818938853605005e-08	0.0004359587362118	0.000435920376212	1.900265743968379e-07	1.900600196793898e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
571.3290669336362	-22.8369901631512	521.5281197118646	326416.9027232594	689.9378030797938	-83.01905135269999	6892.162887502238	476014.1721185723	478.0813078805302	-4.9770947402782895	228561.73694475828	24.77147205370581	489.5516008410012	862.548245446995	2.472304	65.957214	0.1633273326899443	0.1032361029037806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0093276286587382	-0.0107361188091487	0.0001152642470841	8.70046563953142e-05	0.0125295313331719	0.0407797400462328	0.0016629871982383	0.0001569891554289	0.0358849605976132	0.0930724521502028	0.0012877303970922	0.0086624813492517	0.0018200642769527	0.000123945417331	3.312633972239355e-06	1.5362466477355792e-08	-0.0002911029718235	0.0002500280079936	8.474094020447343e-08	6.25140047812477e-08	0.0004367657445744	8.070083626000217e-07	6.512624973063681e-13	1.9076431563363002e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
565.7671826196249	-5.561884314011309	30.93455712244505	320092.504929348	668.4118934044471	-21.52590967534661	463.3647873511808	446774.459244518	477.222664205144	-0.8586436753861904	227741.4712310556	0.7372689612807054	486.2940095814656	840.1118221128393	1.046818	27.927473	0.1023858647326726	0.0561393871524275	-0.0326039477	-0.0458605608	-0.0337502161	0.0572389738	0.1421299446	-0.0225044331	-0.0485055801	-0.014160066	0.0964502035	0.0862705897	-0.0302420727	0.0080436705	0.0308242106	0.0690514137	-0.0080364251	0.1420618149	-0.0730588008	0.0112423759	-0.0427160245	0.0267704783	-0.0638122578	-0.091246452	0.0084407397	-0.0350392818	0.0244558007	0.0309865623	0.0485046381	-0.0332343355	0.0710051416	-0.1029309329	0.0490103467	-0.0618706972	0.0904258323	-0.0707025286	0.0052136149	-0.011247129	-0.0162796021	0.0146035709	0.0224222688	-0.0089354341	0.0154612153	-0.0211269062	0.0048960485	-0.0682097763	0.0184642868	-0.0138534465	0.0422261385	-0.022003692	0.0188592814	0.0396343904	-0.0708453146	0.0394311246	-0.058433116	0.0411380952	-0.0117780521	0.0330723193	-0.0302847749	0.051094545	-0.0152720845	0.1007553414	0.1007457326	0.1007297186	0.1007073005	0.1006784796	0.0	0.0	0.0	-0.001414974335077	0.0079126543236612	6.261009844575429e-05	2.0021523689265982e-06	-0.0265683918279506	-0.0390979231611225	0.001528647595513	0.0007058794443235	0.0722225374573071	0.0363375768596938	0.0052160949167721	0.0013204194920341	0.00163503698478	-0.0001850272921727	2.673345941598474e-06	3.42350988487617e-08	-0.0002913027819257	-1.998101021999919e-07	8.485731075765193e-08	3.9924076941171196e-14	0.0002412386390854	-0.000195527105489	3.8230848980906536e-08	5.819608098777588e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
564.5495541914795	-1.2176284281454173	1.4826189890278796	318716.1991377983	663.2081827016978	-5.20371070274939	27.078605077908552	439845.0936024885	477.1882874906733	-0.0343767144706816	227708.66171828148	0.0011817584977987	485.6443123330876	840.807249288698	0.943739	25.177483	0.0293085054630074	0.0186936537300198	-0.0189110345	0.0061363416	0.0634909236	-0.0179372233	0.0713415157	0.0028004992	-0.066582668	-0.0559494151	-0.0998215633	-0.0111203757	-0.0313954163	0.020341741	0.0333132313	0.0426268467	-0.0319702295	-0.0216810835	-0.0525019303	-0.0070246764	0.0071801593	-0.1082735424	0.0469178543	-0.0698481085	0.0106137242	-0.0283516242	0.0316970942	0.0182973417	0.0148074469	-0.032872543	0.0213856071	-0.0120176526	0.0241140518	0.0907655918	-0.0853609321	-0.0209869291	0.1093247541	-0.0069900652	-0.0160755374	0.0092963265	0.0135593147	-0.0111188262	0.0259418686	-0.0305420522	0.0016712201	-0.0648117816	0.0284566286	-0.0304882063	-0.0020140574	-0.0090700317	-0.0377364853	0.0394883935	-0.0340828151	0.033515477	0.031880161	0.0246278371	0.0063043352	-0.0281120631	-0.0382459849	-0.0104168715	0.0100659106	0.1007297186	0.1006432578	0.1004992113	0.1002976618	0.1000387243	0.0	0.0	0.0	0.0008216286748705	0.0022366030099475	5.002393024106217e-06	6.750736793694538e-07	-0.0261759570450692	0.0003924347828813	1.5400505881517088e-07	0.0006851807272253	0.0897497318778306	0.0175271944205235	0.0080550143721424	0.0003072025442548	0.0016350170575502	-1.9927229800075986e-08	2.6732807784801138e-06	3.9709448750503632e-16	-0.0001843647953756	0.00010693798655	3.399037777388686e-08	1.1435732967389364e-08	0.0001651510878722	-7.60875512132e-05	5.789315449621332e-09	2.727488182537113e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
563.4779288519243	-1.0716253395552258	1.1483808683768528	317507.3763032542	655.4387451842591	-7.769437517438632	60.36415933738298	429599.94868871616	476.99740998343134	-0.1908775072419644	227526.52913090168	0.0364342227709061	484.82517051996206	839.768093535734	0.705417	18.819418	0.1580207965337941	0.0907114819369105	-0.0184865753	-0.0115818994	0.0299876544	0.0203907206	0.0321893672	-0.009422565	0.0145744163	0.0525455793	0.0818289366	-0.0901075949	-0.0209597783	0.0197671246	-0.0089717861	0.0057214479	-0.0290772233	0.0153155843	-0.0332586887	-0.0551393246	0.0857440252	0.0042607986	-0.0151999978	0.0925635179	-0.0005395243	-0.0184942425	0.0279822656	-0.0064417851	0.0232048793	-0.019505753	-0.0778385067	-0.0159026538	0.0085931078	-0.0806117499	0.0263420056	0.0886689814	-0.0078988854	0.0045707077	-0.0039415187	0.011907166	0.0104011632	0.003936463	0.0289823681	-0.0115972727	0.0003656879	-0.0618842675	0.0270121689	-0.0217112323	0.0437216544	-0.0129741261	-0.0250354911	0.048001959	-0.0316798498	0.0337939101	-0.0385361681	0.0681334992	0.0057056834	0.0771810036	-0.0057268669	-0.0126031035	-0.0432873882	0.1006784796	0.1004384124	0.1000387243	0.0994800506	0.0987632792	0.0	0.0	0.0	-0.0059509244856315	-0.006772553160502	4.5867476311825634e-05	3.541350223368853e-05	0.0532838456174715	0.0794598026625407	0.0063138602391699	0.0028391682037865	0.1319087780225913	0.0421590461447606	0.0173999257194132	0.001777385171836	0.0012790058691389	-0.0003560111884113	1.6358560132917527e-06	1.267439662740262e-07	-0.0002919771146132	-0.0001076123192376	8.525063545784975e-08	1.1580411251695141e-08	3.61867042012854e-05	-0.0001289643836709	1.6631812255618866e-08	1.3094775609513266e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
562.517496881541	-0.9604319703832972	0.9224295697343424	316425.93429787445	656.1061571561373	0.6674119718782094	0.4454387402063598	430475.289458194	476.72854696552406	-0.2688630179072788	227270.10749185988	0.0722873223982097	484.3242399254624	835.0364981825966	0.659653	17.598522	0.0471206861655109	0.0323243328702924	0.0040012822	-0.0234367972	0.0088102264	0.0261649222	0.0006204028	0.020450007	-0.057774003	-0.0127895286	-0.0643609405	-0.0116462729	-0.0174753153	0.0208566432	0.0083855911	-0.025238824	-0.0155116438	0.000369387	0.0078408365	0.0193913884	-0.009881624	-0.0464874014	-0.0203914957	-0.0664826355	-0.0654525871	-0.0076146039	0.0277496147	-0.0019004765	-0.0206348702	0.0015214507	0.0205660465	0.0073144148	-0.0192668778	0.0281836287	0.0225298808	-0.0519566601	0.0458722546	0.0086210307	0.002703055	0.0069435599	0.0064180117	0.004780008	0.0306593752	-0.0156391898	0.0003882419	-0.0477774304	0.0347344778	-0.0221523401	0.018892659	0.0083650435	-0.0138765083	0.0225226173	-0.0585920213	0.0266289222	0.0027433976	0.0415458117	-0.0251690452	-0.0182455522	-0.0383881787	-0.0046091923	-0.000460987	0.1006016373	0.1001314048	0.0993493113	0.0982577928	0.0968602488	0.0	0.0	0.0	-0.006010923496575	-5.999901094350026e-05	3.599881314198264e-09	3.613120128167743e-05	0.0236554154748631	-0.0296284301426084	0.0008778438727154	0.0005595786812883	0.1355083276580302	0.0035995496354389	0.018362506864676	1.2956757577988344e-05	0.0013070014122117	2.7995543072800114e-05	1.708252691523378e-06	7.837504319410065e-10	-4.347644498370329e-05	0.0002485006696294	1.8902012684209792e-09	6.175258280630828e-08	3.602876937317857e-05	-1.5793482810682986e-07	2.4943409929133886e-14	1.29807222254569e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
561.6524256061354	-0.8650712754056258	0.748348311531916	315453.4471892554	651.2378004304655	-4.868356725671788	23.70089720839373	424110.6727095109	477.24656913843046	0.5180221729063987	227764.28775440267	0.2683469716226668	484.54765746207966	829.8965182621243	0.596817	15.922135	0.0619505823377312	0.0284114906215881	-0.0036340717	-0.008459811	0.0198970855	-0.0069430457	-0.016177104	0.0030067332	-0.0107311111	0.027148174	0.0410148047	-0.0866451801	-0.040526898	0.0089506133	-0.0092466943	-0.0253772225	-0.0110555688	-0.0664059338	0.0037716604	-0.0553333799	0.0537375452	-0.0496985997	0.0101391065	0.0657991694	-0.0498255967	-0.0328813414	0.0134194808	-0.0138115592	-0.0156192575	0.0141050163	-0.0884331523	0.0481213343	-0.0291506885	-0.01285655	0.0188639729	0.0712982963	0.0290100626	0.0032774521	-0.0038002988	0.0104718919	0.0067450004	0.006194114	0.0183629702	-0.0107450404	-0.0163022347	-0.0471909903	0.016868201	-0.0351883994	0.013579227	-0.0146801923	-0.0187899907	0.0336307029	-0.0334656383	0.0291421024	0.007621631	0.0686748992	0.0215222539	0.0278853335	-0.0121518683	-0.044797163	-0.0259385308	0.1004992113	0.0997225472	0.09843255	0.09663586	0.0943417259	0.0	0.0	0.0	0.003423697478837	0.009434620975412	8.901207294968409e-05	1.172170442659483e-05	0.0319180841619868	0.0082626686871236	6.827169383317448e-05	0.0010187640965716	0.1230984864466506	-0.0124098412113796	0.0151532373654562	0.0001540041588916	0.0012800585288754	-2.6942883336300008e-05	1.6385498373466532e-06	7.259189624734725e-10	-0.0002912449185021	-0.0002477684735183	8.482360255329488e-08	6.138921646963646e-08	0.0003981864417948	0.0003621576724216	1.3115817969384646e-07	1.5855244242920366e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
561.9509681152379	0.2985425091025036	0.0891276297412184	315788.8905656531	653.6661599966196	2.4283595661540858	5.89693018253206	427279.44872472633	476.7582402947244	-0.4883288437060855	227298.41968892212	0.2384650595953225	484.3533555155085	828.3555611373926	0.607227	16.199883	0.0937385045426106	0.0486120323419444	0.0070057576	-0.0023627161	0.0219739269	-0.0070920162	-0.0100531029	0.0066099809	-0.0228731476	-0.0187625876	-0.0434734215	0.0304445054	-0.0154141352	0.0229397867	0.0101286591	0.0232362245	0.0005288358	0.0706866451	0.0139174159	0.0459980807	0.0154998003	-0.0158780217	-0.0414595884	-0.0327769836	0.009173025	-0.0112822997	0.0186035363	0.005975762	0.0053736699	-0.0188508878	0.0687642441	-0.0042774659	0.0179612886	-0.0157585156	0.0285751963	-0.0394818089	0.0487341418	0.0114694829	0.0006912277	0.0103996065	0.002144661	0.0003157212	0.0166086347	0.0041352616	0.0155511564	-0.0241977619	0.0290286694	-0.0014122784	0.0418437808	-0.0077247261	-0.0272933402	0.0157300018	-0.0463765259	0.0323125862	-0.0117995679	0.0420429243	-0.0228880021	0.0073153073	-0.0101297659	0.0512336598	0.0302737287	0.1003712278	0.0992122556	0.0972905381	0.0946208495	0.0912237143	0.0	0.0	0.0	0.0121596505005499	0.0087359530217129	7.631687519757475e-05	0.0001478571002955	0.0661123276783683	0.0341942435163815	0.0011692462896575	0.0043708398710519	0.1432210094634669	0.0201225230168162	0.0205122575517344	0.0004049159325623	0.0006895546688971	-0.0005905038599783	4.754856413977893e-07	3.486948086492717e-07	-0.0002913707576559	-1.25839153799958e-07	8.48969184169732e-08	1.5835492629089485e-14	0.0003751004411729	-2.3086000621900008e-05	5.329634247143674e-10	1.407003409681042e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
561.4535064778404	-0.4974616373974641	0.247468080682166	315230.0399362624	651.6169442816094	-2.049215715010177	4.199285046644673	424604.6420749021	476.6895676516415	-0.0686726430828912	227232.9439079089	0.0047159319079901	484.36522376331465	830.0159038747729	0.695673	18.559462	0.1698876922311142	0.0915039550631165	-0.0215161745	0.0030848013	0.0050230126	-0.021998398	-0.0207519833	0.019694213	-0.0180300696	-0.0156207028	-0.0471072871	-0.0759480579	-0.0258941783	-0.0312024038	0.000247403	8.20905e-05	-0.0238086686	-0.0735911324	0.0090611004	-0.0550566542	0.0372726782	0.0391375512	0.0964710982	-0.0505024842	-0.0017302266	-0.0292747228	-0.0161257662	0.0021268037	-0.0191160028	0.0012825635	-0.0975299918	0.0384142657	-0.0264969676	0.0268711185	-0.0688686079	-0.0210850802	0.0129200545	-0.0016397633	-0.0070997907	0.0058833502	0.0087059566	0.0194955798	-0.0008057186	5.25933e-05	-0.0016480906	-0.0395933106	-0.0169736527	-0.0545429945	-0.0081529901	-0.0558521273	0.0031701447	0.0231537634	-0.0494983926	0.0228606643	0.058022141	0.0324429053	0.0688583782	-0.0236349153	-0.0353859419	-0.0676598432	-0.0507804934	0.1002177191	0.098601049	0.0959258892	0.0922209577	0.0875260273	0.0	0.0	0.0	0.0296549378160193	0.0174952873154694	0.0003060850782508	0.0008794153368719	0.0020206935572844	-0.0640916341210839	0.0041077375643108	4.083202452450684e-06	0.1231464989345809	-0.0200745105288859	0.0151650601998447	0.0004029859729743	0.0019660687082015	0.0012765140393044	3.865426165369115e-06	1.6294880925412354e-06	-0.0002910456590019	3.250986539999755e-07	8.470757562385026e-08	1.0568913483259581e-13	0.000462786508528	8.768606735510003e-05	7.688846408203141e-09	2.1417135247553666e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
